Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance,Narrow_Set
LAX,FAT,AS,MQ,69,181,1
MFR,PDX,NW,QX,60,194,1
AMS,LHR,LH,BD,75,206,1
MEX,LAX,UA,MX,235,1359,1
NPE,WLG,AN,NZ,50,153,0
SAN,LAX,CO,AA,47,93,1
LAX,IAD,NZ,UA,283,1992,1
MSO,MSP,KL,NW,164,880,0
MEM,SFO,CA,NW,274,1569,0
GRZ,FRA,SK,LH,90,330,0
CUN,MEX,LH,MX,140,699,0
LRD,DFW,YX,MQ,120,350,1
LRD,IAH,NW,CO,90,265,0
DAY,ORD,NH,UA,76,213,1
MEX,ACA,DL,AM,50,164,1
LAX,PSP,AS,MQ,57,96,1
AMS,NCL,KL,UK,80,287,1
MEX,ZIH,MX,AM,55,177,0
PNS,IAH,NW,CO,105,425,0
AMS,NCL,KL,UK,80,287,1
LAX,SAN,HA,MQ,58,93,1
DCA,IAH,NW,CO,197,1050,0
MEM,SHV,CO,9E,105,247,0
MAD,AMS,AR,IB,145,799,1
BRU,FCO,TV,SN,130,638,1
LAX,ORD,JL,AA,244,1517,1
CHC,AKL,AN,NZ,80,405,1
AMS,LHR,UA,BD,70,206,0
LAX,FAT,NW,MQ,72,181,1
MAD,BOD,IB,VM,80,295,1
MEX,ACA,AM,MX,50,164,1
TKQ,TBO,PW,TC,50,188,1
AMS,HAM,NW,KL,65,204,0
HAM,FRA,UA,LH,75,228,1
AMS,MXP,NW,KL,105,429,1
BRU,BHX,SR,QG,70,256,0
BRU,LHR,TV,SN,75,191,0
MLI,MSP,CO,XJ,95,239,0
LAX,PHX,NW,HP,80,320,1
EUG,PDX,CO,QX,40,92,1
LAX,GDL,NZ,MX,180,1143,0
BRU,LHR,VS,BD,75,191,0
LAX,PSP,YX,MQ,50,96,0
AMS,EDI,KL,UK,90,366,0
MEX,PAZ,MX,VW,50,113,1
MEX,MTY,DL,AM,80,394,0
BRU,LHR,TV,SN,75,191,1
LAX,MEX,AC,MX,210,1359,0
STL,MSP,CO,XJ,110,392,0
EUG,SEA,CO,QX,70,202,1
BKK,SYD,QF,BA,540,4085,1
MAD,HAV,SK,JK,600,4037,0
DCA,MEM,KL,NW,143,664,1
LAX,SAN,NW,MQ,58,93,0
NPE,AKL,AN,NZ,60,177,1
LAX,FAT,CO,AA,70,181,0
SAN,JFK,AY,AA,320,2121,0
HAM,FRA,MX,LH,75,228,1
MLA,FRA,UA,LH,170,895,0
MEM,PNS,KL,9E,85,313,0
GRZ,FRA,SK,LH,85,330,1
MEM,PFN,KL,9E,115,371,1
BRU,LHR,LH,BD,75,191,1
RIX,CPH,SK,BT,120,386,1
LAX,PHL,NZ,UA,293,2086,1
HAM,FRA,UA,LH,75,228,1
AMS,DUS,NW,EW,50,92,1
LAX,JFK,AC,UA,312,2149,0
MAD,ALC,SK,JK,65,198,0
SAN,LAX,HA,MQ,50,93,0
MAD,AGP,UA,JK,70,234,1
AMS,ARN,NW,KL,125,624,0
MEX,SFO,UA,MX,275,1643,1
OKC,DEN,AC,UA,95,434,1
SBA,LAX,NW,MQ,49,78,1
LAX,SAN,HA,MQ,55,93,1
MAD,LYS,IB,DB,95,504,1
LAX,ORD,AS,AA,250,1517,0
LAX,MIA,JL,AA,293,2036,1
SAN,DTW,KL,NW,266,1694,0
BLL,AAL,SK,DM,30,90,1
LAX,IAH,NW,CO,199,1201,1
DCA,JFK,AY,AA,83,184,1
SAN,PHX,CO,HP,71,259,1
CHC,BNE,AN,NZ,235,1353,0
HAM,HEL,SK,LH,120,632,0
LAX,DFW,AS,AA,173,1074,1
DAY,ORD,AC,UA,76,213,0
MEX,LAX,NZ,MX,235,1359,0
ORF,EWR,NW,CO,78,248,1
YUL,MSP,KL,XJ,186,822,0
LAX,EWR,NW,CO,321,2133,1
PBI,EWR,NW,CO,169,897,0
HAM,FRA,CA,LH,75,228,0
LAX,LAS,AS,AA,73,209,0
AMS,ORD,TW,KU,545,3582,0
DAY,IAH,NW,CO,170,810,0
LAX,GRU,UA,RG,647,5382,1
BRU,BCN,TV,SN,120,582,0
ORB,MMX,SK,JZ,75,235,1
FCA,SEA,NW,QX,75,334,0
BRU,FCO,TV,SN,130,638,1
LAX,GDL,NZ,MX,180,1143,1
MFR,SEA,NW,QX,94,304,1
LAX,SAN,NH,UA,48,93,1
LAX,EWR,NW,CO,317,2133,1
SAN,PHX,CO,HP,74,259,0
DAY,DTW,CO,XJ,70,144,1
LAX,SAN,NW,MQ,55,93,1
HAM,DUS,UA,LH,55,185,0
FMO,FRA,SK,LH,60,129,0
BRU,JFK,AA,SN,510,3191,0
MEX,TRC,MX,AM,95,444,1
MEM,DCA,KL,NW,116,664,0
HAM,FRA,UA,LH,75,228,0
MAD,MIA,AA,IB,560,3842,0
OKC,IAH,NW,CO,84,347,0
BHX,BRU,UA,BD,75,256,0
LAX,MEX,MX,UA,210,1359,1
SAN,LAS,CO,HP,71,225,1
LAX,MRY,CO,AA,86,231,1
LAX,DFW,NZ,UA,182,1074,0
TLH,MEM,CO,9E,140,401,1
LAX,YYZ,UA,AC,275,1894,1
LAX,FAT,CO,AA,71,181,1
HPN,BOS,NW,AA,65,148,1
LAX,PHX,QF,AA,79,320,1
MME,LHR,AC,BD,70,190,0
LAX,FAT,HA,MQ,68,181,0
PBI,IAH,NW,CO,162,826,0
SBA,LAX,YX,MQ,47,78,0
SBA,LAX,CO,AA,45,78,1
MAD,SCL,IB,LA,825,5817,0
LAX,JFK,NZ,UA,316,2149,0
MEX,GUA,LH,MX,110,567,1
LPI,CPH,SK,JZ,70,198,1
HAM,FRA,UA,LH,75,228,1
SAN,LAX,AS,MQ,49,93,0
HAM,FRA,JK,LH,75,228,1
MEM,SGF,CO,9E,75,212,0
PBI,DTW,KL,NW,180,946,0
AMS,LBA,KL,UK,100,257,1
BRU,GOT,AA,SN,100,498,1
BLL,ARN,SK,DM,75,371,1
AMS,NWI,KL,UK,70,129,1
MEX,ATL,DL,AM,205,1162,0
MAD,AGP,LH,JK,70,234,0
AMS,MME,KL,UK,100,266,1
LAX,LHR,GF,AA,555,4742,1
CNS,MEL,NZ,AN,200,1262,0
CUN,LAX,UA,MX,315,1851,1
LPI,CPH,SK,JZ,70,198,0
LAX,SBA,CO,AA,40,78,1
SAN,PHX,CO,HP,72,259,0
EUG,SFO,AC,UA,91,396,1
FCA,SEA,NW,QX,95,334,0
BRU,LHR,TV,SN,70,191,1
SBA,LAX,AS,MQ,49,78,1
LAX,SAN,NW,MQ,53,93,1
SAN,LAX,CO,AA,52,93,1
HAM,MUC,BA,DI,80,331,1
AMS,LBA,KL,UK,100,257,0
LAX,PHX,NW,HP,86,320,0
CUN,CZM,MX,QA,20,29,0
LAX,SAN,CO,AA,59,93,1
LAX,SBA,NW,AA,42,78,0
SAN,LAX,NW,MQ,48,93,0
MEM,SFO,CO,NW,274,1569,1
MEX,GDL,DL,AM,65,251,1
CNS,AKL,AN,NZ,280,1968,0
LAX,PSP,CO,AA,55,96,1
PNS,MEM,CO,9E,80,313,0
PBI,ATL,AF,DL,112,471,1
MAD,ZAZ,BA,YW,55,140,0
ORF,IAD,AC,DH,60,131,0
BSB,GRU,AA,JJ,83,463,0
PNS,ATL,AF,DL,69,234,0
LAX,PSP,AS,MQ,59,96,0
CUN,MEX,AC,MX,140,699,0
STL,DTW,KL,NW,104,375,1
LAX,PHX,LH,UA,76,320,1
DCA,ATL,AM,DL,118,479,0
AMS,BRS,NW,WA,100,290,0
SAN,LAX,NW,MQ,50,93,0
BKK,FUK,JL,TG,300,2015,0
LAX,ORD,AS,AA,233,1517,1
SAN,JFK,SA,DL,310,2121,1
GRB,DTW,KL,NW,78,251,1
MEM,DSM,CO,XJ,110,424,1
HAM,LHR,QF,BA,100,407,0
MEX,SLP,AM,VW,75,201,0
LAX,SBA,HA,MQ,42,78,0
KTN,SEA,CO,AS,105,596,1
LAX,PHX,NW,HP,86,320,1
MEM,HSV,CO,XJ,55,161,1
MFR,PDX,CO,QX,60,194,1
STL,IAH,NW,CO,135,588,1
FCA,HLN,NW,GQ,47,138,0
BRU,AMS,NW,WA,60,90,0
MAD,VLC,SK,JK,60,153,1
LAX,SAN,HA,MQ,54,93,1
MAD,GRU,JK,RG,637,4549,0
BRU,HEL,SN,AY,160,897,0
MAD,TNG,IB,AT,110,303,1
AMS,CWL,NW,WA,100,315,0
AMS,LHR,VS,BD,65,206,1
DAY,CLE,NW,CO,71,141,1
YUL,YMT,AC,YN,75,263,0
LAX,BOS,AN,UA,319,2268,0
HAM,CPH,LH,SK,55,147,0
MEM,CLT,CO,XJ,80,448,0
LAX,SFO,RG,UA,82,292,0
AMS,DOH,NW,KL,375,2667,0
LAX,SAN,AS,MQ,55,93,0
BRU,LHR,VS,BD,75,191,1
LAX,SEA,NW,AS,155,831,1
LAX,AGU,DL,AM,185,1132,0
LAX,FAT,YX,MQ,73,181,0
DCA,DTW,CA,NW,103,357,0
BLL,AAL,SK,DM,30,90,1
BLL,LGW,SK,DM,95,434,1
AMS,LHR,LH,BD,70,206,0
AMS,LBA,NW,UK,100,257,0
CHC,WLG,SQ,NZ,45,165,1
AMS,STR,KL,EW,80,276,1
MEM,MSP,CO,NW,132,616,1
BRU,TLV,SN,LY,260,1760,0
LAX,EWR,BR,CO,309,2133,1
BIO,FRA,JK,LH,140,628,0
LAX,ORD,JL,AA,237,1517,0
LAX,ORD,NZ,UA,229,1517,1
SAN,LAX,CO,AA,50,93,1
LAX,SMF,AC,UA,82,330,1
PFN,MEM,CO,9E,130,371,0
LAX,BFL,YX,MQ,50,97,1
AMS,CGN,KL,EW,60,121,0
LAX,JFK,AN,UA,312,2149,1
BRU,HEL,SN,AY,160,897,1
BRU,PRG,AA,QG,90,381,1
MEM,IND,KL,NW,80,329,1
SAN,LAX,NW,MQ,47,93,0
LAX,BFL,NW,AA,50,97,1
DCA,MIA,LR,AA,158,802,1
MEX,LAX,NZ,MX,235,1359,1
STL,DTW,CO,NW,93,375,0
DUD,CHC,SQ,NZ,55,179,1
BHX,FRA,BD,LH,100,421,0
AMS,NCL,NW,UK,80,287,0
BKK,NRT,TG,NH,330,2516,1
STL,CLE,NW,CO,102,419,0
OKC,DFW,JL,AA,61,151,0
BRU,FRA,TG,LH,75,165,0
MEM,SHV,CO,9E,80,247,1
SAN,LAX,YX,MQ,50,93,0
MME,LHR,UA,BD,70,190,1
LAX,MEX,UA,MX,210,1359,1
LAX,ORD,AC,UA,245,1517,1
HAM,LHR,QF,BA,100,407,0
GRZ,MUC,LH,VO,60,170,0
AMS,SVG,NW,BU,95,398,1
MAD,SVQ,LH,JK,65,216,0
BKK,NRT,NH,UA,330,2516,0
LAX,SAN,CO,AA,54,93,1
MSO,FCA,NW,GQ,40,83,0
LAX,SJC,JL,AA,79,270,0
RDD,ACV,NW,QX,40,87,1
AMS,TLS,NW,WA,110,546,0
ORF,DTW,AZ,NW,121,462,0
DCA,JFK,AY,AA,80,184,0
AMS,TXL,NW,WA,75,313,0
LAX,BJX,UA,MX,185,1194,0
LAX,ORD,NZ,UA,237,1517,0
HLN,BIL,NW,GQ,52,153,1
MEM,IND,KL,NW,80,329,0
LAX,YVR,UA,AC,166,947,1
AMS,TRF,NW,WA,100,449,1
MEX,IAH,DL,AM,130,673,1
MEM,ATL,CO,NW,71,289,1
LAX,SBP,NW,MQ,58,132,1
MEX,ORD,UA,MX,230,1483,1
OKC,DFW,YX,MQ,55,151,0
LAX,PSP,AS,MQ,55,96,0
SAN,ORD,LH,UA,233,1496,0
SAN,LAX,YX,MQ,49,93,1
MAD,SVQ,LH,JK,65,216,1
LPI,ARN,SK,JZ,40,104,1
BRU,LHR,UA,BD,75,191,0
MEX,AGU,DL,AM,60,228,0
YUL,ORD,AS,AA,141,647,0
CHC,SYD,UA,NZ,220,1147,1
LAX,MEM,AS,NW,217,1405,1
LAX,IAD,BR,AA,279,1992,1
SEZ,CDG,AF,HM,625,4263,0
HAM,FRA,JK,LH,75,228,0
AMS,CGN,NW,EW,60,121,1
SAN,EWR,NW,CO,299,2105,0
HAM,FRA,AC,LH,75,228,1
DAY,ORD,JL,NA,69,213,0
MCW,MSP,CO,XJ,65,109,1
BRU,GDN,SN,LO,110,553,1
LAX,AMS,NW,KL,625,4850,1
DAY,DTW,CO,XJ,80,144,0
PAD,FRA,SK,LH,55,100,1
RIX,CPH,SK,BT,90,386,0
AMS,ATL,NW,KL,610,3833,0
MEX,SLP,AM,VW,75,201,0
LAX,ZIH,NW,AS,203,1344,1
DCA,YYZ,UA,AC,89,313,1
DUD,WLG,UA,NZ,70,344,0
LAX,LAS,NZ,UA,64,209,0
SAN,LAX,AS,MQ,52,93,0
AMS,BGO,KL,BU,105,483,1
SAN,DEN,AC,UA,129,741,1
BRU,LHR,UA,BD,75,191,1
HAM,DUS,UA,LH,55,185,1
MEM,IAH,CO,NW,98,408,0
LAX,MEX,UA,MX,210,1359,1
SBA,LAX,AS,MQ,44,78,0
LAX,SFO,NZ,UA,88,292,0
LAX,PVR,DL,AM,175,1064,1
LAX,MIA,NZ,UA,281,2036,1
AMS,GVA,NW,KL,85,372,1
AMS,LHR,NZ,BD,70,206,0
SAN,SEA,NW,AS,164,912,1
MEM,EWR,CO,NW,151,826,1
LAX,SEA,RG,UA,170,831,1
SAN,LAX,HA,MQ,47,93,0
LAX,IAD,AC,UA,293,1992,1
AMS,STN,NW,UK,60,175,1
HPN,DTW,KL,NW,110,442,0
ORF,EWR,NW,CO,78,248,1
MAD,NCE,SN,FU,105,525,1
LAX,GRU,UA,RG,700,5382,0
LAX,LAS,AM,DL,70,209,1
LAX,SEA,NW,AS,158,831,1
AMS,SFO,NW,KL,670,4760,0
BRU,HEL,BA,AY,160,897,0
AMS,ANR,NW,XT,40,70,0
MAD,IAD,UA,JK,500,3312,0
SAN,IAH,NW,CO,189,1133,1
MPL,NTE,SN,FU,95,327,0
YUL,BOS,NW,AA,100,217,1
HAM,CPH,FI,SK,55,147,1
HAM,VIE,OS,CL,90,417,1
LAX,SBP,YX,MQ,58,132,1
MEX,ACA,MX,AM,50,164,1
SAN,LAX,CO,AA,45,93,1
PAD,FRA,SA,LH,55,100,1
LWT,BIL,NW,GQ,37,81,1
LAX,SAN,AS,MQ,55,93,0
MME,LHR,AC,BD,70,190,0
MEM,MSP,KL,NW,132,616,0
DCA,YYZ,LH,AC,95,313,0
LAX,SAN,AS,MQ,53,93,0
MAD,MRS,AF,3D,95,442,0
SBA,LAX,NW,AA,45,78,1
SAN,LAX,CO,AA,48,93,0
AMS,CMN,KL,HV,220,1271,0
MEX,QRO,AM,VW,40,96,0
MEM,MIA,CO,NW,137,751,0
DAY,CLE,NW,CO,65,141,0
MEX,LAX,NZ,MX,235,1359,0
HPN,BOS,YX,MQ,65,148,0
STL,DTW,AZ,NW,103,375,0
LAX,IAH,BR,CO,195,1201,1
AMS,LNZ,KL,A6,110,438,0
BRU,ZRH,SN,LX,80,260,1
LAX,LAS,CO,HP,61,209,1
AMS,NWI,NW,UK,70,129,0
KTN,SIT,NW,AS,49,161,0
MEM,TPA,KL,NW,104,576,0
CNX,BKK,LH,TG,70,322,0
SAN,MSP,CO,NW,216,1333,0
HAM,FRA,UA,LH,75,228,0
AMS,STR,KL,EW,80,276,1
SAN,SEA,NW,AS,170,912,1
LAX,EWR,NW,CO,322,2133,0
DCA,JFK,SA,DL,69,184,0
LAX,ORD,AC,UA,240,1517,1
AMS,MAD,JL,IB,145,799,1
LAX,ORD,BR,AA,246,1517,1
MAD,SCQ,AZ,UX,80,266,0
MAD,VGO,BA,IB,65,253,0
MAD,VGO,LH,JK,65,253,1
HAM,BRU,UA,LH,75,266,1
ORB,ARN,SK,JZ,40,91,0
AMS,CPH,OV,SK,80,339,0
MEM,OMA,KL,NW,101,468,0
MEM,SHV,KL,9E,80,247,1
DCA,JFK,JL,AA,75,184,1
MEX,ACA,AM,MX,50,164,1
DCA,ORD,NH,UA,124,535,1
LAX,SAN,CO,AA,57,93,0
HAM,VIE,LH,VO,90,417,1
LAX,DFW,AS,AA,171,1074,1
CHC,ROT,AN,NZ,100,366,1
EUG,SEA,NW,QX,70,202,0
RIX,ARN,SK,BT,85,255,1
AMS,DTW,KL,NW,530,3432,1
SAN,LAX,AS,MQ,50,93,1
MLA,FRA,UA,LH,180,895,0
CRP,IAH,AF,CO,70,176,0
LAX,IAH,NW,CO,189,1201,1
CHC,AKL,SQ,NZ,80,405,1
LAX,PPT,UA,NZ,555,3601,0
CHC,WLG,AN,NZ,45,165,1
LAX,MEX,NZ,MX,210,1359,0
PBI,TPA,UA,3M,60,146,0
AMS,OSL,UA,SK,105,520,0
SAN,LAS,CO,HP,70,225,0
CUN,MEX,LH,MX,140,699,1
DAY,ATL,AF,DL,94,379,0
BKK,TLV,TG,LY,665,3762,1
SBA,LAX,HA,MQ,47,78,0
GRB,MSP,CO,NW,74,216,0
DCA,EWR,NW,CO,93,177,1
ORF,EWR,NW,CO,110,248,0
BRI,FCO,NW,RD,60,211,1
LAX,EWR,NW,CO,302,2133,0
YUL,EWR,NW,CO,95,284,0
FMO,FRA,SK,LH,65,129,0
BHX,ZRH,SR,LX,120,504,1
CHC,DUD,AN,NZ,55,179,1
LAX,GMP,AA,OZ,800,5190,0
MAD,CMN,IB,AT,100,472,1
YUL,LGA,UA,AC,77,278,1
CHC,AKL,AN,NZ,80,405,0
MSO,FCA,NW,QX,35,83,1
CHC,WLG,AN,NZ,45,165,1
AMS,BRU,NW,WA,45,90,0
FMO,DTM,AF,EW,25,38,0
MEM,HSV,KL,9E,60,161,1
AMS,LUX,NW,WA,65,169,0
LAX,FAT,AS,MQ,74,181,0
HAM,FRA,UA,LH,75,228,0
AMS,BLQ,NW,WA,115,534,0
LAX,SAN,OZ,AA,57,93,0
MEX,GDL,DL,AM,65,251,0
MEM,GPT,CO,NW,69,286,0
LAX,SAN,NW,MQ,54,93,0
LAX,PSP,HA,MQ,55,96,0
SAN,SEA,NW,AS,170,912,1
LAX,SAN,NW,AA,57,93,0
LAX,LAS,MX,UA,64,209,1
BKK,DXB,TG,EK,390,2655,0
SBA,LAX,CO,AA,44,78,0
MAD,PMI,TW,UX,70,304,0
MAD,BCN,IB,UX,60,272,0
SAN,LAX,NW,AA,47,93,0
LAX,SAN,QF,AA,57,93,0
SBA,LAX,CO,AA,52,78,1
AMS,FRA,SA,LH,75,197,1
HAM,FRA,AC,LH,75,228,1
BRU,NCE,AA,SN,110,445,1
LAX,GUA,TA,LR,300,1911,0
PNS,MEM,KL,9E,80,313,0
LAX,MSP,AS,NW,214,1339,0
BIO,CDG,IB,DB,100,421,0
LAX,SAN,NW,MQ,59,93,1
MEM,MSY,CO,NW,74,305,1
LAX,DTW,KL,NW,260,1717,1
CHC,ZQN,AN,NZ,60,186,1
HPN,DTW,CO,NW,110,442,0
LAX,PHX,NW,HP,72,320,0
YUL,IAD,UA,AC,108,427,0
AMS,EIN,NW,XT,40,58,0
MEM,STL,KL,NW,74,228,0
BKK,HKT,SK,TG,80,370,1
MEM,TLH,CO,9E,135,401,0
AMS,VIE,NW,WA,105,516,1
LAX,SAN,CO,AA,55,93,0
LAX,MEX,UA,MX,210,1359,0
BRU,GVA,AA,SN,70,288,0
LAX,NRT,AA,JL,700,4728,1
PAD,AMS,NW,EW,55,145,1
MEM,STL,CO,XJ,72,228,1
MEM,MCI,CO,NW,84,343,0
MAD,LYS,AF,YW,95,504,1
LAX,SAN,YX,MQ,57,93,0
MEM,DCA,KL,NW,116,664,0
SAN,LAX,CO,AA,51,93,1
HAM,FRA,UA,LH,75,228,0
LAX,SAN,YX,MQ,55,93,0
SAN,LAX,NZ,UA,52,93,0
LAX,SAN,HA,MQ,55,93,0
SAN,ORD,SR,AA,237,1496,1
CHC,IVC,AN,NZ,75,253,1
MEM,MGM,CO,9E,80,247,1
AMS,BRU,AA,SN,45,90,1
MEX,YYZ,MX,AC,265,1765,0
AMS,LHR,VS,BD,70,206,0
MME,AMS,KL,UK,95,266,1
LAX,IAD,AN,UA,289,1992,1
LAX,SAN,CO,AA,60,93,0
LAX,SAN,NW,AA,55,93,0
CUN,MID,MX,QA,60,156,1
SAN,IAH,NW,CO,178,1133,1
ORB,ARN,SK,JZ,40,91,1
MAD,TLV,IB,LY,280,1924,0
LAX,BFL,CO,AA,50,97,1
SAN,DEN,AC,UA,129,741,1
PBI,CVG,AF,DL,150,781,1
BRU,FRA,LT,SN,70,165,0
LAX,DTW,CA,NW,260,1717,1
CSG,MEM,KL,9E,100,294,1
DCA,EWR,NW,CO,75,177,1
LAX,IAD,NZ,UA,282,1992,1
LAX,DTW,CO,NW,270,1717,0
BKK,SIN,AN,SQ,140,772,0
MEM,ORD,AC,UA,107,432,0
AMS,BRN,KL,RQ,90,340,0
AMS,LHR,GF,BD,75,206,0
MAD,CPH,JK,SK,190,1121,0
SAN,EWR,NW,CO,311,2105,1
MEX,LAX,UA,MX,235,1359,1
LAX,ORD,BR,AA,239,1517,0
AMS,MAN,NW,UK,80,270,1
AMS,PRG,KL,OK,85,382,0
AMS,MXP,NW,KL,105,429,0
BAK,FRA,UA,LH,295,1821,0
BRU,VRN,AA,SN,95,416,1
YUL,DTW,CO,NW,122,462,1
MEM,PHL,KL,NW,134,760,1
HAM,FRA,UA,LH,75,228,1
MEX,ZIH,DL,AM,55,177,0
DCA,DFW,JL,AA,210,1035,1
MEM,CHA,KL,9E,70,238,0
LAX,YYC,MX,AC,182,1059,1
ORB,ARN,SK,JZ,40,91,1
SBA,LAX,YX,MQ,49,78,1
CHC,AKL,JL,NZ,80,405,0
AMS,GLA,NW,UK,115,390,1
DCA,JFK,SR,AA,85,184,1
LAX,SFO,NZ,UA,85,292,1
LAX,IAD,OS,UA,292,1992,1
LAX,MEX,UA,MX,210,1359,0
AMS,FRA,NH,LH,75,197,0
MEM,DTW,KL,NW,115,529,0
LAX,DFW,AS,AA,182,1074,0
LAX,JFK,AN,UA,316,2149,0
MPL,NCE,SN,FU,50,138,0
BIO,FRA,JK,LH,140,628,1
DCA,ATL,AM,DL,122,479,1
GRZ,FRA,SK,LH,90,330,1
FMO,FRA,SA,LH,65,129,1
MAD,LIS,LH,JK,75,270,1
BRU,HEL,SN,AY,160,897,1
BAK,ASB,UA,LH,75,418,0
HAM,MUC,TG,LH,75,331,1
LAX,LAS,NW,HP,61,209,0
PBI,ATL,AM,DL,101,471,1
LAX,PSP,YX,MQ,59,96,0
LAX,DEN,NZ,UA,141,751,1
YUL,DCA,UA,AC,101,426,0
STL,MSP,CO,NW,100,392,1
LAX,SAN,NW,MQ,57,93,0
AMS,MXP,NW,KL,105,429,1
AMS,BRU,NW,WA,50,90,1
MEM,DEN,CO,NW,152,758,1
CRP,IAH,NW,CO,65,176,0
LAX,LAS,AS,AA,68,209,0
LAX,MSP,KL,NW,214,1339,0
LAX,PSP,CO,AA,50,96,0
LAX,BFL,AS,MQ,50,97,1
LAX,SFO,NZ,UA,82,292,1
STL,DTW,CO,NW,101,375,1
LAX,DTW,CO,NW,270,1717,1
MEX,MLM,MX,VW,55,115,0
BRW,ANC,NW,AS,109,630,0
MEX,ACA,MX,AM,50,164,0
LAX,SFO,JL,AA,80,292,1
BKK,ARN,SK,TG,680,4495,1
SAN,SEA,KL,AS,165,912,0
ORF,DTW,CO,NW,120,462,1
HAM,OSL,SK,LH,90,396,0
BRU,ARN,AA,SN,135,704,0
MEM,GSP,KL,9E,85,383,0
BRU,BLL,SN,DM,75,338,1
MEX,CUN,DL,AM,120,699,0
CUN,MEX,LH,MX,140,699,1
AMS,CDG,DL,AF,70,216,0
CUN,MID,MX,QA,40,156,0
LAX,SAN,AS,MQ,56,93,1
GRZ,STR,LH,VO,95,271,1
SAN,MSP,KL,NW,218,1333,0
BRU,MUC,LT,SN,85,323,1
LAX,SAN,NW,MQ,55,93,1
MAD,ZRH,SR,IB,135,684,0
LAX,GDL,NZ,MX,180,1143,0
MAD,LPA,SR,IB,165,951,1
MEM,CLE,CO,NW,108,543,0
PNS,MEM,CO,9E,90,313,1
BRU,GVA,SR,SN,70,288,0
LAX,SAN,NW,MQ,55,93,1
AMS,LHR,NZ,BD,70,206,0
LAX,ORD,NZ,UA,234,1517,1
MEX,ACA,MX,AM,50,164,1
YUL,ORD,UA,AC,141,647,0
YAM,YYZ,LH,GX,85,279,0
LAX,DEN,NZ,UA,134,751,0
CHC,MEL,AN,NZ,230,1303,1
LAX,MRY,CO,AA,80,231,1
MAD,ZRH,IB,SR,125,684,0
BKK,FUK,JL,TG,300,2015,0
MEM,HSV,CO,9E,60,161,0
HAM,VIE,OS,CL,90,417,1
CSG,MEM,CO,9E,110,294,0
MEX,CUN,DL,AM,120,699,0
LAX,DEN,AC,UA,137,751,0
LAX,ORD,NZ,UA,238,1517,0
LAX,PSP,NW,MQ,57,96,1
CUN,HAV,MX,QA,60,273,0
CHC,SYD,UA,NZ,220,1147,0
GMP,TAS,HY,OZ,460,2630,1
LAX,ORD,NZ,UA,233,1517,1
HLN,BIL,NW,GQ,52,153,1
LAX,SBP,NW,AA,58,132,0
AMS,NUE,KL,EW,95,287,0
LAX,SBA,YX,MQ,42,78,1
AMS,BHX,NW,UK,80,249,1
LAX,MSP,AS,NW,210,1339,0
AMS,CPH,NW,KL,85,339,1
AMS,PRG,KL,OK,85,382,1
MEX,DGO,DL,AM,85,419,1
AMS,LED,NW,KL,175,959,0
HPN,CLE,NW,CO,91,372,0
HAM,FRA,MX,LH,75,228,0
AMS,GOT,NW,KL,90,416,1
DCA,ATL,AM,DL,120,479,0
BHX,BRU,SR,QG,70,256,0
VSA,MID,MX,QA,55,259,0
EUG,SFO,AC,UA,88,396,0
LAX,BOS,QF,AA,335,2268,1
LAX,ZRH,AA,SR,665,5160,0
MEX,ZIH,AM,MX,50,177,1
AMS,STN,NW,UK,60,175,1
MEX,GDL,NZ,MX,65,251,1
LAX,IAH,NW,CO,193,1201,0
CHC,IVC,AN,NZ,75,253,0
BHX,FRA,BD,LH,100,421,0
MEX,TAP,DL,AM,95,476,1
LAX,PHX,CO,HP,83,320,0
BKK,HEL,QF,AY,650,4285,0
MEM,MGM,KL,9E,70,247,0
LAX,EWR,CA,CO,306,2133,1
CUN,MEX,DL,AM,135,699,1
LAX,PSP,HA,MQ,59,96,0
DCA,IAH,NW,CO,197,1050,1
YAM,YYZ,LH,GX,85,279,1
BKK,NRT,NH,TG,340,2516,1
HAM,FRA,TG,LH,75,228,1
AMS,MAN,NW,UK,80,270,1
SAN,MSP,CO,NW,218,1333,0
MEM,GSP,KL,9E,80,383,0
MEM,TUP,CO,9E,50,81,1
BKK,MEL,BA,QF,515,3987,0
DCA,CLE,NW,CO,87,277,0
LAX,BFL,CO,AA,50,97,0
MEM,IAH,CO,NW,101,408,0
LAX,NRT,AC,NH,690,4728,1
CRP,IAH,HP,CO,59,176,0
AMS,EDI,KL,UK,95,366,0
FMO,AMS,KL,EW,50,105,1
MEM,TUP,KL,9E,50,81,0
PBI,ATL,AM,DL,109,471,1
MEM,CVG,AF,DL,81,356,1
LAX,SAN,YX,MQ,55,93,0
SAN,LAX,YX,MQ,50,93,1
LAX,LAS,AS,AA,71,209,0
MEM,BOS,AZ,NW,169,993,1
HAM,FRA,SQ,LH,75,228,0
MEX,FRA,MX,LH,640,5176,1
MEM,MOB,CO,9E,75,278,0
LAX,PSP,CO,AA,58,96,1
LAX,MEX,NZ,MX,210,1359,0
YUL,LGA,UA,AC,77,278,1
MEX,VER,AM,MX,50,165,0
BHX,FRA,BD,LH,100,421,0
MAD,SCQ,SR,IB,70,266,1
AMS,NBO,KL,KQ,510,3632,1
MEM,DEN,CO,NW,152,758,1
LAX,SAN,YX,MQ,55,93,1
LAX,SBA,YX,MQ,40,78,1
