record_id,aircraft_type,airport_name,altitude_bin,aircraft_make_model,wildlife_number_struck,wildlife_number_struck_actual,effect_impact_to_flight,flightdate,effect_indicated_damage,aircraft_number_of_engines,aircraft_airline_operator,origin_state,when_phase_of_flight,conditions_precipitation,remains_of_wildlife_collected,remains_of_wildlife_sent_to_smithsonian,remarks,wildlife_size,conditions_sky,wildlife_species,pilot_warned_of_birds_or_wildlife,cost_total,feet_above_ground,number_of_people_injured,is_aircraft_large
201469,Airplane,TULSA INTL,< 1000 ft,C-560,1,1,None,2000-07-20T00:00:00,Caused damage,2,EXECUTIVE JET AVIATION,Oklahoma,Approach,None,FALSE,FALSE,BIRD HIT LH FLAP,Large,No Cloud,Canada goose,FALSE,26162,9,0,FALSE
319556,Airplane,WASHINGTON DULLES INTL ARPT,> 1000 ft,CL-RJ900,1,1,None,2011-12-11T00:00:00,Caused damage,2,MESA AIRLINES,DC,Approach,None,TRUE,FALSE,PILOT REPTD STRIKING BIRD WHEN TURNING BASE TO JOIN FINAL APCH. THERE APPEARS TO BE SOME BUCKLING OF SKIN. A/C WAS STRUCK ON THE NOSE. THE BULKHEAD HAD TO BE REPLACED. PHOTOS.,Medium,No Cloud,Red-tailed hawk,FALSE,25700,2000,0,FALSE
260974,Airplane,COLORADO SPRINGS MUNICIPAL,> 1000 ft,PILATUS PC12,1,1,Precautionary Landing,2008-12-30T00:00:00,Caused damage,1,BUSINESS,Colorado,Climb,None,FALSE,FALSE,"NO BIRD WAS SEEN. DMG TO RT WINDSHLD PANEL WAS CONSISTENT WITH STRIKE BY A LARGE BIRD, BUT NO REMAINS WERE FOUND ON THE A/C. FAA AND INSURANCE ADJUSTER INSPECTED AND OFFICIALLY LISTED THIS AS A BIRDSTRIKE.",Medium,No Cloud,Unknown bird - medium,FALSE,24892,6000,0,FALSE
214228,Airplane,PHILADELPHIA INTL,< 1000 ft,LEARJET-45,1,1,None,2002-04-02T00:00:00,Caused damage,2,BUSINESS,Pennsylvania,Climb,None,FALSE,FALSE,LOWER SIDE OF #2 ENG INLET WAS DAMAGED,Medium,No Cloud,Unknown bird - medium,TRUE,24087,100,0,FALSE
227222,Airplane,JACKSONVILLE INTL,< 1000 ft,B-737-300,1,1,None,2004-11-13T00:00:00,Caused damage,2,SOUTHWEST AIRLINES,Florida,Approach,None,FALSE,FALSE,BIRDS REPTD AS GULLS ON 1 FORM AND GOOSE ON ANOTHER. DMG TO ENG INLET REQD IMMED. REPAIR. NO ENG IRREGULARITIES,Large,Overcast,Unknown bird - large,FALSE,24053,1000,0,TRUE
227309,Airplane,SACRAMENTO INTL,> 1000 ft,MD-82,2 to 10,9,Precautionary Landing,2004-12-08T00:00:00,Caused damage,2,AMERICAN AIRLINES,California,Climb,Rain,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 976. PAXS REPTD SEEING A FLOCK OF GEESE AT TIME OF STRIKE. RECOVERED ONLY 1 SML DOWNY FEATHER.  DMG TO RADOME AND L WING LE. PUNCTURED WING. PHOTOS SENT.",Medium,Overcast,Northern pintail,TRUE,24053,5500,0,FALSE
266886,Airplane,SNOHOMISH CO (PAINE FIELD),< 1000 ft,B-777-300,1,1,None,2009-10-06T00:00:00,Caused damage,2,BOEING COMMERCIAL AIRPLANE GRP,Washington,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3791. DNA. BOEING TEST FLT FOR JAL B 777. HIT HAWK ON FINAL. PILOTS REPORTED SEEING THE BIRD BUT DID NOT HEAR/FEEL THE STRIKE. THEY DID NOT REPORT TO ATCT.  THEY FOUND THE STRIKE EVIDENCE AFTER LANDING. BIRD REMAINS IDENTIFIED BY WS",Medium,No Cloud,Red-tailed hawk,FALSE,23718,300,0,FALSE
232086,Airplane,EPPLEY AIRFIELD,> 1000 ft,BE-36,1,1,None,2005-04-16T00:00:00,Caused damage,1,PRIVATELY OWNED,Nebraska,Approach,None,FALSE,FALSE,"DMG TO LE OF L WING. 1 NOSE RIB CRUSHED, SKIN TORN. NO EFFECT ON FLT PERFORMANCE. PHOTOS SENT.",Large,No Cloud,Unknown bird - large,FALSE,23661,3500,0,FALSE
300745,Airplane,GARY CHICAGO INTL,> 1000 ft,CL-600,1,1,None,2010-03-30T00:00:00,Caused damage,2,BOEING COMMERCIAL AIRPLANE GRP,Indiana,Descent,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,FALSE,23614,3000,0,FALSE
227465,Airplane,DAVID WAYNE HOOKS MEMORIAL ARPT,< 1000 ft,PA-31 NAVAJO,1,1,Precautionary Landing,2003-11-24T00:00:00,Caused damage,2,BUSINESS,Texas,Climb,None,FALSE,FALSE,"RT ENG NACELLE DEPARTED A/C AND HIT RT HORIZ STABIL. PILOT DID NOT SEE BIRD BUT AFTER LDG, WITNESS CALLED ARPT AND REPTD SEEING A/C HIT BIRD. REPLACED MISSING COWLING AND HORIZ STABIL.",Medium,No Cloud,Unknown bird - medium,FALSE,23584,1000,0,FALSE
229123,Airplane,PALM BEACH INTL,< 1000 ft,MD-82,1,1,None,2005-03-16T00:00:00,Caused damage,2,AMERICAN AIRLINES,Florida,Approach,None,FALSE,FALSE,ATIS WARNING. PILOT REPTD EXTENSIVE DMG TO RADOME WHICH WAS REPLACED. A/C TAKEN OUT OF SVC.,Large,Some Cloud,Turkey vulture,TRUE,23427,200,0,FALSE
234142,Airplane,WINONA MUNICIPAL ARPT,< 1000 ft,PA-23-250,1,1,Precautionary Landing,2005-03-17T00:00:00,Caused damage,2,BUSINESS,Minnesota,Climb,None,FALSE,FALSE,"SAW 6  GEESE, FIRST 5 FLARED OUT OF THE WAY BUT THE LAST ONE HIT THE RT WING LEADING EDGE. IT WAS PUSHED BACK TO THE SPAR, RIB & FUEL TANK WERE ALSO  PUSHED BACK. NO FUEL LEAK. NO EFFECTS ON HOW A/C HANDLED. COST DOES NOT INCLUDE TIME OUT OF SERVICE.",Large,No Cloud,Canada goose,TRUE,23427,450,0,FALSE
232373,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-300,1,1,Precautionary Landing,2005-02-08T00:00:00,Caused damage,2,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,PILOT REPTD BIRD AS LRG AND WHITE. INGESTED. SLIGHT VIBRATION. ENG INDICATIONS UNCHANGED. PILOT RETARDED #2 ENG THROTTLE & VIB DIMINISHED. ATC NOTIFIED & FLT CLEARED TO LAND. LANDED W/O INCIDENT. 5 FAN BLADES REPLACED).,Large,Some Cloud,Unknown bird - large,TRUE,23427,600,0,TRUE
230145,Airplane,PORTLAND INTL (OR),< 1000 ft,CITATIONJET,1,1,None,2004-08-27T00:00:00,Caused damage,2,BUSINESS,Oregon,Climb,None,TRUE,FALSE,DENT IN VERTICAL FIN.,Medium,No Cloud,Unknown bird - medium,FALSE,22851,750,0,FALSE
269107,Airplane,MCNARY FLD ARPT,> 1000 ft,C-560,1,1,None,2009-10-08T00:00:00,Caused damage,2,BUSINESS,Oregon,Descent,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3800. DNA.  CHIPPING SPARROW. RT WING JUST OUTBD OF ENG INLET WAS STRUCK AND DAMAGED. SML DENT(6-8"") IN LEADING EDGE OF HEATED SURFACE WITH SOME PARTS BEHING THE LEADING EDGE SUFFERING DMG AS WELL. A/C HAD NO NOTICEABLE HANDLING CHA",Medium,No Cloud,Unknown bird - medium,FALSE,22664,7000,0,FALSE
308592,Airplane,LAMBERT-ST LOUIS INTL,> 1000 ft,CHALLENGER 300,1,1,None,2010-11-16T00:00:00,Caused damage,2,BUSINESS,Missouri,Approach,None,FALSE,FALSE,IMPACTED UPPER RT PART OF RADOME. EXTERIOR DMG TO PAINT & STATIC STRIP. DMG TO INSIDE OF RADOME IS UNKNOWN AT THIS POINT. RADOME HAD TO BE SENT AWAY FOR REPAIR.,Medium,No Cloud,Unknown bird - medium,FALSE,22588,5000,0,FALSE
244289,Airplane,DAYTONA BEACH INTL,< 1000 ft,BE-200 KING,1,1,None,2007-04-03T00:00:00,Caused damage,2,BUSINESS,Florida,Approach,None,FALSE,FALSE,HIT BIRD AT ALTITUDE OF 700-800' ABOUT 4 MILES WEST OF DAB. A/C LANDED W/O INCIDENT. NO INJURIES REPTD. DMG TO RT WING. HAWK?  LOTS OF BROWN & WHITE FEATHERS.,Large,Some Cloud,Unknown bird - large,TRUE,22224,750,0,FALSE
318009,Airplane,WESTCHESTER COUNTY ARPT,< 1000 ft,C-650,1,1,None,2011-10-06T00:00:00,Caused damage,2,BUSINESS,New York,Climb,None,FALSE,FALSE,ATIS WARNING. BIRD DMGD RADOME UPON INSPN AT DEST ARPT. DID NOT PENETRATE THE DOME BUT CRACKED THE INNER LAYERS OF FIBERGLASS ON INTERIOR OF DOME. NO OTHER DMG FOUND ON A/C. LOCATION REPTD AS ONE MILE N OF DER 34.,Medium,No Cloud,Unknown bird - medium,TRUE,22000,1000,0,FALSE
300549,Airplane,MONMOUTH EXECUTIVE ARPT,< 1000 ft,BE-400 BJET,1,1,None,2010-03-18T00:00:00,Caused damage,2,BUSINESS,New Jersey,Climb,None,TRUE,TRUE,ID BY SMITHSONIAN. FAA 4170. CREW OBSERVED 2 GULLS DIVE PAST THE NOSE UPON T/O. CREW DID NOT HEAR OR FEEL ANY STRIKE ON A/C. PROCEEDED TP KABE. BIRD DISCOVERED WEDGED BTWN RT MAIN WHEEL AND LANDING GEAR STRUT. CREW REPTD NO EFFECT ON LANDING GEAR RETRACTI,Large,No Cloud,Great black-backed gull,FALSE,21766,25,0,FALSE
238717,Airplane,ADAMS FIELD ARPT,< 1000 ft,C-560,1,1,None,2006-04-24T00:00:00,Caused damage,2,BUSINESS,Arkansas,Approach,None,FALSE,FALSE,"HAWK, CROW OR OTHER SIMILAR. LARGE AREA, APPROX 10"" BY 6"" OF LEFT WING LEADING EDGE DENTED TO A DEPTH OF ABOUT 0.25 "". REMOVED AND REPLACED OUTER SECTION OF WING LE. ONLY BLOOD SPLATTERS, NO REMAINS.",Large,No Cloud,Unknown bird - large,FALSE,21677,800,0,FALSE
258039,Airplane,PORTLAND INTL (OR),< 1000 ft,CL-RJ100/200,1,1,None,2008-10-10T00:00:00,Caused damage,2,SKYWEST AIRLINES,Oregon,Approach,None,TRUE,FALSE,HIT L OTBD FLAP ON OTBD EDGE DURING LDG. BENT OUTER EDGE SLIGHTLY. MINOR DMG.,Medium,No Cloud,Red-tailed hawk,TRUE,21646,10,0,FALSE
260244,Airplane,ABRAHAM LINCOLN CAPITAL ARPT,> 1000 ft,BE-300 KING,1,1,None,2009-03-23T00:00:00,Caused damage,2,GOVERNMENT,Illinois,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3100. DMG TO LEFT INBD LEADING EDGE OF WING. REQUIRED REPLACEMENT OF LEFT INBD LE SECTION OF THE WING DUE TO DENT BEYOND LIMITS.",Medium,Overcast,American coot,FALSE,21610,2400,0,FALSE
211857,Airplane,INDIANAPOLIS REGIONAL ARPT,< 1000 ft,CITATION II,1,1,None,2002-05-29T00:00:00,Caused damage,2,BUSINESS,Indiana,Approach,Fog,FALSE,FALSE,DELAMINATED L FLAP. OPER - JET SERV,Medium,Some Cloud,Mallard,FALSE,21551,10,0,FALSE
205583,Airplane,WICHITA MID-CONTINENT ARPT,> 1000 ft,HAWKER 1000,1,1,Other,2000-09-01T00:00:00,Caused damage,2,EXECUTIVE JET AVIATION,Kansas,Climb,None,FALSE,FALSE,"LE OF WING DMGD. DENT10"" LONG BY 2-3"" DEEP.",Medium,No Cloud,Unknown bird - medium,FALSE,21232,10000,0,FALSE
263281,Airplane,ONTARIO INTL ARPT,< 1000 ft,B-757-200,1,1,None,2009-04-10T00:00:00,Caused damage,2,BUSINESS,California,Climb,None,FALSE,FALSE,"# STRUCK NOT REPTD, ASSUME 1.",Large,No Cloud,Unknown bird - large,FALSE,21083,1000,0,TRUE
265841,Airplane,MIAMI INTL,> 1000 ft,ATR-72,2 to 10,7,Precautionary Landing,2009-09-27T00:00:00,Caused damage,2,AMERICAN EAGLE AIRLINES,Florida,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3723. GREAT EGRET AND WOOD STORK WERE IDENTIFIED. WHOLE FEATHER AND DNA. PILOT REPTD STRIKING 3 LARGE WHITE BIRDS OFF AIRPT PROPERTY. RETD TO LAND W/O INCIDENT. (DATA ENTRY NOTE: DAILY REPORT SAID, "" NO DAMAGE REPORTED.""",Large,Some Cloud,Wood stork,FALSE,21083,2000,0,FALSE
317647,Airplane,RIO VISTA MUNICIPAL ARPT,> 1000 ft,C-172,2 to 10,2,Precautionary Landing,2011-10-30T00:00:00,Caused damage,1,PRIVATELY OWNED,California,Climb,None,FALSE,FALSE,"IMPACTED A FLOCK OF LRG BIRDS, I BELIEVED TO BE GEESE. I SAW THEM A SECOND OR TWO BEFORE IMPACT. HEARD A LOUD BANG AND FELT A SHUDDER. LEVELED OFF AND REDUCED POWER IMMED. DIVERTED TO NUT TREE ARPT. A/C HANDLED NORMALLY. VISUAL INSPN FOUND NO DEFORMATION",Large,No Cloud,Geese,FALSE,21000,3800,0,FALSE
235144,Airplane,NEWPORT NEWS/WILLIAMSBURG INTL,< 1000 ft,B-717-200,2 to 10,2,None,2006-04-25T00:00:00,Caused damage,2,AIRTRAN AIRWAYS,Virginia,Climb,None,TRUE,FALSE,"BIRD SEEN ON RWY JUST PRIOR TO ROTATION. BIRD TOOK OFF JUST PRIOR TO A/C PASSING OVERHEAD. HIT L MAIN LDG GEAR BTWN TIRES. FLT CREW UNAWARE OF IMPACT UNTIL ARRIVAL AT DESTINATION. BIRD WAS FOUND LODGED IN LDG GEAR. FWD BRAKE LINES WERE BROKEN BY IMPACT, B",Large,No Cloud,Bald eagle,FALSE,20821,10,0,FALSE
245344,Airplane,SEATTLE-TACOMA INTL,< 1000 ft,B-737-800,1,1,Precautionary Landing,2007-01-04T00:00:00,Caused damage,2,ALASKA AIRLINES,Washington,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 1768. SNARGE SENT TO SMITHSONIAN. COSTS DO NOT INCLUDE 55 MINUTES OF FLT TIME. REPLACED ENG PANEL. (OPS SUPV REPT SAID ""BIRD INGESTED AT ABOUT 400-500 FT AGLE. RETD TO LAND W/O INCIDENT. AFTER INSPN, AIRLINE REPTD NO DMG."")",Medium,Overcast,Red-tailed hawk,TRUE,20668,520,0,TRUE
300949,Airplane,LUIS MUNOZ MARIN INTL -SAN JUAN,< 1000 ft,A-320,2 to 10,8,Precautionary Landing,2010-03-19T00:00:00,Caused damage,2,JETBLUE AIRWAYS,Puerto Rico,Climb,None,FALSE,FALSE,DURING CLIMB AROUND 200 FT A POP WAS HEARD FOLLOWED BY A HUMMING NOISE AND VIBRATION. THREE LOWER PRESSURE FAN BLADES BENT AND DAMAGED. REPLACED BLADES.,Medium,No Cloud,Unknown bird - medium,FALSE,20534,200,0,FALSE
267278,Airplane,LOS ANGELES INTL,> 1000 ft,B-747-400,1,1,Precautionary Landing,2009-10-07T00:00:00,Caused damage,4,QANTAS,California,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3734. WHOLE FEATHER AND DNA. QANTAS DEPARTED AT 0023. AT 0030 PDT, CREW REPTD DURING CLIMBOUT AT 8,000 FEET (40 MILES WEST OF LAX) THERE WAS A LOUD BANG AND THEIR RADAR BECAME INOPERATIVE. PIC ADVISED ATC THAT THEY WOULD BE RETURNIN",Small,Some Cloud,Mourning dove,FALSE,20489,8000,0,FALSE
200946,Airplane,SAVANNAH INTL,< 1000 ft,B-727-100,11 to 100,85,None,2000-06-10T00:00:00,Caused damage,3,FEDEX EXPRESS,Georgia,Approach,None,FALSE,FALSE,BIRDS FLEW INTO FLT PATH FROM GROUND. DAMGED FAN BLADES,Small,No Cloud,Rock pigeon,FALSE,20046,10,0,FALSE
202193,Airplane,SANTA BARBARA MUNICIPAL,< 1000 ft,C-425,1,1,Other,2000-11-14T00:00:00,Caused damage,2,PRIVATELY OWNED,California,Approach,None,FALSE,FALSE,"RADOME DESTROYED ($10-20,000). LARGE BROWN AND WHITE BIRD. 5-10 DAYS OUT OF SERVICE",Large,No Cloud,Unknown bird - large,FALSE,20046,50,0,FALSE
202248,Airplane,METRO OAKLAND INTL,< 1000 ft,C-206 STATIO,1,1,None,2000-10-17T00:00:00,Caused damage,1,GOVERNMENT,California,Approach,None,FALSE,FALSE,RT WING DAMAGED SEVERELY. A/C GROUNDED FOR AT LEAST A MONTH. USED FOR DRUG TASK FORCE,Large,No Cloud,Turkey vulture,TRUE,20046,200,0,FALSE
250405,Airplane,QUAD CITY ARPT,< 1000 ft,CITATIONJET,1,1,None,2007-11-18T00:00:00,Caused damage,2,BUSINESS,Illinois,Climb,None,FALSE,FALSE,"ENG #1 RINGLET WAS DAMAGED. COST BETWEEN $15,000-$20,000.",Small,No Cloud,Rock pigeon,TRUE,19446,400,0,FALSE
246373,Airplane,JOE FOSS FIELD ARPT,< 1000 ft,BE-90  KING,2 to 10,3,Precautionary Landing,2006-11-03T00:00:00,Caused damage,2,BUSINESS,South Dakota,Climb,None,FALSE,FALSE,"A/C NEEDED A CONSIDERABLE AMOUNT OF RESKINNING AND SEVERAL STRINGERS WERE REPLACED. REPAIRS TOTALED OVER $17,000. (DATA ENTRY NOTE: ORIGINAL REPT SHOWED COST AT $30,000)",Large,No Cloud,Canada goose,TRUE,19395,200,0,FALSE
222077,,,,AGUSTA 109,,1,,,Caused damage,2,,Florida,,None,FALSE,FALSE,"BIRD HIT WINDSHLD WHILE PILOT WAS CHANGING FREQUENCY. WINDSHLD CAME APART, HIT PILOT ALONG WITH BIRD. FACIAL CUTS REQUIRED STITCHES. MOST OF WINDSHLD DEPARTED A/C. INTERIOR WAS A MESS. STRIKE OCCURRED 6-7 MILES NO OF ARPT.",,Some Cloud,Osprey,,19242,,0,
5544,Airplane,SHEPPARD AIR FORCE BASE,< 1000 ft,T-38A,1,1,Precautionary Landing,2002-03-26T00:00:00,No damage,,MILITARY,Texas,Approach,None,TRUE,TRUE,"On two-mile final during a no-flap approach, the pilot saw approx. four large birds just prior to impact.",Small,No Cloud,Mourning dove,TRUE,19016,800,0,FALSE
233776,Airplane,DENTON MUNICIPAL ARPT,< 1000 ft,PA-28,1,1,Precautionary Landing,2005-08-07T00:00:00,Caused damage,1,BUSINESS,Texas,Climb,None,FALSE,FALSE,DOING TOUCH AND GO'S. LARGE HOLE IN L WING.,Large,No Cloud,Turkey vulture,FALSE,18741,75,0,FALSE
242244,Airplane,JOE FOSS FIELD ARPT,> 1000 ft,BE-99,2 to 10,10,Precautionary Landing,2005-11-15T00:00:00,Caused damage,2,BUSINESS,South Dakota,Approach,None,FALSE,FALSE,,Large,Overcast,Canada goose,TRUE,18741,1800,0,FALSE
222368,Airplane,MORRISTOWN MUNICIPAL ARPT,< 1000 ft,CL-601/604,2 to 10,5,Precautionary Landing,2003-08-28T00:00:00,Caused damage,2,BUSINESS,New Jersey,Climb,None,FALSE,FALSE,ATIS WARNING. ENG VIBRATION.  BIRDS HIT AT ROTATION. A COUPLE BOUNCED OFF THE NOSE AND AT LEAST 1 WAS INGESTED. SEVERAL FAN BLADES AND THE COMPRESSOR WERE DAMAGED.  FLT DIVERTED TO HPN,Small,No Cloud,European starling,FALSE,18521,20,0,FALSE
316172,Airplane,AUSTIN-BERGSTROM INTL,> 1000 ft,EMB 500,1,1,None,2011-09-30T00:00:00,Caused damage,2,EXECUTIVE AIRSHARE,Texas,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. LEVEL AT 6,000' BEING VECTORED TO ARPT, SAW IT ENTER THE CONE OF LDG LIGHT AND STRIKE RADOME. NO EFFECT ON CONTROL OF A/C.",Small,No Cloud,Sora,FALSE,18500,6000,0,FALSE
219156,Airplane,JAMES M COX DAYTON INTL,> 1000 ft,HAWKER 800,2 to 10,2,None,2002-09-02T00:00:00,Caused damage,2,BUSINESS,Ohio,Climb,None,FALSE,FALSE,"BIRD OR BIRDS WERE NOT SEEN BY CREW. RADOME WAS POINT OF INITIAL IMPACT. PAINT WAS COMPLETELY DISLODGED FROM IMPACT AREA IN AJAGGED EDGED SHAPE AOBU 14"" IN DIAMETER. THE INBD TKS PANEL ON THE LF WNG LE WAS SLIGHTLY DENTED. DUE TO DMG TO INTRICATE PLUMBING",Medium,Some Cloud,Unknown bird - medium,FALSE,17748,10800,0,FALSE
228951,Airplane,BRANDYWINE ARPT,< 1000 ft,PA-28,1,1,Precautionary Landing,2005-02-12T00:00:00,Caused damage,1,PRIVATELY OWNED,Pennsylvania,Approach,None,TRUE,FALSE,SIGNIF DMG TO WING AT POINT WHERE IT ATTACHES TO FUSELAGE. MINOR PROP DMG BUT ENG HAD TO BE TORN DOWN FOR INSPN. PHOTOS SENT.,Large,No Cloud,Canada goose,FALSE,17570,50,0,FALSE
229122,Airplane,PHOENIX SKY HARBOR,> 1000 ft,B-737-300,1,1,Precautionary Landing,2005-03-09T00:00:00,No damage,2,AMERICA WEST AIRLINES,Arizona,Climb,None,TRUE,TRUE,"FLT DEPTD THEN TURNED SOUTH & HIT A BIRD. RETD TO PHX. NO DMG. ID BY SMITHSONIAN 1035. &1088. COSTS EXPECTED TO BE $10,000-20,000 FOR TURNING AROUND AND RE-ROUTING PAXS. RWY REPTD AS 25 R AND 26",Small,No Cloud,Red-naped sapsucker,FALSE,17570,4000,0,TRUE
252013,Airplane,TETERBORO AIRPORT,< 1000 ft,GLOBAL EXPRS,1,1,None,2007-11-07T00:00:00,Caused damage,2,BUSINESS,New Jersey,Approach,Rain,FALSE,FALSE,"INSPN AFTER LDG REVEALED POSSIBLE DELAMINATION. RECEIVED FERRY PERMIT FOR TRIP TO HOMEBASE FOR REPAIR. TO SAVE TIME, REPLACED RADOME INSTEAD OF REPAIR.",Medium,Overcast,Unknown bird - medium,TRUE,17335,200,0,FALSE
242671,Airplane,BURKE LAKEFRONT,< 1000 ft,BA-125-700,1,1,None,2006-08-25T00:00:00,Caused damage,2,BUSINESS,Ohio,Approach,None,FALSE,FALSE,"ESTIMATES ON MONETARY LOSSES ARE FROM COMPANY HQ. TE FLAP BENT, ALMOST PULLED OFF. ADDITIONAL COSTS WER FOR RENATAL VAN, MECHANICS, OVERNIGHT STAYS, USE OF ADDITIONAL AIRCRAFT. THEY BORROWED A FLAP FROM ANOTHER AIRCRAFT THAT IS CURRENTLY FOR SALE AND NOT",Large,Some Cloud,Canada goose,TRUE,17113,10,0,FALSE
241691,Airplane,MAHLON SWEET FLD,> 1000 ft,DHC8 DASH 8,2 to 10,9,Precautionary Landing,2006-08-31T00:00:00,Caused damage,2,HORIZON AIR,Oregon,Climb,None,FALSE,FALSE,"NO DMG OTHER THAN SOME SCRATCHES ON PAINT. COST WAS FOR LOST OF SERVICE AND MX TIME. BIRDS REPTD AS GEESE, ASSUME CANADA FROM DATE & LOCATION.",Large,No Cloud,Canada goose,FALSE,17113,5000,0,FALSE
249791,Airplane,QUAD CITY ARPT,> 1000 ft,BE-200 KING,1,1,None,2007-09-26T00:00:00,Caused damage,2,GOVERNMENT,Illinois,Approach,None,FALSE,FALSE,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN. PHOTOS OF WING DMG SENT. LRG BIRD WAS LODGED IN WING AND LARGE DENT ON LEADING EDGE. FEATHERS WERE VERY LIGHT BROWN AND WHITE AND NOT VERY LARGE.",Medium,Some Cloud,Unknown bird - medium,TRUE,16668,2300,0,FALSE
207644,Airplane,SOUTHWEST GEORGIA REGIONAL ARPT,< 1000 ft,B-757-200,1,1,None,2000-09-28T00:00:00,Caused damage,2,UPS AIRLINES,Georgia,Climb,None,TRUE,TRUE,"BIRD ID BY SMITHSONIAN (FAA 086). BIRD STRIKE DELAMINATED 12"" ON OUTER AND INNER SKIN WITH CORE DAMAGE. 8"" DEPRESSION IN RADOME.",Small,No Cloud,Cliff swallow,FALSE,16370,50,0,TRUE
250918,Airplane,PORTLAND INTL (OR),< 1000 ft,LOCKHEED P3,2 to 10,4,None,2008-02-09T00:00:00,Caused damage,4,GOVERNMENT,Oregon,Climb,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2327. CRACK IN LEADING EDGE OF L WING",Small,Some Cloud,Green-winged teal,TRUE,16234,100,0,FALSE
254474,Airplane,CHICAGO MIDWAY INTL ARPT,> 1000 ft,B-737-700,1,1,None,2008-04-27T00:00:00,Caused damage,2,SOUTHWEST AIRLINES,Illinois,Approach,None,TRUE,FALSE,"I SAW A WHITE OBJECT OUT MY L SIDE WINDOW FOR LESS THAN 1 SECOND. I THOUGH WE MAY HAVE JUST HIT SOMETHING AND TOLD MY F/O. I DID NOT HEAR OR FEEL ANYTHING. AT THE GATE, THE NEXT F/O DID AN PRE-FLT INSPN AND FUND A DENT ON THE #1 ENG NACELLE. MX WAS NOTIFI",Medium,Overcast,Unknown bird - medium,FALSE,16234,2400,0,TRUE
266482,Airplane,FRANCIS S GABRESKI ARPT,< 1000 ft,DA-900,1,1,Other,2009-08-28T00:00:00,Caused damage,3,BUSINESS,New York,Climb,"Fog, Rain",FALSE,FALSE,TAKEOFF IMMEDIATELY AFTER ROTATION AND LIFT OFF RWY 6. WE SAW A FLOCK OF APPROX 20-30 CANADA GEESE FLY UP FROM L SIDE OF RWY 6 SHORTLY AFTER REACHING V1. BIRDS THEN FLEW DIRECTLY ACROSS RWY FROM L-R. WE COULD NOT ABORT T/O AND TRIED TO ROTATE QUICKLY ENOU,Large,Overcast,Canada goose,FALSE,15812,5,0,FALSE
260535,Airplane,PORTLAND INTL (OR),< 1000 ft,LEARJET-35,1,1,None,2009-02-07T00:00:00,Caused damage,2,BUSINESS,Oregon,Approach,None,FALSE,FALSE,"WHITE BIRD HIT LEFT WING JUST INBD OF STALL STRIP. DENT WAS 6"" LONG BY 1"" DEEP. NO OTHER DMG. A/C IS STILL IN REPAIRS (2/13/09).",Large,Some Cloud,Unknown bird - large,TRUE,15812,800,0,FALSE
231532,Airplane,REID-HILLVIEW ARPT OF SANTA CLARA CNTY,< 1000 ft,C-152,1,1,Precautionary Landing,2004-10-04T00:00:00,Caused damage,1,BUSINESS,California,Approach,None,FALSE,FALSE,FLT INSTRUCTOR SAW GLIMPSE OF BROWN WING FOLLOWED BY A LOUD CRASH FROM THE A/C RT WING. HE TOOK OVER FLT CONTROLS AND LANDED A/C.  NOTICED INCREASE DRAG ON RT WING AND INCREASED SPEED FOR LDG. DMG TO WING WAS SUBSTANTIAL. 2' ACROSS ON LEADING EDGE AND 8-1,Large,No Cloud,Unknown bird - large,FALSE,15634,1000,0,FALSE
307369,Airplane,PAUL C MILLER-SPARTA ARPT,< 1000 ft,C-182 SKYLAN,1,1,Other,2010-10-01T00:00:00,Caused damage,1,BUSINESS,Michigan,Climb,None,FALSE,FALSE,"ON T/O ROLL JUST AFTER LEAVING THE SURFACE, 2 WHITE-TAILED DEER CROSSED ON FRONT OF A/C. 1 PULLED UP TO AVOID THEM AND HIT A THIRD THAT I NEVER SAW. RWY LIGHTS WERE ON. I HAD JUST BACK-TAXIED THE LENGTH OF THE RWY 2 MINUTES PRIOR. FLT CONTD TO GRR WHERE R",Large,Some Cloud,White-tailed deer,FALSE,15401,7,0,FALSE
227295,Airplane,AMARILLO INTL,< 1000 ft,C-172,1,1,None,2003-12-16T00:00:00,Caused damage,1,PRIVATELY OWNED,Texas,Approach,None,FALSE,FALSE,,Large,No Cloud,Canada goose,FALSE,15064,500,0,FALSE
