flight_id,carrier,route_type,origin,destination,cabin_class,booking_channel,customer_segment,aircraft_family,departure_time,distance_miles,base_fare_usd,ancillary_revenue_usd,passenger_count,available_seats,delay_minutes,fuel_gallons,crew_size,baggage_weight_lbs,advance_booking_days,customer_age,loyalty_status,satisfaction_rating,on_time,cancelled,year,month,day_of_week,load_factor,total_revenue_usd,fuel_cost_usd,operating_margin,revenue_per_mile,performance_category
FL000542,United,Domestic,IAH,JFK,Economy,Website,Group,B737,Night,1605.270219344216,308.7858184707476,8.534867665228163,216,247,14.514072564425728,4682.368951346098,5,7997.523530483983,4,18,Gold,4.680932536624741,1,0,2024,11,Wed,87.4493927125506,66706.2716573467,14670.360052713822,78.00752509738251,41.554543810448,Excellent
FL000543,Southwest,Domestic,ORD,DTW,First,Website,Leisure,A350,Morning,1814.1591510113906,291.71317039953874,60.77173813177296,216,227,12.501950619780432,6057.635051774441,4,9301.600082265824,10,61,None,3.3795547033034223,1,0,2024,8,Tue,95.15418502202643,63070.81654443214,17101.763543941346,72.88482299591999,34.765867431901036,Good
FL000544,Southwest,Regional,ORD,ATL,Economy,Website,Leisure,A321,Afternoon,247.18518945769688,102.98218686836353,46.79469207362601,118,191,1.2531024698237165,796.1776957197511,4,4267.225501191182,19,33,None,3.1956671850226064,1,0,2025,12,Mon,61.78010471204188,12198.692742540523,2532.5787037157443,79.23893357126802,49.35041929212429,Good
FL000545,American,Regional,DFW,SEA,Business,Website,Leisure,A321,Morning,505.87835667945933,137.08689728168034,15.604617565335593,84,121,5.024431933604994,1467.44359216694,4,2562.636669663448,33,32,Silver,4.109669659736616,1,0,2025,3,Mon,69.42148760330579,11530.903989226485,4505.328210825639,60.92823064839459,22.79382748238987,Excellent
FL000546,Southwest,Domestic,LAX,ORD,Economy,Website,Leisure,B777,Afternoon,1103.9351913798207,240.87572098212695,31.705125519314358,155,171,12.709953842353443,3495.6417657130232,7,4376.85928504626,0,28,Platinum,4.533575916047513,1,0,2023,3,Tue,90.64327485380117,37367.44187774899,10590.778484804337,71.65773745108632,33.84930761292519,Excellent
FL000547,United,Regional,DTW,DFW,Economy,Website,Leisure,B777,Afternoon,729.1713592373693,132.84099966054654,42.499935397183876,114,137,6.5786722965726865,2469.650306212556,4,2880.495590829781,23,85,Silver,4.177402475675621,1,0,2024,2,Sun,83.21167883211679,15186.37389669949,7819.340910968988,48.51080999218389,20.826893026328843,Excellent
FL000548,United,Domestic,SFO,MCO,Premium Economy,Call Center,Group,A350,Afternoon,1390.2197800397967,268.05974268173134,49.67578065221853,203,251,16.32776741738564,4861.102066694092,7,6072.958688718439,10,35,Gold,3.885292478013558,0,0,2025,2,Wed,80.87649402390437,54465.80354504368,14626.009815566244,73.14643526103418,39.17783671836732,Good
FL000549,JetBlue,Domestic,PHX,LAX,Premium Economy,Website,Leisure,B737,Morning,2720.4766798202227,403.4699345486351,9.70139758110793,177,202,4.988888254843861,8077.419858227166,4,5396.502341428607,23,35,None,4.533938499612938,1,0,2024,5,Tue,87.62376237623762,71423.87981268953,24363.796243517052,65.8884447226732,26.254178299888764,Excellent
FL000550,JetBlue,Regional,PHX,SEA,Economy,Call Center,Business,A321,Afternoon,887.8603014925608,188.228395350851,7.717523539316143,84,145,31.432802906774043,3037.1962873894236,6,2387.3646073973396,9,25,None,4.003541561676931,0,0,2024,3,Wed,57.931034482758626,15818.902733010802,9398.016128747122,40.58996197545743,17.81688257310077,Good
FL000551,American,Regional,LAX,MSP,Economy,Travel Agent,Leisure,A321,Night,348.63607348605734,91.4389272359843,61.9294284037733,99,170,8.22561122675082,1178.103880271278,6,3353.7929679014333,9,53,Gold,2.9567822388205105,1,0,2025,8,Mon,58.235294117647065,9114.383224766218,3689.8306499082573,59.51639777574855,26.142972336827675,Good
FL000552,American,Regional,MCO,PHX,Premium Economy,Call Center,Frequent Flyer,B787,Morning,652.8934646727532,157.04421044416162,54.08386510238965,85,162,7.847814590844838,1950.0314825900336,6,2631.99164078412,64,59,Gold,2.8310529473169384,1,0,2024,5,Fri,52.46913580246913,13402.841752856128,5969.039143661983,55.46437648277098,20.52837480855161,Good
FL000553,Frontier,Domestic,SEA,DTW,Premium Economy,Mobile App,Business,B757,Morning,1147.1536128082807,205.96145882513346,12.484130103461801,170,244,5.764350759719784,3777.3186992647843,6,5088.358717188314,17,38,Silver,3.478199455628244,1,0,2024,4,Tue,69.67213114754098,35025.932130376146,11221.354193220952,67.96272501342152,30.532904869323627,Good
FL000554,American,Domestic,DTW,SFO,Economy,Airport,Leisure,A320,Evening,1366.0769153809026,251.61200080342584,36.88305251019987,152,196,31.263106095977378,3920.985559463026,7,6437.11258738315,32,28,None,2.1098636089729563,0,0,2024,3,Fri,77.55102040816327,38281.90717463093,12233.623729654575,68.04332742919954,28.023244330980294,Poor
FL000555,Frontier,Regional,ORD,ORD,Premium Economy,Website,Group,A320,Afternoon,796.8967172628738,143.79349389701827,8.388810174270795,50,86,29.02422529385013,2316.3269402708497,5,2070.9333775438467,9,38,Gold,3.352485824258199,0,0,2023,8,Fri,58.139534883720934,7198.063505025184,7301.936223422385,-1.4430647676932105,9.032617840049083,Poor
FL000556,Frontier,Domestic,ORD,SFO,Business,Call Center,Frequent Flyer,A320,Morning,1385.758098469008,285.25316071699643,0.732979446642875,226,277,42.11372617126746,4525.974697982203,7,9688.576055784131,0,18,None,3.9016522769274515,0,0,2025,1,Tue,81.58844765342961,64467.94730148784,13834.095764434658,78.54112571672437,46.52179003876097,Good
FL000557,American,International,LAX,MIA,Economy,Call Center,Leisure,B757,Afternoon,2016.3822246277743,357.2874240987443,22.849261472210937,320,367,15.043893744550214,6494.378572180379,10,8470.085629215911,20,25,None,4.438980782179353,0,0,2025,10,Thu,87.19346049046321,114354.82497307038,19741.95463409089,82.73622941686986,56.712870990608124,Good
FL000558,American,Domestic,SEA,SEA,Economy,Website,Leisure,B777,Morning,1754.3588189676866,354.3912633728136,21.09353392948544,168,209,122.24687552902694,5000.920075234895,7,6445.070162473803,33,47,None,2.409176619996855,0,0,2025,5,Mon,80.38277511961722,59558.825780562176,15353.376310905252,74.22149260048704,33.94905599506048,Poor
FL000559,United,Regional,PHX,PHX,Premium Economy,Travel Agent,Frequent Flyer,A350,Night,773.8798123403494,146.81059016210912,30.17151904126758,90,122,3.4446040376078986,2273.482730049795,6,3758.426236364838,55,25,None,3.9850255150599763,1,0,2023,2,Sat,73.77049180327869,13243.124633631089,7217.961433213311,45.49653776659926,17.112637417923512,Good
FL000560,United,Domestic,IAH,SEA,Economy,Website,Business,B777,Evening,1887.9686163932906,302.5844766917317,2.150382519411127,214,233,26.925100832276414,5515.816050489064,5,8453.746261047057,1,19,None,2.681424563158243,0,0,2023,4,Tue,91.84549356223177,64755.228394549995,17253.71039259757,73.35549449772353,34.29889026347065,Poor
FL000561,Alaska,International,LAX,LAX,Economy,Website,Frequent Flyer,B777,Afternoon,661.4040779425176,168.88256916669695,18.511318501447985,377,394,30.001429236961837,2082.325540180953,10,15718.811331642859,26,27,None,3.3794990043751,0,0,2024,11,Sun,95.68527918781726,63687.2398943462,6419.400568018673,89.92042899226263,96.29096949698766,Poor
FL000562,United,Domestic,DTW,DEN,Economy,Website,Leisure,A350,Morning,1097.9195888345425,191.34361017428924,6.9363355398135855,222,270,,3739.8103826246265,4,7949.089360997591,12,18,None,3.880373154049323,0,0,2024,6,Fri,82.22222222222221,42485.21779423203,11892.53474718834,72.00782915886825,38.6961105588167,Good
FL000563,Delta,Domestic,MIA,PHX,Premium Economy,Travel Agent,Business,B757,Night,1911.2531700897675,321.0800747476963,19.716812375552877,159,189,8.61104481646794,6417.459365184462,7,6860.693086785233,29,45,None,2.912407969805248,1,0,2024,12,Fri,84.12698412698413,51071.448697259264,19924.622478080015,60.98676856380371,26.721446167626524,Good
FL000564,Southwest,International,PHL,FLL,Economy,Website,Leisure,A330,Night,1073.3942751554328,230.4829606728876,41.95272456047959,304,370,34.22817574558401,3680.225002906562,10,8612.332437615865,16,33,Gold,4.877947319057966,0,0,2025,10,Wed,82.16216216216216,70108.77276911831,10393.266806286105,85.17551171447097,65.31502393094674,Good
FL000565,Southwest,Domestic,BWI,JFK,Economy,Call Center,Leisure,A330,Morning,1389.3720281225337,212.8029940382558,28.35986430902753,233,301,16.3707399962195,4850.159033682718,7,9099.261360580867,60,38,Gold,4.034977574014072,0,0,2025,2,Wed,77.40863787375415,49611.45747522263,15011.715171301183,69.74143487157485,35.70782804823189,Good
FL000566,Alaska,Domestic,SFO,ATL,Economy,Call Center,Leisure,A350,Morning,1642.4298794551444,248.20483203008294,17.613087833520943,202,246,46.255873996691335,5356.294212123095,5,6241.453317917428,1,24,Silver,2.7624622116775095,0,0,2024,5,Thu,82.11382113821138,50154.98915791028,15141.36962775885,69.81084059237443,30.537065712996263,Poor
FL000567,American,Domestic,MSP,BOS,Economy,Travel Agent,Business,B787,Afternoon,1977.2941037330106,342.39086163029003,20.16204509054973,231,247,1.6966729813825951,6012.126654759696,6,8764.587584122493,51,85,None,2.0094914848322176,1,0,2025,3,Sat,93.52226720647774,79112.45108168754,18311.922002897092,76.85329963549086,40.010462243491276,Good
FL000568,United,Regional,DEN,ATL,Economy,Mobile App,Leisure,A320,Morning,524.6419137452623,77.35752964213069,4.234586586625451,54,113,1.532889154397503,1529.978719679691,5,1750.6776781661022,1,27,None,2.5405203799671554,1,0,2025,1,Sat,47.78761061946903,4181.541187261682,4483.212045847502,-7.214346220116304,7.970276635755054,Good
FL000569,Delta,Regional,SEA,PHL,First,Travel Agent,Leisure,B757,Afternoon,967.9042826178718,226.8830948701115,53.80610590722204,68,100,5.416651795661546,3242.4190791186998,5,2259.2948137235635,4,40,Platinum,3.803012733064561,1,0,2025,4,Mon,68.0,15481.856557074805,10223.277534886873,33.966075081511455,15.995235102381539,Good
FL000570,Alaska,Regional,DFW,MSP,Economy,Website,Business,B777,Afternoon,367.20296148189476,122.46873638021273,16.717773663601903,113,168,42.47019770700245,1171.6850575809212,5,4516.041068350227,25,19,Gold,2.373601631491048,0,0,2025,5,Tue,67.26190476190477,13855.684984627642,3731.6290959996804,73.06788440889223,37.73304258961105,Poor
FL000571,American,Regional,DFW,SEA,Premium Economy,Mobile App,Group,B787,Afternoon,776.8384370643099,158.52568749478127,5.7115872337931055,50,115,13.848352071846529,2567.3532002803836,7,2082.50492192169,21,30,None,2.5541797902593717,1,0,2024,11,Sun,43.47826086956522,7931.995961972856,8188.376110300407,-3.232227418630504,10.210612121547499,Good
FL000572,JetBlue,Domestic,SFO,PHX,Economy,Website,Frequent Flyer,B787,Evening,1058.8690059603673,207.80904706786734,24.33289523609114,162,181,18.162712187931525,3190.4660291622126,7,5835.012223163353,3,65,None,2.4389921486628827,0,0,2025,9,Thu,89.50276243093923,33689.3985202306,9093.408185781096,73.00810170202216,31.81639875243602,Poor
FL000573,United,International,LGA,PHX,Business,Travel Agent,Leisure,A350,Morning,1438.9349824212745,230.9490834552813,13.326240449208129,240,261,60.84850750384069,4308.962178622963,12,7142.731319722232,10,18,Silver,4.546359090072443,0,0,2025,4,Wed,91.95402298850574,55441.10626971672,13733.149227381755,75.22930159335017,38.52926431493576,Good
FL000574,Delta,Regional,BWI,SFO,Economy,Website,Leisure,A350,Afternoon,448.0578418439703,88.96051115414743,6.535230491161103,83,96,36.355170329467995,1479.1196856939148,6,2667.559469940222,2,33,Gold,3.7956073732234668,0,0,2024,11,Wed,86.45833333333334,7390.257656285397,4376.563808453559,40.779279803170304,16.49398128123589,Good
FL000575,Alaska,Domestic,ATL,FLL,Economy,Airport,Leisure,A330,Afternoon,1600.1337127773431,314.7691627790992,14.595950674028305,193,203,0.3666601297664071,5079.229344119731,6,7549.905554191571,12,44,None,3.743940577338558,1,0,2025,10,Mon,95.07389162561576,60765.04436704017,14407.161228116223,76.29037980933184,37.97497914194347,Good
FL000576,Hawaiian,Domestic,LGA,DFW,Economy,Website,Leisure,B757,Evening,1428.0592715660246,252.50467034143182,40.607679171169735,221,247,3.2505450455386287,4313.7974892773545,7,9486.920722234661,22,33,None,4.4759297834449345,1,0,2025,7,Sun,89.47368421052632,55844.1398246276,12722.688344460157,77.21750503380595,39.10491737740573,Excellent
FL000577,American,International,SEA,DTW,Economy,Website,Leisure,B787,Afternoon,2512.0625729014614,454.35680170552604,40.112244621771595,307,332,11.047435721270046,7660.424033988268,12,8125.343454650153,47,47,Silver,3.984344709261701,1,0,2023,10,Sat,92.46987951807229,139527.65036821825,23773.105688384072,82.96172434234647,55.54306324745016,Good
FL000578,Alaska,International,LGA,FLL,Economy,Travel Agent,Group,A321,Night,408.72550971680386,129.0369990156304,91.53960748601818,266,276,,1239.1876567278962,8,7010.725168554913,10,35,None,4.518518628685996,1,0,2025,3,Fri,96.37681159420289,34415.381345643706,3607.9499803868425,89.51646084013672,84.20169656033777,Excellent
FL000579,Delta,Regional,SFO,PHX,Business,Call Center,Leisure,B757,Afternoon,384.4907179624434,84.65221640265318,3.640319461451869,68,84,5.4325191198588545,1317.1691522742103,5,1715.0794816567436,53,29,None,4.2043014178606875,1,0,2024,5,Tue,80.95238095238095,5759.991034841869,3877.323397039767,32.68525291817208,14.9808324772212,Excellent
FL000580,Delta,Regional,SFO,BWI,Economy,Website,Leisure,A320,Afternoon,891.457333055497,154.14489495313563,92.40147591730448,69,85,2.491174271301768,2569.218719731351,6,2293.3460674377384,24,58,Silver,2.79935484975595,1,0,2025,7,Thu,81.17647058823529,10728.399227683663,7738.394489089994,27.869998824039214,12.034674941661818,Good
FL000581,American,International,IAH,PHL,Economy,Mobile App,Business,B787,Morning,3155.764176182259,543.4564462098964,6.607722554023805,309,340,13.489741061371529,9257.545521297141,13,13802.710068447985,41,18,Silver,4.406811503742038,1,0,2024,2,Mon,90.88235294117646,167934.64960141203,29047.992299648617,82.70279994712637,53.21520881340821,Excellent
FL000582,Spirit,Domestic,SEA,IAH,First,Website,Group,A321,Afternoon,2237.210001247107,426.22899733878967,83.6758254791596,152,188,13.268926183162064,6594.498688184464,5,5524.65652003132,21,42,None,3.3455970413331935,1,0,2024,7,Thu,80.85106382978722,64870.483420975186,18854.646850118042,70.93493703791086,28.9961529694637,Good
FL000583,Southwest,International,JFK,PHL,Economy,Website,Frequent Flyer,A350,Morning,1273.2185706483956,272.2688914249772,7.709996374096033,260,314,9.586804923878237,3780.0861263165516,8,9263.255490430405,30,32,Silver,3.1332820181989036,1,0,2024,4,Sat,82.80254777070064,70797.62176686816,10897.724690067944,84.60721643171372,55.605238094205596,Good
FL000584,Delta,Regional,SEA,SEA,Economy,Travel Agent,Frequent Flyer,B757,Afternoon,618.9808388276858,142.7268645652341,0.27122902859984427,83,133,4.317783745041726,2131.4713093611967,5,3567.938585453299,2,18,Gold,4.612989679044527,1,0,2025,6,Wed,62.40601503759399,11846.600987943031,6392.335156950752,46.04076592554607,19.13888160153683,Excellent
FL000585,Southwest,Regional,BOS,MCO,Economy,Mobile App,Business,A321,Afternoon,634.3240762865369,105.99731257336083,10.758010301155618,98,130,2.9627978530332495,1884.8247775219647,5,3297.6594071681607,19,25,None,2.8320203267509707,1,0,2024,6,Mon,75.38461538461539,10398.494642490516,5883.867410165086,43.41616154589991,16.393031624095737,Good
FL000586,Hawaiian,Domestic,LAS,MIA,Premium Economy,Travel Agent,Leisure,A350,Afternoon,1552.015893052219,273.64755598703863,32.904942235364665,244,313,21.991264206894787,4878.393878266223,5,9446.475777519505,13,27,None,4.770126365570313,0,0,2024,7,Wed,77.95527156549521,66802.90860307279,14865.16032751609,77.74773488405813,43.04267044050505,Good
FL000587,JetBlue,International,SEA,IAH,Economy,Website,Leisure,A321,Evening,1387.372285533109,217.89278552776662,16.587739133403645,297,368,95.37048756464368,4829.281659522474,12,13121.750266825848,10,22,Silver,4.711128813873012,0,0,2025,11,Mon,80.70652173913044,64730.745040880094,15003.521242489907,76.82164598443201,46.65708383817598,Good
FL000588,JetBlue,Regional,SFO,LAX,Economy,Website,Group,A330,Afternoon,200.0,75.0,7.777973835106632,97,154,0.08043549818615531,666.1348735041983,4,3148.064389659474,67,47,None,,1,0,2025,8,Sat,62.98701298701299,7282.777973835106,1887.8672298389847,74.0776495367353,36.413889869175534,Good
FL000589,American,Regional,MCO,SEA,Economy,Travel Agent,Group,B757,Evening,361.13654908509034,128.42084124312063,35.06354564009614,66,130,23.539877127951062,1223.4395956679107,4,2315.475128626165,16,36,Gold,4.39163580947734,0,0,2023,5,Tue,50.76923076923077,8510.839067686058,3833.6635606027585,54.955515782710464,23.566817286280127,Good
FL000590,Hawaiian,Regional,MIA,LAX,First,Website,Frequent Flyer,B777,Morning,327.6404114347683,152.11440699886597,6.023069232464822,55,99,32.534720750789546,1075.965978340488,5,1445.7135074671717,30,84,None,3.803724847361539,0,0,2024,5,Tue,55.55555555555556,8372.315454170093,3149.615057041797,62.38059740721985,25.553366318601952,Good
FL000591,Alaska,International,ORD,BOS,Economy,Website,Leisure,B737,Evening,1519.9196674427853,262.2983903353314,38.33488783731482,364,407,1.8784075726551897,4600.510744059457,9,10387.617776490479,23,61,None,4.805212791210012,1,0,2025,10,Tue,89.43488943488943,95514.94896989796,14586.215848010681,84.72886599917716,62.84210344524241,Excellent
FL000592,Alaska,Domestic,FLL,FLL,Premium Economy,Mobile App,Business,A350,Morning,1099.2400957400039,204.54640779782375,1.3034451145302404,212,274,1.7784248756914187,3250.494174238922,4,8338.921849321978,42,21,None,3.315069309353605,1,0,2023,5,Fri,77.37226277372264,43365.14189825316,10209.112600077942,76.45779039757002,39.45010927668166,Good
FL000593,Spirit,Regional,ORD,BWI,Business,Mobile App,Leisure,B777,Evening,725.4080775151399,178.13741770611816,29.340148483871825,67,126,2.8546332648419606,2440.0129596190527,4,2450.53426229901,47,70,Platinum,3.235880351571978,1,0,2025,9,Fri,53.17460317460318,11964.54713479379,7316.5447470917525,38.84812634642311,16.493539988936888,Good
FL000594,JetBlue,Domestic,ATL,LAS,Economy,Travel Agent,Business,B757,Evening,1057.5391309209524,202.15863378845495,70.5535179349871,221,248,4.0016911938877575,3039.141477249911,6,8095.116487192835,16,45,Gold,4.34130593468205,1,1,2025,8,Sat,89.11290322580645,44747.611585183535,9135.151804430176,79.58516336220515,42.31296060526414,Excellent
