,FlightDate,Carrier,FlightNum,Origin,Dest,Flights,Distance
1822,2017-09-08,OO,3545.0,DEN,LAX,1.0,862.0
1823,2017-09-25,AA,2215.0,DTW,DFW,1.0,986.0
1824,2017-09-16,AS,65.0,WRG,PSG,1.0,31.0
1825,2017-09-24,UA,2006.0,EWR,SFO,1.0,2565.0
1826,2017-09-28,UA,241.0,ATL,ORD,1.0,606.0
1827,2017-09-13,WN,1622.0,AUS,ATL,1.0,813.0
1828,2017-09-30,WN,1480.0,MCO,ATL,1.0,404.0
1829,2017-09-27,OO,5337.0,GRB,ORD,1.0,173.0
1830,2017-09-27,DL,2853.0,JFK,MIA,1.0,1089.0
1831,2017-09-19,WN,6307.0,ONT,OAK,1.0,362.0
1832,2017-09-30,WN,723.0,LAS,LAX,1.0,236.0
1833,2017-09-14,WN,1824.0,PHX,LAX,1.0,370.0
1834,2017-09-28,AS,464.0,SEA,LAX,1.0,954.0
1835,2017-09-06,B6,1415.0,JFK,SFO,1.0,2586.0
1836,2017-09-10,HA,599.0,KOA,LIH,1.0,263.0
1837,2017-09-16,WN,2905.0,PHX,OAK,1.0,646.0
1838,2017-09-08,OO,4949.0,ATL,MGM,1.0,147.0
1839,2017-09-06,AS,624.0,PDX,LAS,1.0,763.0
1840,2017-09-15,AA,2324.0,DFW,GSP,1.0,862.0
1841,2017-09-17,AA,102.0,HNL,DFW,1.0,3784.0
1842,2017-09-01,OO,5372.0,TUL,ORD,1.0,585.0
1843,2017-09-25,WN,795.0,MSP,MDW,1.0,349.0
1844,2017-09-28,UA,594.0,DEN,PHX,1.0,602.0
1845,2017-09-15,DL,1578.0,DCA,MSP,1.0,931.0
1846,2017-09-05,AA,416.0,CLT,FLL,1.0,632.0
1847,2017-09-09,WN,3059.0,ALB,MDW,1.0,717.0
1848,2017-09-06,OO,4661.0,SLC,FAT,1.0,501.0
1849,2017-09-05,AS,604.0,SEA,LAS,1.0,867.0
1850,2017-09-30,AA,856.0,RIC,CLT,1.0,257.0
1851,2017-09-29,WN,1604.0,BUR,SFO,1.0,326.0
1852,2017-09-15,AS,50.0,SCC,BRW,1.0,204.0
1853,2017-09-10,B6,1331.0,BOS,LGA,1.0,184.0
1854,2017-09-25,AA,635.0,CLT,PHX,1.0,1773.0
1855,2017-09-18,WN,5819.0,HOU,ATL,1.0,696.0
1856,2017-09-11,OO,3540.0,AZO,MSP,1.0,426.0
1857,2017-09-28,B6,340.0,SJU,STX,1.0,94.0
1858,2017-09-11,AS,656.0,SEA,PHX,1.0,1107.0
1859,2017-09-05,DL,1249.0,PWM,ATL,1.0,1027.0
1860,2017-09-14,WN,503.0,DAL,BWI,1.0,1209.0
1861,2017-09-19,F9,214.0,DEN,AUS,1.0,775.0
1862,2017-09-09,UA,451.0,PHL,ORD,1.0,678.0
1863,2017-09-01,EV,4239.0,ICT,IAH,1.0,542.0
1864,2017-09-11,F9,972.0,LAX,COS,1.0,833.0
1865,2017-09-22,DL,1734.0,CID,ATL,1.0,694.0
1866,2017-09-21,WN,887.0,DEN,TUL,1.0,541.0
1867,2017-09-12,UA,1647.0,IAH,LAS,1.0,1222.0
1868,2017-09-14,DL,582.0,DTW,LGA,1.0,502.0
1869,2017-09-20,UA,1466.0,EWR,AUS,1.0,1504.0
1870,2017-09-27,EV,4398.0,CLE,DCA,1.0,310.0
1871,2017-09-13,WN,781.0,MCO,BHM,1.0,479.0
1872,2017-09-02,DL,1676.0,ATL,BNA,1.0,214.0
1873,2017-09-08,WN,150.0,PHX,SNA,1.0,338.0
1874,2017-09-24,WN,4843.0,SMF,PHX,1.0,647.0
1875,2017-09-11,WN,2003.0,AUS,DAL,1.0,189.0
1876,2017-09-27,AA,2526.0,ORD,DFW,1.0,802.0
1877,2017-09-09,OO,4803.0,GTF,SLC,1.0,463.0
1878,2017-09-20,AA,2260.0,DFW,PSP,1.0,1126.0
1879,2017-09-15,AA,2274.0,ORD,AUS,1.0,977.0
1880,2017-09-12,DL,2149.0,LGA,MSP,1.0,1020.0
1881,2017-09-10,UA,1882.0,ORD,CHS,1.0,760.0
1882,2017-09-19,DL,739.0,LAX,DFW,1.0,1235.0
1883,2017-09-29,DL,2066.0,ATL,PDX,1.0,2172.0
1884,2017-09-24,AA,1387.0,DFW,SFO,1.0,1464.0
1885,2017-09-20,B6,1130.0,FLL,CHS,1.0,470.0
1886,2017-09-28,VX,1281.0,IND,SFO,1.0,1943.0
1887,2017-09-28,WN,1546.0,CMH,DCA,1.0,323.0
1888,2017-09-13,F9,1262.0,LAS,ORD,1.0,1514.0
1889,2017-09-10,AA,2281.0,DFW,DSM,1.0,624.0
1890,2017-09-09,DL,842.0,AUS,ATL,1.0,813.0
1891,2017-09-05,EV,4268.0,BTR,IAH,1.0,253.0
1892,2017-09-01,AA,1275.0,SAN,ORD,1.0,1723.0
1893,2017-09-11,AA,1625.0,SAT,MIA,1.0,1143.0
1894,2017-09-03,NK,324.0,MCO,ACY,1.0,852.0
1895,2017-09-08,NK,174.0,FLL,LGA,1.0,1076.0
1896,2017-09-25,WN,1719.0,BHM,DAL,1.0,587.0
1897,2017-09-24,UA,2001.0,EWR,ORD,1.0,719.0
1898,2017-09-28,AA,1272.0,DEN,ORD,1.0,888.0
1899,2017-09-18,DL,1629.0,MSP,DTW,1.0,528.0
1900,2017-09-30,F9,1675.0,PHL,MCO,1.0,861.0
1901,2017-09-12,AA,2561.0,LAX,DFW,1.0,1235.0
1902,2017-09-27,AA,1695.0,PHL,DFW,1.0,1303.0
1903,2017-09-09,AS,40.0,ADQ,ANC,1.0,253.0
1904,2017-09-05,DL,1561.0,ATL,PHL,1.0,666.0
1905,2017-09-24,DL,1105.0,CVG,ATL,1.0,373.0
1906,2017-09-30,AA,1094.0,DFW,BOS,1.0,1562.0
1907,2017-09-27,B6,299.0,LGA,MCO,1.0,950.0
1908,2017-09-20,OO,4573.0,DLH,MSP,1.0,144.0
1909,2017-09-08,DL,2567.0,ATL,ICT,1.0,782.0
1910,2017-09-07,AA,2389.0,SNA,DFW,1.0,1205.0
1911,2017-09-02,F9,551.0,FSD,DEN,1.0,483.0
1912,2017-09-20,EV,4298.0,SGF,IAH,1.0,513.0
1913,2017-09-27,AA,476.0,SMF,CLT,1.0,2244.0
1914,2017-09-05,AA,330.0,MIA,CLT,1.0,650.0
1915,2017-09-12,OO,5772.0,DEN,BFL,1.0,845.0
1916,2017-09-20,AA,2296.0,MIA,RDU,1.0,700.0
1917,2017-09-14,HA,258.0,HNL,KOA,1.0,163.0
1918,2017-09-03,OO,5250.0,ORD,PVD,1.0,849.0
1919,2017-09-04,AA,2052.0,AUS,CLT,1.0,1032.0
1920,2017-09-29,EV,5334.0,PWM,DTW,1.0,668.0
1921,2017-09-27,WN,438.0,SFO,SNA,1.0,372.0
1922,2017-09-27,UA,1730.0,DEN,TPA,1.0,1506.0
1923,2017-09-17,OO,4504.0,FWA,MSP,1.0,488.0
1924,2017-09-17,OO,4726.0,MFR,SLC,1.0,575.0
1925,2017-09-24,OO,5678.0,DEN,TUS,1.0,639.0
1926,2017-09-10,WN,3393.0,SJC,AUS,1.0,1476.0
1927,2017-09-25,EV,4374.0,ORD,RST,1.0,268.0
1928,2017-09-14,WN,1673.0,SMF,PHX,1.0,647.0
1929,2017-09-11,WN,1993.0,LAS,SDF,1.0,1624.0
1930,2017-09-29,UA,651.0,TPA,ORD,1.0,1012.0
1931,2017-09-07,AA,2673.0,DFW,BNA,1.0,631.0
1932,2017-09-05,UA,859.0,IAH,DFW,1.0,224.0
1933,2017-09-15,F9,1454.0,LAS,ATL,1.0,1747.0
1934,2017-09-13,WN,6782.0,SJC,BUR,1.0,296.0
1935,2017-09-15,AA,1585.0,STL,ORD,1.0,258.0
1936,2017-09-27,AA,2643.0,PDX,DFW,1.0,1616.0
1937,2017-09-09,UA,799.0,LAX,SFO,1.0,337.0
1938,2017-09-08,WN,188.0,ATL,CMH,1.0,447.0
1939,2017-09-13,WN,5547.0,DEN,TPA,1.0,1506.0
1940,2017-09-01,UA,1900.0,SFO,SAN,1.0,447.0
1941,2017-09-05,AA,2431.0,IAH,DFW,1.0,224.0
1942,2017-09-21,WN,6069.0,LAS,BDL,1.0,2297.0
1943,2017-09-03,NK,917.0,LGA,DFW,1.0,1389.0
1944,2017-09-07,AS,793.0,DTW,SEA,1.0,1927.0
1945,2017-09-08,WN,116.0,OAK,SNA,1.0,371.0
1946,2017-09-13,OO,4997.0,ATL,BTR,1.0,448.0
1947,2017-09-05,UA,447.0,LAX,SFO,1.0,337.0
1948,2017-09-22,WN,1406.0,PHX,BUR,1.0,369.0
1949,2017-09-01,WN,1224.0,LAS,RNO,1.0,345.0
1950,2017-09-19,UA,2122.0,DFW,DEN,1.0,641.0
1951,2017-09-29,OO,5455.0,SFO,MFR,1.0,329.0
1952,2017-09-09,VX,1932.0,SFO,LAX,1.0,337.0
1953,2017-09-24,UA,1419.0,SFO,BUR,1.0,326.0
1954,2017-09-12,AA,1581.0,DFW,BDL,1.0,1471.0
1955,2017-09-09,UA,314.0,LAX,DEN,1.0,862.0
1956,2017-09-19,WN,233.0,AUS,DAL,1.0,189.0
1957,2017-09-24,WN,3471.0,MCO,SJU,1.0,1189.0
1958,2017-09-25,AA,1462.0,DFW,MIA,1.0,1121.0
1959,2017-09-05,AA,582.0,TPA,PHX,1.0,1788.0
1960,2017-09-28,UA,1578.0,LAX,IAH,1.0,1379.0
1961,2017-09-16,WN,2211.0,DAL,LAX,1.0,1246.0
1962,2017-09-08,OO,5029.0,SFO,SBP,1.0,190.0
1963,2017-09-01,WN,1969.0,DEN,ATL,1.0,1199.0
1964,2017-09-30,AA,1213.0,DFW,SAT,1.0,247.0
1965,2017-09-10,AA,1510.0,PHL,MIA,1.0,1013.0
1966,2017-09-14,UA,1664.0,ORD,SYR,1.0,607.0
1967,2017-09-29,WN,1529.0,DCA,ATL,1.0,547.0
1968,2017-09-29,WN,606.0,LAS,MDW,1.0,1521.0
1969,2017-09-03,EV,5349.0,ATL,CAE,1.0,192.0
1970,2017-09-22,EV,4260.0,IAH,ABQ,1.0,744.0
1971,2017-09-01,NK,195.0,MCI,MCO,1.0,1072.0
1972,2017-09-22,DL,1050.0,ATL,RSW,1.0,515.0
1973,2017-09-22,WN,6521.0,STL,FLL,1.0,1057.0
1974,2017-09-17,AA,1972.0,CLT,JFK,1.0,541.0
1975,2017-09-06,AA,2642.0,SNA,ORD,1.0,1726.0
1976,2017-09-15,DL,1669.0,ATL,CHA,1.0,106.0
1977,2017-09-07,OO,5632.0,DEN,RAP,1.0,300.0
1978,2017-09-02,AA,183.0,AUS,LAX,1.0,1242.0
1979,2017-09-13,WN,767.0,MSY,FLL,1.0,674.0
1980,2017-09-06,B6,1354.0,DCA,BOS,1.0,399.0
1981,2017-09-20,B6,1980.0,LGB,LAS,1.0,231.0
1982,2017-09-17,EV,3795.0,EWR,PWM,1.0,284.0
1983,2017-09-27,B6,2288.0,SFO,LAS,1.0,414.0
1984,2017-09-21,OO,4704.0,SEA,BOI,1.0,399.0
1985,2017-09-20,WN,547.0,MSY,BWI,1.0,998.0
1986,2017-09-04,AA,1774.0,SLC,PHX,1.0,507.0
1987,2017-09-01,DL,1312.0,CHS,ATL,1.0,259.0
1988,2017-09-28,WN,690.0,RSW,CMH,1.0,930.0
1989,2017-09-01,OO,4765.0,SLC,ONT,1.0,558.0
1990,2017-09-14,NK,358.0,MCO,PHL,1.0,861.0
1991,2017-09-26,UA,571.0,EWR,CHS,1.0,628.0
1992,2017-09-11,UA,1106.0,IAH,DCA,1.0,1208.0
1993,2017-09-25,B6,632.0,LGA,BOS,1.0,184.0
1994,2017-09-26,WN,1001.0,HOU,MAF,1.0,441.0
1995,2017-09-27,UA,280.0,SEA,IAH,1.0,1874.0
1996,2017-09-17,AA,2396.0,DFW,OMA,1.0,583.0
1997,2017-09-27,F9,1258.0,AUS,ORD,1.0,977.0
1998,2017-09-14,DL,2578.0,ATL,IAD,1.0,534.0
1999,2017-09-24,AA,1450.0,DFW,AUS,1.0,190.0
2000,2017-09-24,B6,828.0,MCO,EWR,1.0,937.0
2001,2017-09-27,UA,1833.0,SFO,DFW,1.0,1464.0
2002,2017-09-02,OO,5501.0,DEN,DRO,1.0,250.0
2003,2017-09-13,F9,176.0,DEN,PHL,1.0,1558.0
2004,2017-09-04,UA,321.0,IAH,IAD,1.0,1190.0
2005,2017-09-25,AA,2112.0,SFO,CLT,1.0,2296.0
2006,2017-09-01,UA,1623.0,BWI,LAX,1.0,2329.0
2007,2017-09-21,OO,4843.0,PSP,SLC,1.0,541.0
2008,2017-09-08,WN,32.0,DEN,HOU,1.0,883.0
2009,2017-09-30,OO,5606.0,GEG,SFO,1.0,733.0
2010,2017-09-18,AA,1595.0,AUS,DFW,1.0,190.0
2011,2017-09-30,WN,892.0,MDW,TUS,1.0,1440.0
2012,2017-09-30,DL,1403.0,ECP,ATL,1.0,240.0
2013,2017-09-14,AA,1730.0,CLT,DCA,1.0,331.0
2014,2017-09-25,B6,2516.0,JFK,SYR,1.0,209.0
2015,2017-09-05,B6,1475.0,BOS,OAK,1.0,2694.0
2016,2017-09-01,EV,4358.0,TUL,IAH,1.0,429.0
2017,2017-09-06,WN,1593.0,MDW,STL,1.0,251.0
2018,2017-09-28,HA,319.0,OGG,LIH,1.0,201.0
2019,2017-09-06,WN,614.0,MDW,BNA,1.0,395.0
2020,2017-09-29,WN,354.0,HOU,DCA,1.0,1218.0
2021,2017-09-28,AS,616.0,SEA,LAS,1.0,867.0
2022,2017-09-04,VX,948.0,PDX,SFO,1.0,550.0
2023,2017-09-13,OO,4468.0,HLN,SLC,1.0,402.0
2024,2017-09-06,DL,2194.0,ATL,GPT,1.0,352.0
2025,2017-09-15,AA,1354.0,MIA,MCO,1.0,192.0
2026,2017-09-24,OO,3552.0,MSP,CID,1.0,220.0
2027,2017-09-11,NK,817.0,DFW,LAS,1.0,1055.0
2028,2017-09-04,OO,7422.0,LSE,MSP,1.0,119.0
2029,2017-09-09,EV,5460.0,ATL,BMI,1.0,533.0
2030,2017-09-02,EV,4435.0,EWR,BNA,1.0,748.0
2031,2017-09-21,DL,2863.0,ATL,SEA,1.0,2182.0
2032,2017-09-13,OO,5337.0,GRB,ORD,1.0,173.0
2033,2017-09-26,AA,1491.0,ORD,SNA,1.0,1726.0
2034,2017-09-21,OO,4441.0,DTW,IAD,1.0,383.0
2035,2017-09-30,AS,66.0,CDV,YAK,1.0,213.0
2036,2017-09-28,UA,39.0,ORD,DEN,1.0,888.0
2037,2017-09-08,B6,2470.0,FLL,BOS,1.0,1237.0
2038,2017-09-10,DL,2445.0,DAL,ATL,1.0,721.0
2039,2017-09-30,DL,772.0,ATL,PVD,1.0,903.0
2040,2017-09-06,AA,2424.0,MIA,DEN,1.0,1709.0
2041,2017-09-27,AA,2146.0,LGA,BOS,1.0,184.0
2042,2017-09-24,AA,716.0,LAX,PHL,1.0,2402.0
2043,2017-09-15,AA,1587.0,JFK,PHX,1.0,2153.0
2044,2017-09-01,WN,5551.0,BNA,LAS,1.0,1587.0
2045,2017-09-07,WN,1811.0,LAS,AUS,1.0,1090.0
2046,2017-09-02,AA,1076.0,DCA,ORD,1.0,612.0
2047,2017-09-19,OO,3036.0,PHX,GJT,1.0,438.0
2048,2017-09-11,UA,586.0,ORD,MCI,1.0,403.0
2049,2017-09-04,AA,163.0,JFK,LAX,1.0,2475.0
2050,2017-09-12,EV,5463.0,LGA,STL,1.0,888.0
2051,2017-09-30,OO,5769.0,MSP,DEN,1.0,680.0
2052,2017-09-04,UA,1440.0,DCA,ORD,1.0,612.0
2053,2017-09-27,HA,311.0,ITO,HNL,1.0,216.0
2054,2017-09-28,UA,1777.0,IAH,LAX,1.0,1379.0
2055,2017-09-05,WN,1786.0,LAS,PHX,1.0,255.0
2056,2017-09-01,NK,1132.0,MYR,BDL,1.0,664.0
2057,2017-09-15,WN,5726.0,DEN,SAN,1.0,853.0
2058,2017-09-17,WN,4786.0,DEN,BNA,1.0,1014.0
2059,2017-09-22,B6,1006.0,LGB,SEA,1.0,965.0
2060,2017-09-03,DL,1861.0,LIT,ATL,1.0,453.0
2061,2017-09-17,WN,816.0,BNA,CLE,1.0,448.0
2062,2017-09-19,OO,5256.0,SFO,MCI,1.0,1499.0
2063,2017-09-16,EV,3997.0,BTV,ORD,1.0,763.0
2064,2017-09-26,AS,155.0,OTZ,ANC,1.0,548.0
2065,2017-09-03,WN,1254.0,SJU,MDW,1.0,2057.0
2066,2017-09-27,AA,1909.0,TPA,CLT,1.0,507.0
2067,2017-09-09,UA,638.0,IAH,ORD,1.0,925.0
2068,2017-09-06,WN,1031.0,ATL,DAL,1.0,721.0
2069,2017-09-04,EV,4218.0,MTJ,IAH,1.0,927.0
2070,2017-09-22,WN,248.0,BUR,DAL,1.0,1243.0
2071,2017-09-01,WN,1559.0,DAL,BNA,1.0,623.0
2072,2017-09-26,AA,232.0,ATL,DFW,1.0,731.0
2073,2017-09-03,AA,1102.0,STL,ORD,1.0,258.0
2074,2017-09-23,DL,2253.0,MSP,OMA,1.0,282.0
2075,2017-09-26,F9,1540.0,PHX,ATL,1.0,1587.0
2076,2017-09-01,OO,3027.0,ATL,ORD,1.0,606.0
2077,2017-09-11,EV,5446.0,ATL,FSM,1.0,579.0
2078,2017-09-24,B6,611.0,JFK,LAS,1.0,2248.0
2079,2017-09-21,B6,2579.0,BOS,EWR,1.0,200.0
2080,2017-09-21,WN,1853.0,MCO,ISP,1.0,971.0
2081,2017-09-26,DL,2020.0,MEM,LAX,1.0,1619.0
2082,2017-09-28,OO,4455.0,HSV,DTW,1.0,554.0
2083,2017-09-28,AS,770.0,SEA,TPA,1.0,2520.0
2084,2017-09-08,DL,729.0,ATL,ORD,1.0,606.0
2085,2017-09-29,OO,4495.0,MSP,MDW,1.0,349.0
2086,2017-09-09,UA,1948.0,IAH,PHX,1.0,1009.0
2087,2017-09-21,AA,1024.0,LAX,MIA,1.0,2342.0
2088,2017-09-15,WN,1946.0,DCA,MDW,1.0,601.0
2089,2017-09-08,B6,535.0,SWF,FLL,1.0,1118.0
2090,2017-09-23,HA,9.0,LAX,HNL,1.0,2556.0
2091,2017-09-17,OO,3224.0,PHX,IFP,1.0,188.0
2092,2017-09-06,DL,498.0,JFK,SLC,1.0,1990.0
2093,2017-09-09,WN,3257.0,ECP,BNA,1.0,401.0
2094,2017-09-12,DL,1361.0,BWI,MSP,1.0,936.0
2095,2017-09-26,AA,1379.0,LAX,BOS,1.0,2611.0
2096,2017-09-18,EV,3963.0,ORD,CAE,1.0,666.0
2097,2017-09-24,WN,3617.0,LAS,BWI,1.0,2106.0
2098,2017-09-06,WN,576.0,IND,ATL,1.0,432.0
2099,2017-09-18,VX,1251.0,LAS,SFO,1.0,414.0
2100,2017-09-13,WN,5749.0,BNA,BWI,1.0,587.0
2101,2017-09-04,OO,5269.0,COU,DEN,1.0,670.0
2102,2017-09-14,DL,2011.0,ATL,CVG,1.0,373.0
2103,2017-09-15,AA,925.0,SNA,PHX,1.0,338.0
2104,2017-09-20,AA,1946.0,CLT,ORD,1.0,599.0
2105,2017-09-28,WN,1836.0,STL,HOU,1.0,687.0
2106,2017-09-07,OO,3378.0,SLC,SAN,1.0,626.0
2107,2017-09-03,OO,5766.0,SFO,RDD,1.0,199.0
2108,2017-09-28,OO,5994.0,DFW,SFO,1.0,1464.0
2109,2017-09-27,WN,1642.0,MDW,MHT,1.0,838.0
2110,2017-09-17,DL,2794.0,ROC,DTW,1.0,296.0
2111,2017-09-01,UA,1867.0,SFO,SEA,1.0,679.0
2112,2017-09-29,EV,5377.0,RIC,MSP,1.0,970.0
2113,2017-09-07,WN,1550.0,AUS,SJC,1.0,1476.0
2114,2017-09-02,AA,19.0,MIA,DFW,1.0,1121.0
2115,2017-09-22,AS,64.0,PSG,WRG,1.0,31.0
2116,2017-09-25,WN,5986.0,ATL,RDU,1.0,356.0
2117,2017-09-25,DL,2235.0,DTW,SLC,1.0,1481.0
2118,2017-09-21,WN,5648.0,FLL,BDL,1.0,1173.0
2119,2017-09-21,DL,1648.0,MDW,ATL,1.0,591.0
2120,2017-09-06,B6,69.0,BOS,FLL,1.0,1237.0
2121,2017-09-18,EV,4309.0,CHA,ORD,1.0,501.0
2122,2017-09-18,EV,4044.0,IAH,IND,1.0,844.0
2123,2017-09-21,OO,4963.0,SFO,LAX,1.0,337.0
2124,2017-09-12,AA,327.0,ORD,DCA,1.0,612.0
2125,2017-09-08,VX,1737.0,DCA,DAL,1.0,1184.0
2126,2017-09-12,DL,1531.0,MSP,MCO,1.0,1310.0
2127,2017-09-16,WN,2406.0,SJC,SNA,1.0,342.0
2128,2017-09-12,WN,1769.0,DAL,LBB,1.0,293.0
2129,2017-09-26,AA,1405.0,ORD,MSP,1.0,334.0
2130,2017-09-29,DL,1665.0,SLC,ABQ,1.0,493.0
2131,2017-09-22,WN,1576.0,DEN,MCI,1.0,533.0
2132,2017-09-13,DL,1384.0,MSP,FAR,1.0,223.0
2133,2017-09-14,B6,178.0,LAS,BOS,1.0,2381.0
2134,2017-09-17,DL,1813.0,HOU,ATL,1.0,696.0
2135,2017-09-12,AA,2085.0,ATL,PHL,1.0,666.0
2136,2017-09-19,DL,7.0,SLC,LAX,1.0,590.0
2137,2017-09-28,DL,2826.0,BNA,ATL,1.0,214.0
2138,2017-09-14,UA,2058.0,SFO,IAH,1.0,1635.0
2139,2017-09-12,EV,3973.0,LGA,CLE,1.0,419.0
2140,2017-09-13,EV,3822.0,ORD,ERI,1.0,398.0
2141,2017-09-29,AA,2660.0,LAX,AUS,1.0,1242.0
2142,2017-09-13,DL,2653.0,RDU,ATL,1.0,356.0
2143,2017-09-13,WN,1119.0,DEN,IAD,1.0,1452.0
2144,2017-09-10,UA,1660.0,ORD,MSP,1.0,334.0
2145,2017-09-12,AA,1380.0,PHX,MSP,1.0,1276.0
2146,2017-09-08,UA,271.0,BDL,EWR,1.0,116.0
2147,2017-09-21,B6,823.0,DCA,MCO,1.0,759.0
2148,2017-09-30,AA,2738.0,DFW,MIA,1.0,1121.0
2149,2017-09-03,WN,3725.0,DAL,MDW,1.0,793.0
2150,2017-09-28,WN,6377.0,SFO,BUR,1.0,326.0
2151,2017-09-21,WN,1970.0,ATL,MCO,1.0,404.0
2152,2017-09-29,VX,1162.0,LAX,EWR,1.0,2454.0
2153,2017-09-06,AA,1108.0,ICT,DFW,1.0,328.0
2154,2017-09-15,OO,3376.0,SFO,SNA,1.0,372.0
2155,2017-09-11,WN,1033.0,MDW,HOU,1.0,937.0
2156,2017-09-14,DL,1397.0,SEA,OGG,1.0,2640.0
2157,2017-09-28,UA,2064.0,SFO,PHL,1.0,2521.0
2158,2017-09-18,OO,5717.0,DEN,RDM,1.0,898.0
2159,2017-09-06,AA,1651.0,PHL,ORD,1.0,678.0
2160,2017-09-06,B6,959.0,BDL,FLL,1.0,1173.0
2161,2017-09-20,OO,5325.0,SFO,SBA,1.0,262.0
2162,2017-09-07,WN,1786.0,OKC,LAS,1.0,986.0
2163,2017-09-30,AA,675.0,HNL,PHX,1.0,2917.0
2164,2017-09-21,DL,2768.0,SLC,BOS,1.0,2105.0
2165,2017-09-03,WN,2739.0,ONT,LAS,1.0,197.0
2166,2017-09-21,WN,6036.0,PHX,SMF,1.0,647.0
2167,2017-09-10,AA,1475.0,STL,ORD,1.0,258.0
2168,2017-09-23,AS,477.0,LAX,SEA,1.0,954.0
2169,2017-09-14,OO,5493.0,XNA,DEN,1.0,616.0
2170,2017-09-01,WN,1898.0,SMF,PHX,1.0,647.0
2171,2017-09-24,AA,2729.0,CLT,MSP,1.0,930.0
2172,2017-09-04,DL,1617.0,PBI,ATL,1.0,545.0
2173,2017-09-23,AA,199.0,JFK,BOS,1.0,187.0
2174,2017-09-20,DL,1121.0,SLC,JAC,1.0,205.0
2175,2017-09-15,AA,2019.0,CLT,MCI,1.0,808.0
2176,2017-09-08,F9,1009.0,PHL,AUS,1.0,1430.0
2177,2017-09-12,AA,491.0,PHX,LAX,1.0,370.0
2178,2017-09-30,AS,843.0,SEA,KOA,1.0,2688.0
2179,2017-09-19,WN,1753.0,AUS,ATL,1.0,813.0
2180,2017-09-04,DL,571.0,ATL,STT,1.0,1599.0
2181,2017-09-04,WN,1580.0,LAS,ABQ,1.0,486.0
2182,2017-09-19,B6,1042.0,SAV,JFK,1.0,718.0
2183,2017-09-21,WN,1885.0,MCI,LAS,1.0,1139.0
2184,2017-09-13,DL,639.0,DCA,ATL,1.0,547.0
2185,2017-09-09,UA,539.0,SFO,OGG,1.0,2338.0
2186,2017-09-15,WN,1836.0,CMH,STL,1.0,409.0
2187,2017-09-19,B6,381.0,BOS,RIC,1.0,474.0
2188,2017-09-19,WN,6148.0,SNA,SJC,1.0,342.0
2189,2017-09-21,DL,1092.0,GSP,ATL,1.0,153.0
2190,2017-09-27,AA,2337.0,DFW,SAN,1.0,1171.0
2191,2017-09-06,WN,5376.0,LAS,MDW,1.0,1521.0
2192,2017-09-01,WN,418.0,BUF,TPA,1.0,1053.0
2193,2017-09-15,UA,384.0,SAN,SFO,1.0,447.0
2194,2017-09-14,UA,2394.0,EWR,SAN,1.0,2425.0
2195,2017-09-04,DL,2313.0,MSP,ORD,1.0,334.0
2196,2017-09-07,AS,737.0,BOS,SEA,1.0,2496.0
2197,2017-09-03,DL,836.0,HNL,ATL,1.0,4502.0
2198,2017-09-10,WN,4060.0,BDL,MCO,1.0,1050.0
2199,2017-09-24,DL,2346.0,ATL,MDW,1.0,591.0
2200,2017-09-24,WN,3547.0,MDW,FNT,1.0,221.0
2201,2017-09-23,UA,856.0,LAX,IAD,1.0,2288.0
2202,2017-09-11,UA,477.0,BOS,SFO,1.0,2704.0
2203,2017-09-14,WN,1070.0,MDW,CVG,1.0,249.0
2204,2017-09-20,UA,1430.0,PHL,ORD,1.0,678.0
2205,2017-09-22,WN,5373.0,LAX,SMF,1.0,373.0
2206,2017-09-13,UA,243.0,SAN,DEN,1.0,853.0
2207,2017-09-10,UA,299.0,IAD,TPA,1.0,811.0
2208,2017-09-11,WN,471.0,SLC,DEN,1.0,391.0
2209,2017-09-13,B6,97.0,JFK,DEN,1.0,1626.0
2210,2017-09-29,DL,929.0,DFW,SLC,1.0,989.0
2211,2017-09-04,AA,205.0,LAX,OGG,1.0,2486.0
2212,2017-09-19,DL,1116.0,ATL,MDW,1.0,591.0
2213,2017-09-14,WN,5971.0,LAS,MCI,1.0,1139.0
2214,2017-09-25,WN,1897.0,OAK,ONT,1.0,362.0
2215,2017-09-13,OO,4510.0,DTW,IAH,1.0,1075.0
2216,2017-09-01,UA,1279.0,DFW,IAD,1.0,1172.0
2217,2017-09-12,WN,519.0,MCO,BNA,1.0,616.0
2218,2017-09-05,AA,1628.0,BOS,ORD,1.0,867.0
2219,2017-09-08,B6,933.0,MCO,SJU,1.0,1189.0
2220,2017-09-28,DL,1429.0,ATL,SJC,1.0,2116.0
2221,2017-09-11,UA,447.0,SFO,SEA,1.0,679.0
2222,2017-09-05,EV,3816.0,ORD,ROC,1.0,528.0
2223,2017-09-24,OO,5197.0,GRR,ORD,1.0,137.0
2224,2017-09-24,DL,1983.0,SAV,ATL,1.0,214.0
2225,2017-09-15,AA,2471.0,LAX,MIA,1.0,2342.0
2226,2017-09-04,WN,4762.0,EWR,DEN,1.0,1605.0
2227,2017-09-15,WN,6264.0,SLC,PHX,1.0,507.0
2228,2017-09-16,AA,365.0,ORD,LGA,1.0,733.0
2229,2017-09-11,AA,1870.0,MSY,CLT,1.0,651.0
2230,2017-09-12,DL,1799.0,IAH,ATL,1.0,689.0
2231,2017-09-28,DL,2.0,JFK,SAN,1.0,2446.0
