,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
4291,101665,Male,Loyal Customer,73,Business travel,Eco,606,2,2,2,2,2,2,2,2,3,3,3,3,4,2,7,13,neutral or dissatisfied
4292,42846,Male,disloyal Customer,35,Business travel,Eco,328,4,5,5,1,2,5,2,2,1,4,4,2,3,2,2,0,neutral or dissatisfied
4293,24803,Female,Loyal Customer,21,Business travel,Business,861,1,0,0,4,4,0,2,4,4,5,3,1,3,4,0,13,neutral or dissatisfied
4294,87501,Male,Loyal Customer,22,Business travel,Business,3182,3,4,4,4,3,3,3,3,1,2,4,1,4,3,41,34,neutral or dissatisfied
4295,85549,Female,Loyal Customer,52,Business travel,Business,317,3,3,3,3,2,4,4,4,4,4,4,4,4,5,35,34,satisfied
4296,79980,Male,Loyal Customer,58,Personal Travel,Eco,1080,2,4,2,3,1,2,1,1,4,5,4,4,5,1,0,0,neutral or dissatisfied
4297,72827,Male,Loyal Customer,44,Business travel,Business,1803,3,3,3,3,5,5,4,4,4,4,4,3,4,4,0,0,satisfied
4298,54256,Female,Loyal Customer,51,Personal Travel,Eco,1222,4,0,5,3,4,4,5,2,2,5,2,4,2,3,0,0,neutral or dissatisfied
4299,48637,Male,disloyal Customer,33,Business travel,Business,109,3,4,4,2,4,4,4,4,5,3,4,5,5,4,26,46,neutral or dissatisfied
4300,1417,Male,Loyal Customer,56,Personal Travel,Eco Plus,270,2,5,2,3,2,2,2,2,5,5,4,5,4,2,0,0,neutral or dissatisfied
4301,33720,Male,Loyal Customer,64,Personal Travel,Eco,667,4,5,4,3,2,4,2,2,3,5,5,4,5,2,0,0,neutral or dissatisfied
4302,47107,Female,Loyal Customer,44,Business travel,Eco,737,2,3,2,3,3,4,5,2,2,2,2,2,2,4,48,42,satisfied
4303,106752,Female,Loyal Customer,37,Business travel,Business,545,2,5,5,5,3,3,3,2,2,2,2,4,2,3,9,0,neutral or dissatisfied
4304,50394,Female,Loyal Customer,30,Business travel,Business,2436,2,2,2,2,3,3,2,3,4,2,3,4,3,3,73,70,neutral or dissatisfied
4305,115718,Female,Loyal Customer,54,Business travel,Business,2154,4,4,4,4,4,4,4,3,3,3,3,5,3,4,0,0,satisfied
4306,119697,Male,Loyal Customer,59,Business travel,Business,1325,3,3,3,3,5,5,4,5,5,4,5,4,5,4,0,0,satisfied
4307,37505,Male,Loyal Customer,29,Business travel,Business,1102,1,1,1,1,5,5,5,5,4,3,2,1,1,5,0,0,satisfied
4308,89154,Male,Loyal Customer,55,Business travel,Business,1927,4,4,4,4,2,5,4,5,5,5,5,4,5,2,0,24,satisfied
4309,57280,Female,Loyal Customer,57,Personal Travel,Eco,628,4,5,4,5,4,5,5,5,5,4,5,5,5,4,0,0,neutral or dissatisfied
4310,39491,Female,Loyal Customer,70,Personal Travel,Eco Plus,867,2,4,2,2,4,3,5,5,5,2,5,4,5,4,0,0,neutral or dissatisfied
4311,32911,Male,Loyal Customer,67,Personal Travel,Eco,102,4,1,0,2,2,0,2,2,1,3,3,4,3,2,0,0,neutral or dissatisfied
4312,20342,Female,disloyal Customer,45,Business travel,Eco,323,3,3,3,2,3,3,3,3,2,4,4,5,3,3,0,0,neutral or dissatisfied
4313,120616,Male,Loyal Customer,55,Business travel,Eco Plus,453,2,2,2,2,2,2,2,2,4,5,4,2,4,2,2,0,neutral or dissatisfied
4314,75766,Male,Loyal Customer,47,Personal Travel,Eco,813,5,3,5,3,3,5,3,3,3,2,3,4,3,3,2,0,satisfied
4315,55389,Male,Loyal Customer,37,Personal Travel,Eco,678,2,4,2,4,5,2,2,5,3,4,5,5,5,5,0,0,neutral or dissatisfied
4316,97716,Male,Loyal Customer,35,Personal Travel,Eco,942,3,3,2,1,3,2,3,3,1,4,3,4,5,3,0,0,neutral or dissatisfied
4317,74166,Male,Loyal Customer,47,Personal Travel,Eco,641,2,5,2,2,2,2,4,2,5,5,4,5,5,2,0,0,neutral or dissatisfied
4318,117810,Female,disloyal Customer,43,Business travel,Eco,328,3,1,3,4,2,3,2,2,4,1,4,3,3,2,29,35,neutral or dissatisfied
4319,71865,Male,Loyal Customer,17,Personal Travel,Eco,1744,5,4,5,4,1,5,1,1,1,2,4,4,3,1,0,9,satisfied
4320,106173,Male,Loyal Customer,32,Personal Travel,Eco,436,4,4,5,3,5,5,5,5,1,5,1,2,5,5,3,1,neutral or dissatisfied
4321,89694,Male,disloyal Customer,34,Business travel,Business,1080,2,3,3,3,3,3,3,3,4,2,3,1,4,3,14,40,neutral or dissatisfied
4322,101869,Male,Loyal Customer,23,Business travel,Business,1747,1,4,4,4,1,1,1,1,3,3,3,4,2,1,5,0,neutral or dissatisfied
4323,60414,Female,Loyal Customer,56,Business travel,Business,1452,3,3,2,3,4,4,4,5,5,5,5,5,5,3,0,0,satisfied
4324,123193,Male,Loyal Customer,69,Personal Travel,Eco,631,4,3,4,5,3,4,1,3,1,4,5,4,4,3,0,0,neutral or dissatisfied
4325,17289,Male,disloyal Customer,36,Business travel,Eco,258,3,0,3,1,3,3,3,3,2,4,5,3,3,3,61,58,neutral or dissatisfied
4326,115345,Male,Loyal Customer,56,Business travel,Business,325,0,0,0,1,5,4,4,2,2,2,2,3,2,5,1,0,satisfied
4327,35051,Female,Loyal Customer,48,Business travel,Business,2127,2,2,2,2,3,5,5,4,4,5,4,3,4,5,0,0,satisfied
4328,124237,Female,Loyal Customer,47,Business travel,Business,1916,3,3,3,3,3,5,5,5,5,5,5,5,5,3,0,0,satisfied
4329,51496,Female,Loyal Customer,27,Personal Travel,Business,451,3,4,3,5,3,3,3,3,5,1,4,3,3,3,0,0,neutral or dissatisfied
4330,85014,Female,Loyal Customer,56,Business travel,Eco,1590,3,4,4,4,5,2,3,2,2,3,2,4,2,3,3,0,neutral or dissatisfied
4331,63034,Male,Loyal Customer,53,Business travel,Business,462,3,5,5,5,4,3,3,3,3,3,3,3,3,4,93,69,neutral or dissatisfied
4332,87468,Female,Loyal Customer,29,Business travel,Business,304,1,1,4,1,4,4,4,4,3,3,5,3,5,4,0,0,satisfied
4333,85194,Female,disloyal Customer,20,Business travel,Eco,874,3,3,3,3,5,3,4,5,3,5,3,2,4,5,3,11,neutral or dissatisfied
4334,40082,Male,Loyal Customer,38,Personal Travel,Eco,493,2,4,2,3,3,2,3,3,1,3,3,3,4,3,0,0,neutral or dissatisfied
4335,101774,Male,Loyal Customer,64,Business travel,Business,1521,2,4,4,4,3,2,2,2,2,2,2,1,2,4,22,7,neutral or dissatisfied
4336,92632,Female,Loyal Customer,33,Business travel,Business,2166,2,2,2,2,2,3,3,2,2,2,2,2,2,1,0,11,neutral or dissatisfied
4337,129839,Male,Loyal Customer,61,Personal Travel,Eco,337,2,4,2,3,3,2,3,3,4,5,5,5,4,3,0,0,neutral or dissatisfied
4338,108063,Male,Loyal Customer,55,Business travel,Business,997,5,5,5,5,3,4,5,4,4,4,4,4,4,5,17,10,satisfied
4339,28441,Male,Loyal Customer,69,Personal Travel,Eco,2496,3,1,3,3,3,4,4,4,5,2,2,4,3,4,6,0,neutral or dissatisfied
4340,92417,Female,Loyal Customer,19,Business travel,Business,1892,4,4,4,4,5,5,5,5,5,5,5,3,4,5,2,19,satisfied
4341,15095,Male,Loyal Customer,22,Personal Travel,Eco,239,2,3,0,3,2,0,2,2,4,2,3,3,3,2,0,0,neutral or dissatisfied
4342,50149,Female,Loyal Customer,34,Business travel,Business,2708,1,3,3,3,3,4,4,1,1,1,1,1,1,4,5,0,neutral or dissatisfied
4343,95228,Male,Loyal Customer,70,Personal Travel,Eco,239,2,4,2,4,3,2,3,3,4,3,5,4,4,3,46,48,neutral or dissatisfied
4344,96403,Male,Loyal Customer,8,Personal Travel,Eco,1246,1,4,1,1,1,1,1,1,4,4,3,5,5,1,0,0,neutral or dissatisfied
4345,105480,Male,Loyal Customer,58,Business travel,Business,2580,5,5,5,5,5,4,4,5,5,5,5,4,5,4,27,39,satisfied
4346,90134,Female,Loyal Customer,43,Business travel,Eco,1086,3,3,3,3,2,4,3,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
4347,13656,Male,Loyal Customer,39,Personal Travel,Eco,196,3,4,3,1,4,3,4,4,5,4,4,4,5,4,26,15,neutral or dissatisfied
4348,658,Male,Loyal Customer,48,Business travel,Business,1940,1,1,1,1,5,4,5,4,4,4,4,5,4,4,21,14,satisfied
4349,46091,Male,Loyal Customer,19,Personal Travel,Eco,495,1,5,1,3,3,1,3,3,4,3,4,5,4,3,5,33,neutral or dissatisfied
4350,122360,Female,disloyal Customer,22,Business travel,Eco,529,2,2,2,2,3,2,3,3,4,1,3,3,3,3,0,0,neutral or dissatisfied
4351,13352,Female,Loyal Customer,47,Business travel,Eco,946,2,5,4,5,5,3,3,1,1,2,1,1,1,4,28,16,neutral or dissatisfied
4352,54776,Male,Loyal Customer,31,Personal Travel,Eco Plus,956,1,5,2,4,2,3,5,3,3,4,5,5,5,5,136,134,neutral or dissatisfied
4353,15405,Male,disloyal Customer,33,Business travel,Eco,164,2,2,2,3,1,2,1,1,4,5,3,2,3,1,4,26,neutral or dissatisfied
4354,66328,Female,Loyal Customer,48,Business travel,Business,2136,2,2,2,2,3,5,5,5,5,5,5,4,5,4,0,0,satisfied
4355,84666,Female,disloyal Customer,29,Business travel,Business,1090,0,0,0,5,5,0,5,5,5,3,5,5,4,5,0,1,satisfied
4356,68399,Male,Loyal Customer,51,Business travel,Business,1045,3,3,1,3,2,4,4,5,5,5,5,3,5,3,0,4,satisfied
4357,43477,Male,Loyal Customer,10,Business travel,Business,3189,4,4,4,4,4,3,4,4,2,2,3,3,4,4,0,0,neutral or dissatisfied
4358,71720,Male,Loyal Customer,29,Business travel,Business,2566,1,1,1,1,5,5,5,5,3,5,5,5,4,5,1,0,satisfied
4359,19844,Male,Loyal Customer,38,Business travel,Eco,585,5,5,5,5,5,5,5,5,4,3,2,1,3,5,28,16,satisfied
4360,46772,Male,Loyal Customer,44,Personal Travel,Eco Plus,125,4,5,0,3,4,0,4,4,2,4,5,3,1,4,0,0,neutral or dissatisfied
4361,39716,Female,Loyal Customer,63,Business travel,Eco,162,2,4,4,4,4,4,3,2,2,2,2,4,2,4,0,13,neutral or dissatisfied
4362,10777,Male,Loyal Customer,23,Business travel,Business,3873,4,3,3,3,4,4,4,4,3,1,3,2,3,4,0,0,neutral or dissatisfied
4363,109515,Female,Loyal Customer,23,Business travel,Business,3824,2,5,5,5,2,2,2,2,3,4,3,3,3,2,14,7,neutral or dissatisfied
4364,41712,Male,Loyal Customer,57,Business travel,Eco,1404,3,4,4,4,3,3,3,3,3,2,3,4,3,3,0,0,neutral or dissatisfied
4365,55690,Female,disloyal Customer,42,Business travel,Eco,1062,1,1,1,3,2,1,4,2,4,2,3,4,3,2,14,23,neutral or dissatisfied
4366,59151,Male,Loyal Customer,59,Business travel,Business,1744,4,4,4,4,2,4,4,4,4,4,4,3,4,3,39,4,satisfied
4367,79330,Female,disloyal Customer,26,Business travel,Business,1020,3,3,3,3,5,3,5,5,3,2,4,3,4,5,0,0,neutral or dissatisfied
4368,24077,Male,Loyal Customer,39,Business travel,Business,2627,1,0,0,4,5,4,4,1,1,0,1,4,1,4,0,0,neutral or dissatisfied
4369,95939,Female,Loyal Customer,44,Personal Travel,Eco Plus,1411,2,4,2,2,3,4,2,3,3,2,3,4,3,5,6,0,neutral or dissatisfied
4370,18949,Female,Loyal Customer,38,Personal Travel,Eco,448,3,4,3,2,3,3,3,3,3,2,4,5,5,3,0,0,neutral or dissatisfied
4371,68698,Male,Loyal Customer,41,Personal Travel,Eco,175,3,5,3,3,3,3,3,3,5,2,4,3,5,3,0,0,neutral or dissatisfied
4372,55017,Male,disloyal Customer,40,Business travel,Business,1635,5,5,5,4,5,1,1,3,2,3,4,1,5,1,173,183,satisfied
4373,63593,Male,Loyal Customer,49,Personal Travel,Eco,2133,1,3,0,3,3,0,2,3,2,3,3,4,4,3,0,0,neutral or dissatisfied
4374,109471,Female,Loyal Customer,24,Business travel,Business,1964,2,2,2,2,5,5,5,5,5,4,5,3,4,5,89,89,satisfied
4375,34807,Female,Loyal Customer,44,Personal Travel,Eco,301,4,5,4,1,5,5,5,2,2,4,2,5,2,4,0,0,neutral or dissatisfied
4376,66916,Male,Loyal Customer,41,Business travel,Business,1966,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0,satisfied
4377,30951,Male,Loyal Customer,23,Business travel,Business,3470,4,3,5,3,4,4,4,4,1,3,4,1,3,4,15,56,neutral or dissatisfied
4378,31545,Female,Loyal Customer,46,Personal Travel,Eco,846,2,5,2,3,2,2,1,4,4,2,4,3,4,4,0,23,neutral or dissatisfied
4379,22805,Female,disloyal Customer,26,Business travel,Eco,170,3,0,3,4,4,3,1,4,1,5,3,2,1,4,20,11,neutral or dissatisfied
4380,40040,Female,Loyal Customer,42,Business travel,Business,3436,3,3,3,3,1,5,4,5,5,5,5,5,5,3,0,0,satisfied
4381,8613,Female,disloyal Customer,15,Business travel,Eco,1371,1,1,1,1,2,1,2,2,3,5,4,3,5,2,0,0,neutral or dissatisfied
4382,8801,Female,Loyal Customer,37,Business travel,Business,1941,3,4,4,4,1,3,4,3,3,3,3,4,3,3,0,0,neutral or dissatisfied
4383,39720,Male,Loyal Customer,34,Business travel,Business,2991,2,2,2,2,4,4,1,5,5,5,5,4,5,4,0,0,satisfied
4384,64566,Female,disloyal Customer,37,Business travel,Business,247,4,4,4,3,2,4,2,2,5,5,5,4,4,2,0,0,neutral or dissatisfied
4385,98948,Male,Loyal Customer,22,Business travel,Business,543,2,1,1,1,2,2,2,2,1,1,3,1,4,2,0,3,neutral or dissatisfied
4386,71510,Female,disloyal Customer,24,Business travel,Eco,1197,3,3,3,2,5,3,5,5,3,5,4,3,5,5,0,0,neutral or dissatisfied
4387,73196,Male,disloyal Customer,36,Business travel,Eco,1258,3,3,3,2,5,3,5,5,1,5,3,4,3,5,0,11,neutral or dissatisfied
4388,31821,Female,Loyal Customer,50,Business travel,Business,2762,3,3,3,3,5,5,5,2,4,3,3,5,2,5,0,0,satisfied
4389,98208,Female,Loyal Customer,34,Personal Travel,Eco,327,2,0,5,4,5,5,5,5,5,3,4,4,4,5,0,0,neutral or dissatisfied
4390,122565,Male,Loyal Customer,26,Personal Travel,Eco Plus,500,3,5,3,3,1,3,1,1,3,5,4,4,5,1,74,62,neutral or dissatisfied
4391,77090,Female,disloyal Customer,20,Business travel,Eco,1481,4,4,4,3,5,4,1,5,5,2,4,5,4,5,5,0,satisfied
4392,112976,Female,Loyal Customer,79,Business travel,Eco Plus,913,4,4,4,4,1,3,5,4,4,4,4,1,4,2,0,0,satisfied
4393,105211,Male,Loyal Customer,35,Business travel,Business,377,3,3,3,3,3,4,5,4,4,4,4,4,4,5,11,0,satisfied
4394,21477,Male,Loyal Customer,47,Business travel,Eco,164,2,1,3,1,2,2,2,2,1,1,2,1,3,2,23,23,neutral or dissatisfied
4395,74590,Female,Loyal Customer,40,Business travel,Business,1438,4,4,4,4,3,4,5,2,2,3,2,4,2,3,0,0,satisfied
4396,101831,Female,Loyal Customer,19,Personal Travel,Eco,1521,2,4,2,1,4,2,4,4,3,5,3,5,5,4,63,56,neutral or dissatisfied
4397,72467,Male,Loyal Customer,54,Business travel,Business,2383,2,2,2,2,2,4,5,5,5,5,5,4,5,5,0,0,satisfied
4398,31032,Female,Loyal Customer,66,Personal Travel,Business,775,2,4,2,4,3,4,4,4,4,2,4,2,4,4,32,27,neutral or dissatisfied
4399,63267,Male,Loyal Customer,44,Business travel,Business,3135,5,5,5,5,2,5,5,4,4,4,4,4,4,4,0,0,satisfied
4400,31794,Female,disloyal Customer,26,Business travel,Eco,878,3,3,3,3,3,2,2,4,1,3,5,2,4,2,0,0,neutral or dissatisfied
4401,75970,Male,Loyal Customer,55,Business travel,Eco,297,2,1,3,1,2,2,2,2,3,1,3,3,3,2,6,7,neutral or dissatisfied
4402,17116,Male,Loyal Customer,42,Business travel,Eco,821,2,3,3,3,2,2,2,2,4,5,2,4,1,2,0,7,neutral or dissatisfied
4403,45406,Female,Loyal Customer,46,Business travel,Eco,649,4,5,4,4,1,4,2,4,4,4,4,1,4,2,0,0,satisfied
4404,126592,Male,Loyal Customer,33,Business travel,Business,1337,4,4,4,4,4,4,4,4,3,2,5,3,4,4,19,1,satisfied
4405,87562,Female,Loyal Customer,43,Business travel,Business,432,4,3,4,4,5,4,4,3,3,3,3,3,3,3,0,0,satisfied
4406,21016,Female,Loyal Customer,29,Business travel,Business,214,1,1,1,1,5,5,3,5,1,3,5,1,4,5,106,98,satisfied
4407,66648,Female,Loyal Customer,52,Business travel,Business,2958,5,5,5,5,4,5,5,2,2,3,2,3,2,5,0,0,satisfied
4408,28372,Male,Loyal Customer,29,Business travel,Business,3324,1,1,5,1,5,5,5,5,5,4,3,1,2,5,0,0,satisfied
4409,120472,Female,Loyal Customer,40,Personal Travel,Eco,337,2,4,2,3,1,2,1,1,5,3,5,3,3,1,0,0,neutral or dissatisfied
4410,1300,Male,Loyal Customer,20,Personal Travel,Eco,247,3,4,0,2,3,0,3,3,5,4,4,3,4,3,0,0,neutral or dissatisfied
4411,39846,Male,Loyal Customer,58,Business travel,Eco,221,4,2,2,2,4,4,4,4,1,5,1,1,3,4,0,0,satisfied
4412,52777,Male,Loyal Customer,33,Business travel,Business,1874,4,4,3,4,2,3,2,2,5,3,4,3,5,2,25,15,satisfied
4413,82072,Male,Loyal Customer,31,Business travel,Business,1934,3,2,2,2,3,3,3,3,2,4,3,1,3,3,0,10,neutral or dissatisfied
4414,28404,Female,Loyal Customer,64,Personal Travel,Eco,1709,3,4,4,3,5,3,3,2,2,4,2,4,2,1,0,0,neutral or dissatisfied
4415,61339,Female,Loyal Customer,28,Business travel,Business,602,2,2,2,2,5,5,5,5,4,5,4,5,5,5,7,20,satisfied
4416,10404,Male,disloyal Customer,22,Business travel,Business,224,5,0,5,5,4,5,3,4,3,2,5,4,4,4,0,8,satisfied
4417,33072,Female,Loyal Customer,47,Personal Travel,Eco,163,3,1,3,2,3,2,3,4,4,3,4,4,4,2,0,0,neutral or dissatisfied
4418,81818,Male,Loyal Customer,41,Business travel,Business,1487,1,1,1,1,4,4,4,4,4,4,4,4,4,5,0,0,satisfied
4419,34187,Female,Loyal Customer,27,Personal Travel,Eco,1046,1,1,1,3,5,1,5,5,3,4,2,3,2,5,30,21,neutral or dissatisfied
4420,81079,Male,Loyal Customer,39,Business travel,Business,1968,2,1,5,5,3,3,4,2,2,2,2,3,2,2,42,31,neutral or dissatisfied
4421,54903,Female,Loyal Customer,44,Personal Travel,Eco,934,1,5,1,4,4,5,4,1,1,1,1,5,1,5,0,4,neutral or dissatisfied
4422,103255,Male,Loyal Customer,41,Business travel,Business,2990,1,1,1,1,3,5,4,5,5,5,5,4,5,4,0,0,satisfied
4423,116203,Male,Loyal Customer,16,Personal Travel,Eco,333,3,5,3,1,4,3,2,4,5,2,5,5,4,4,8,3,neutral or dissatisfied
4424,118601,Female,Loyal Customer,55,Business travel,Business,451,1,1,1,1,5,4,5,5,5,5,5,5,5,3,0,0,satisfied
4425,74171,Male,Loyal Customer,12,Personal Travel,Eco,592,4,2,4,3,3,4,3,3,2,4,4,1,4,3,0,0,satisfied
4426,90141,Male,Loyal Customer,32,Business travel,Eco,1127,5,4,4,4,5,5,5,5,2,4,4,3,3,5,0,0,satisfied
4427,122608,Male,Loyal Customer,38,Business travel,Business,728,3,2,2,2,1,3,2,3,3,2,3,4,3,1,28,30,neutral or dissatisfied
4428,101119,Male,Loyal Customer,29,Business travel,Business,1730,1,2,2,2,1,1,1,1,2,1,4,1,3,1,0,0,neutral or dissatisfied
4429,67514,Female,Loyal Customer,40,Business travel,Business,1205,1,1,1,1,2,4,4,1,1,1,1,2,1,3,2,0,neutral or dissatisfied
4430,54692,Male,Loyal Customer,61,Business travel,Business,854,2,4,4,4,5,3,3,2,2,2,2,2,2,4,11,0,neutral or dissatisfied
4431,66619,Male,Loyal Customer,33,Business travel,Business,802,1,1,1,1,4,4,4,4,4,5,4,4,5,4,14,4,satisfied
4432,30421,Female,Loyal Customer,43,Business travel,Eco,1014,4,3,3,3,5,3,3,4,4,4,4,5,4,5,0,0,satisfied
4433,5660,Male,Loyal Customer,55,Business travel,Business,299,4,4,4,4,4,5,5,4,4,4,4,4,4,4,11,8,satisfied
4434,74434,Female,disloyal Customer,37,Business travel,Business,1464,3,3,3,3,1,3,1,1,4,5,4,4,4,1,0,0,neutral or dissatisfied
4435,16095,Female,disloyal Customer,38,Business travel,Eco,303,3,1,3,2,4,3,2,4,3,5,2,1,2,4,23,6,neutral or dissatisfied
4436,5787,Male,disloyal Customer,26,Business travel,Business,157,5,0,5,3,4,5,4,4,5,4,5,3,4,4,96,117,satisfied
4437,118034,Male,Loyal Customer,56,Business travel,Business,2396,2,2,2,2,4,4,4,5,5,5,5,3,5,3,9,0,satisfied
4438,69837,Male,disloyal Customer,27,Business travel,Eco,945,3,3,3,2,3,3,3,3,2,1,4,1,5,3,0,0,neutral or dissatisfied
4439,74896,Male,disloyal Customer,36,Business travel,Business,2475,3,3,3,2,5,3,5,5,3,3,4,4,5,5,5,0,neutral or dissatisfied
4440,48120,Male,Loyal Customer,38,Business travel,Business,192,0,4,0,1,1,5,1,5,5,5,5,2,5,3,0,0,satisfied
4441,101808,Female,Loyal Customer,35,Business travel,Eco,1521,4,2,3,2,4,4,4,4,3,1,4,3,4,4,28,25,neutral or dissatisfied
4442,18722,Female,Loyal Customer,52,Personal Travel,Eco Plus,253,3,3,3,3,4,4,4,4,4,3,4,4,4,4,84,80,neutral or dissatisfied
4443,114186,Female,disloyal Customer,46,Business travel,Business,967,4,4,4,1,5,4,5,5,3,2,5,4,4,5,10,0,neutral or dissatisfied
4444,52123,Male,Loyal Customer,36,Business travel,Eco Plus,438,3,1,1,1,3,3,3,3,4,5,4,4,3,3,0,9,neutral or dissatisfied
4445,34395,Male,disloyal Customer,8,Business travel,Eco,612,2,2,2,3,5,2,5,5,3,5,3,4,4,5,0,0,neutral or dissatisfied
4446,21982,Male,Loyal Customer,18,Personal Travel,Eco,448,2,3,2,3,5,2,5,5,4,1,2,1,4,5,0,0,neutral or dissatisfied
4447,106652,Female,Loyal Customer,39,Business travel,Business,1590,4,4,4,4,3,5,4,5,5,4,5,4,5,3,3,0,satisfied
4448,117647,Female,Loyal Customer,40,Business travel,Business,872,1,1,1,1,2,4,4,4,4,4,4,3,4,4,0,3,satisfied
4449,30827,Male,Loyal Customer,30,Business travel,Business,955,1,1,1,1,5,5,5,5,2,5,2,3,4,5,0,4,satisfied
4450,9237,Female,disloyal Customer,38,Business travel,Eco,100,1,5,1,1,5,1,5,5,2,5,3,1,4,5,60,52,neutral or dissatisfied
4451,39459,Male,Loyal Customer,57,Personal Travel,Eco,129,2,0,2,3,5,2,5,5,5,5,4,3,5,5,0,0,neutral or dissatisfied
4452,44603,Male,Loyal Customer,30,Business travel,Business,566,1,2,4,2,1,1,1,1,4,3,4,1,3,1,0,0,neutral or dissatisfied
4453,129812,Male,Loyal Customer,69,Personal Travel,Eco,447,1,5,1,2,4,1,4,4,4,2,4,4,5,4,0,0,neutral or dissatisfied
4454,99130,Male,Loyal Customer,8,Personal Travel,Eco,419,2,5,2,4,5,2,5,5,4,1,3,3,1,5,7,0,neutral or dissatisfied
4455,35128,Male,Loyal Customer,25,Business travel,Business,3572,2,5,5,5,2,2,2,2,2,4,3,2,4,2,0,0,neutral or dissatisfied
4456,62147,Male,Loyal Customer,60,Business travel,Business,2454,4,4,4,4,4,5,5,4,4,4,4,3,4,4,0,0,satisfied
4457,713,Male,Loyal Customer,54,Business travel,Business,89,2,3,3,3,2,4,3,2,2,2,2,3,2,4,0,0,neutral or dissatisfied
4458,14347,Female,Loyal Customer,29,Personal Travel,Eco,395,2,4,2,4,3,2,4,3,4,4,5,4,4,3,55,63,neutral or dissatisfied
4459,99193,Female,Loyal Customer,29,Business travel,Business,351,1,1,1,1,4,4,4,4,4,3,5,3,4,4,0,5,satisfied
4460,78499,Female,Loyal Customer,44,Business travel,Business,126,4,4,4,4,2,3,1,5,5,5,5,1,5,3,0,0,satisfied
4461,70288,Male,Loyal Customer,28,Business travel,Business,852,4,4,4,4,4,4,4,4,4,2,4,3,4,4,0,0,satisfied
4462,62191,Male,Loyal Customer,55,Business travel,Business,1065,3,3,3,3,1,4,1,4,4,4,4,2,4,3,0,0,satisfied
4463,37058,Female,Loyal Customer,25,Business travel,Business,2192,3,1,3,3,3,3,3,3,5,1,3,2,3,3,0,0,satisfied
4464,17593,Male,Loyal Customer,50,Personal Travel,Eco Plus,1034,4,4,4,1,3,4,3,3,3,5,5,5,4,3,2,0,satisfied
4465,88377,Female,disloyal Customer,37,Business travel,Business,581,3,3,3,1,2,3,2,2,4,4,5,4,4,2,0,0,neutral or dissatisfied
4466,83700,Male,Loyal Customer,58,Personal Travel,Eco,577,2,4,2,5,1,2,1,1,4,2,4,5,4,1,0,0,neutral or dissatisfied
4467,69577,Female,Loyal Customer,70,Business travel,Business,2146,1,2,2,2,1,1,1,3,2,3,3,1,4,1,0,3,neutral or dissatisfied
4468,63641,Female,Loyal Customer,54,Personal Travel,Eco,602,3,4,4,2,4,5,4,5,5,4,5,3,5,5,1,6,neutral or dissatisfied
4469,15208,Male,Loyal Customer,65,Personal Travel,Business,445,3,4,3,2,2,4,5,2,2,3,2,4,2,5,0,1,neutral or dissatisfied
4470,3828,Male,Loyal Customer,22,Business travel,Business,650,1,3,3,3,1,1,1,1,4,2,4,3,4,1,0,0,neutral or dissatisfied
4471,128041,Male,Loyal Customer,57,Personal Travel,Eco,1440,4,4,4,4,2,4,2,2,4,2,3,3,5,2,16,36,neutral or dissatisfied
4472,22322,Female,disloyal Customer,23,Business travel,Eco,143,5,3,5,3,4,5,1,4,5,3,3,5,3,4,0,0,satisfied
4473,55487,Male,Loyal Customer,51,Business travel,Business,1739,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,0,satisfied
4474,95717,Female,disloyal Customer,37,Business travel,Business,237,2,2,2,2,2,2,2,2,3,4,5,5,4,2,0,0,neutral or dissatisfied
4475,72390,Female,disloyal Customer,32,Business travel,Business,985,4,4,4,3,2,4,2,2,5,5,4,4,5,2,5,0,neutral or dissatisfied
4476,11950,Female,Loyal Customer,36,Personal Travel,Eco,781,2,3,2,3,3,2,4,3,3,3,2,3,3,3,32,16,neutral or dissatisfied
4477,23888,Female,disloyal Customer,22,Business travel,Eco,589,2,0,2,4,1,2,1,1,3,2,3,4,3,1,13,9,neutral or dissatisfied
4478,73838,Female,Loyal Customer,29,Business travel,Business,1709,2,2,2,2,5,5,5,5,5,3,4,5,4,5,0,14,satisfied
4479,4839,Female,Loyal Customer,42,Business travel,Business,3065,4,4,4,4,4,4,5,3,3,4,3,5,3,4,0,0,satisfied
4480,33980,Female,disloyal Customer,24,Business travel,Eco,987,1,1,1,3,4,1,4,4,5,2,5,5,2,4,14,2,neutral or dissatisfied
4481,62420,Female,Loyal Customer,28,Personal Travel,Eco,2457,4,4,4,2,1,4,1,1,5,5,5,4,5,1,0,0,neutral or dissatisfied
4482,137,Female,Loyal Customer,45,Business travel,Business,227,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,16,satisfied
4483,116382,Male,Loyal Customer,37,Personal Travel,Eco,333,3,5,5,5,1,5,1,1,5,2,5,3,4,1,0,2,neutral or dissatisfied
