Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance
PMI,BCN,EA,EA,40,115.0
MAN,EDI,BA,TH,55,164.0
MAN,BFS,BA,TH,60,159.0
ILO,CEB,PR,PR,40,94.0
CMN,RAK,BA,GT,45,105.0
CDG,FRA,LH,LH,95,239.0
RAK,CMN,BA,GT,45,105.0
DUS,LHR,LH,LH,80,272.0
DUS,NUE,AB,AB,55,196.0
DUS,LHR,BA,BA,85,272.0
DUS,MUC,LH,LH,70,267.0
GVA,FRA,LH,LH,85,250.0
DUS,TXL,LH,LH,65,257.0
MAD,BCN,IB,IB,60,272.0
CHC,WLG,NZ,NZ,45,165.0
AMS,LHR,KL,KL,95,206.0
CHC,WLG,NZ,NZ,45,165.0
MAD,BCN,IB,IB,60,272.0
MNL,CEB,PR,PR,75,307.0
MUC,LHR,LH,LH,135,512.0
PMI,DUS,AB,AB,140,735.0
LBV,MJL,GN,GN,45,168.0
TRN,FRA,LH,LH,100,297.0
DUS,BUD,MA,MA,105,543.0
CGO,KMG,XW,XW,130,805.0
ZNZ,NBO,ET,ET,75,328.0
OSL,HEL,AY,AY,90,414.0
SCL,EZE,LA,LA,115,617.0
KHN,PEK,XW,XW,120,697.0
LEJ,PMI,AB,AB,145,828.0
ADL,MEL,AN,AN,70,348.0
WLG,AKL,NZ,NZ,60,261.0
NUE,ALC,AB,AB,155,850.0
IQQ,ARI,LA,LA,40,114.0
RIC,DTW,NW,NW,111,401.0
KWI,DOH,GF,GF,75,307.0
STR,FRA,LH,LH,55,85.0
NUE,PMI,AB,AB,125,704.0
IQQ,ARI,LA,UC,40,114.0
LYS,TUN,AF,AF,110,588.0
PMI,HAM,AB,AB,165,907.0
PMI,DTM,AB,AB,135,750.0
HAK,XUZ,HU,HU,230,938.0
MUC,MXP,LH,LH,65,202.0
CEB,ILO,PR,PR,40,94.0
XUZ,HAK,HU,HU,230,938.0
OUL,HEL,AY,AY,60,280.0
LOS,JOS,WT,WT,70,387.0
CGN,KVA,X5,X5,150,942.0
HEL,KEM,AY,AY,75,332.0
KBP,SXF,PS,PS,135,665.0
HEL,ARN,AY,AY,60,216.0
BLQ,FRA,LH,LH,105,348.0
TNG,LHR,BA,GT,180,977.0
JNB,DUR,BA,MN,70,269.0
MNL,DVO,PR,PR,105,526.0
MUC,TXL,LH,LH,70,265.0
HAK,SZX,HU,HU,60,251.0
BUD,PRG,MA,MA,65,252.0
MUC,LEJ,LH,LH,65,194.0
NKG,TSN,XW,XW,85,454.0
MUC,BRE,LH,LH,80,310.0
NUE,AGP,AB,AB,175,1038.0
NUE,DUS,AB,AB,60,196.0
POG,LBV,GN,GN,30,93.0
FCO,KBP,PS,PS,180,930.0
IQQ,SCL,LA,UC,130,803.0
CCP,SCL,LA,LA,55,231.0
STR,TXL,LH,LH,75,284.0
YIW,CAN,HU,HU,90,510.0
RVN,HEL,AY,AY,75,379.0
SZX,NKG,XW,XW,125,615.0
NUE,SXF,AB,AB,55,189.0
RSW,YYZ,2T,2T,170,1042.0
AKL,WLG,NZ,NZ,60,261.0
AGP,BIO,UX,UX,85,407.0
BAH,DAM,GF,GF,175,849.0
BAH,AUH,GF,GF,65,244.0
ZHA,CSX,XW,XW,80,444.0
BAH,SHJ,GF,GF,65,270.0
CSX,ZHA,XW,XW,90,444.0
AGP,NUE,AB,AB,180,1038.0
TNA,HAK,HU,HU,285,1085.0
BEY,BUD,MA,MA,195,1104.0
AKL,WLG,NZ,NZ,60,261.0
ALC,PMI,AB,AB,55,175.0
MPM,BEW,TM,TM,70,389.0
ALC,NUE,AB,AB,160,850.0
CSX,PEK,XW,XW,125,744.0
LMP,PMF,EE,EE,115,568.0
ZHA,CSX,XW,XW,95,444.0
JHG,KMG,XW,XW,50,225.0
CSX,ZHA,XW,XW,70,444.0
ZCO,SCL,LA,LA,70,332.0
DLC,PEK,XW,XW,60,240.0
ATH,KVA,X5,X5,60,188.0
SVQ,LGW,BA,GT,170,871.0
LGW,MLA,BA,GT,205,1128.0
OMA,STL,WN,WN,65,297.0
DXB,AUH,GF,GF,35,61.0
SXF,NUE,AB,AB,50,189.0
CJC,ANF,LA,LA,35,110.0
XRY,PMI,AB,AB,95,454.0
LGW,GIB,BA,GT,180,941.0
LGW,SKP,BA,BA,220,1060.0
SCL,CCP,LA,UC,60,231.0
LGW,EDI,BA,BA,85,310.0
LEI,PMI,AB,AB,65,293.0
LGW,VRN,BA,BA,130,569.0
SCL,CCP,LA,LA,60,231.0
MLA,LGW,BA,GT,210,1128.0
CHC,WLG,NZ,NZ,45,165.0
AMS,LHR,KL,KL,80,206.0
YUL,YYZ,2T,2T,70,271.0
HAM,FRA,LH,LH,75,228.0
BUD,DAM,MA,MA,185,1155.0
BUD,BEY,MA,MA,175,1104.0
TSV,BNE,SQ,SQ,105,604.0
LED,FRA,LH,LH,195,948.0
PVG,FOC,IV,IV,55,333.0
HAK,HFE,HU,HU,225,811.0
MUC,DRS,LH,LH,65,182.0
CEB,MNL,PR,PR,70,307.0
MUC,CGN,LH,LH,70,239.0
HAK,CAN,HU,HU,60,267.0
VRN,LGW,BA,BA,135,569.0
JNB,LUN,X7,X7,120,646.0
YWG,GPT,2T,2T,200,1238.0
DUS,MUC,LH,LH,70,267.0
PMI,LEI,AB,AB,65,293.0
PMI,ALC,AB,AB,55,175.0
MCY,SYD,AN,AN,95,460.0
PMI,NUE,AB,AB,130,704.0
PMI,HAJ,AB,AB,150,836.0
PMI,DUS,AB,AB,130,735.0
DUS,MUC,LH,LH,70,267.0
MAN,FRA,LH,LH,110,455.0
PMI,NUE,AB,AB,135,704.0
LBV,POG,GN,GN,30,93.0
MAN,BRU,BA,BA,80,294.0
DUS,HAM,LH,LH,60,185.0
DOH,AUH,GF,GF,55,169.0
LWO,KBP,PS,PS,60,275.0
DUS,TXL,LH,LH,65,257.0
YWG,LAS,2T,2T,205,1142.0
PMI,TXL,AB,AB,160,905.0
DUS,LHR,LH,LH,80,272.0
YWG,YYZ,2T,2T,145,818.0
PMI,DRS,AB,AB,145,838.0
YWG,YYZ,2T,2T,145,818.0
DUS,MUC,LH,LH,70,267.0
DUS,FRA,LH,LH,65,106.0
DUS,HAM,LH,LH,60,185.0
PMI,IBZ,AB,AB,55,74.0
PMI,PAD,AB,AB,140,776.0
DOH,AUH,GF,GF,55,169.0
LWO,FRA,PS,PS,125,590.0
PMI,TXL,AB,AB,150,905.0
DOH,KWI,GF,GF,80,307.0
PMI,FRA,LH,LH,145,682.0
TRN,FRA,LH,LH,100,297.0
PMI,HAM,AB,AB,160,907.0
LIN,FCO,AP,AP,65,262.0
PMI,FMO,AB,AB,150,787.0
LIN,FCO,AP,AP,65,262.0
MAN,FRA,LH,LH,110,455.0
MAN,LHR,BA,BA,60,134.0
PUQ,PMC,LA,UC,130,714.0
YWG,YVR,2T,2T,190,1008.0
PMI,CGN,AB,AB,140,716.0
SAH,AUH,GF,GF,180,799.0
SJJ,BUD,MA,MA,70,216.0
DUS,PMI,AB,AB,135,735.0
PMI,XRY,AB,AB,95,454.0
PMI,TXL,AB,AB,145,905.0
LUN,JNB,X7,X7,120,646.0
HAK,PEK,XW,XW,200,1262.0
MUC,FRA,LH,LH,70,163.0
MUC,AMS,LH,LH,95,359.0
HAK,SHA,HU,HU,150,902.0
NCE,SVO,SU,SU,230,1368.0
ODS,IST,T6,T6,90,318.0
TXL,ALC,AB,AB,175,1046.0
TXL,CGN,LH,LH,65,251.0
KMG,CGO,XW,XW,140,805.0
CDG,MUC,LH,LH,95,365.0
LEJ,FRA,LH,LH,65,167.0
ARN,OSL,AY,AY,60,208.0
CGQ,PVG,IV,IV,140,806.0
TXL,STR,LH,LH,70,284.0
LEJ,MUC,LH,LH,60,194.0
TXL,AGP,AB,AB,205,1228.0
TXL,NUE,AB,AB,55,203.0
NBO,ZNZ,ET,ET,60,328.0
GCM,KIN,KX,KX,55,272.0
NBO,ADD,ET,ET,105,641.0
CAN,CKG,FM,FM,100,526.0
KMG,NGB,HU,HU,225,1026.0
KMG,JHG,XW,XW,45,225.0
TXL,BHX,BA,VB,115,559.0
TXL,PMI,AB,AB,150,905.0
TXL,DUS,LH,LH,65,257.0
ISA,BNE,AN,AN,125,848.0
LEJ,MUC,LH,LH,60,194.0
KHI,AUH,GF,GF,140,687.0
EDI,LGW,BA,BA,90,310.0
LEJ,FRA,LH,LH,65,167.0
KMG,JHG,FM,FM,70,225.0
HAJ,FRA,LH,LH,65,155.0
LAS,YWG,2T,2T,190,1142.0
TXL,DUS,LH,LH,65,257.0
XFN,SHA,FM,FM,90,463.0
PMO,LMP,EE,EE,45,161.0
PMC,SCL,LA,UC,95,497.0
TXL,MUC,LH,LH,70,265.0
PMO,PNL,EE,EE,30,96.0
ABZ,LHR,BA,BA,90,351.0
LEJ,DUS,LH,LH,60,208.0
TXL,PMI,AB,AB,145,905.0
IBZ,PMI,AB,AB,55,74.0
HAJ,PMI,AB,AB,150,836.0
IND,DTW,NW,NW,65,201.0
SOF,FRA,LH,LH,155,756.0
TXL,STR,LH,LH,70,284.0
KVA,ATH,X5,X5,60,188.0
TXL,STR,LH,LH,70,284.0
TXL,MUC,LH,LH,70,265.0
CDG,FRA,LH,LH,95,239.0
KVA,CGN,X5,X5,165,942.0
SVO,NCE,SU,SU,250,1368.0
STR,TXL,LH,LH,75,284.0
IQQ,ANF,LA,UC,45,203.0
NUE,PMI,AB,AB,125,704.0
CCP,SCL,LA,LA,55,231.0
YYJ,LAS,2T,2T,155,844.0
TSN,NKG,XW,XW,115,454.0
ZAG,IST,OU,TK,135,617.0
SZX,HAK,HU,HU,60,251.0
NUE,FRA,LH,LH,50,100.0
TSN,CGO,XW,XW,60,323.0
STR,DUS,LH,LH,65,187.0
NUE,TXL,AB,AB,55,203.0
TFS,LGW,BA,GT,260,1582.0
PEK,BAV,XW,XW,60,300.0
PEK,HAK,XW,XW,215,1262.0
PEK,XIY,XW,XW,100,513.0
FRA,TRN,LH,LH,75,297.0
PRG,FRA,LH,LH,70,222.0
PEK,HET,XW,XW,60,222.0
FRA,HEL,LH,LH,155,836.0
DXB,MLE,NG,NG,240,1650.0
LGW,NTE,BA,GT,80,251.0
YOW,YYZ,CP,CP,64,198.0
SCL,CCP,LA,LA,60,231.0
TLE,FTU,MD,MD,50,202.0
SCL,IQQ,LA,LA,145,803.0
LGW,TFS,BA,GT,265,1582.0
SCL,IQQ,LA,UC,145,803.0
KHN,PEK,XW,XW,120,697.0
LGA,YYZ,CP,CP,99,304.0
CGO,TSN,XW,XW,60,323.0
OSL,FRA,LH,LH,135,622.0
SCL,ZCO,LA,LA,75,332.0
LGW,EDI,BA,BA,90,310.0
SCL,ANF,LA,LA,115,601.0
DUR,CPT,BA,MN,130,697.0
LGW,MLA,BA,GT,205,1128.0
KEM,RVN,AY,AY,30,57.0
DXB,BAH,GF,GF,70,267.0
SCL,ZOS,LA,LA,95,452.0
LGW,AGP,BA,GT,185,900.0
SCL,ZCO,LA,LA,75,332.0
LGW,SVQ,BA,GT,170,871.0
ALG,HME,HO,HO,75,340.0
DVO,MNL,PR,PR,100,526.0
SXF,KBP,PS,PS,130,665.0
AMS,TBS,A9,A9,280,1742.0
FOC,PVG,IV,IV,55,333.0
STL,HOU,WN,WN,130,605.0
PPS,ILO,PR,PR,55,232.0
AMS,KBP,PS,PS,175,982.0
YUL,YYZ,CP,CP,75,271.0
MJL,LBV,GN,GN,45,168.0
CHC,AKL,NZ,NZ,80,405.0
CHC,AKL,NZ,NZ,80,405.0
YUL,MCO,CP,CP,191,1085.0
AMS,MUC,LH,LH,90,359.0
BRU,MAN,BA,BA,80,294.0
MLE,DXB,NG,NG,240,1650.0
STL,OMA,WN,WN,70,297.0
YNJ,PEK,XW,XW,100,602.0
BKK,HKT,NG,NG,80,370.0
PNL,PMO,EE,EE,40,96.0
PAD,PMI,AB,AB,140,776.0
MAD,BCN,IB,IB,60,272.0
BHX,FRA,LH,LH,100,421.0
HAM,LHR,LH,LH,100,407.0
FMO,PMI,AB,AB,135,787.0
MAD,BCN,IB,IB,60,272.0
FOC,PVG,IV,IV,65,333.0
BKK,HKT,NG,NG,80,370.0
GRZ,FRA,LH,LH,90,330.0
TBS,AMS,A9,A9,300,1742.0
HEL,OUL,AY,AY,65,280.0
CGN,MUC,LH,LH,65,239.0
KBP,FCO,PS,PS,180,930.0
JED,IST,TK,TK,220,1294.0
HKT,BKK,NG,NG,75,370.0
YYZ,YVR,2T,2T,315,1813.0
LHR,DUS,LH,LH,75,272.0
DAM,BAH,GF,GF,150,849.0
YYZ,YQM,2T,2T,120,650.0
HRB,PVG,IV,IV,150,912.0
CBR,SYD,AN,AN,45,126.0
GPT,YWG,2T,2T,200,1238.0
FAO,TXL,AB,AB,200,1300.0
BAV,PEK,XW,XW,60,300.0
FAO,LGW,BA,GT,175,916.0
LHR,FAO,BA,GT,180,926.0
KIN,GCM,KX,KX,55,272.0
DAM,BUD,MA,MA,205,1155.0
IST,BAH,GF,GF,230,1414.0
LHR,DUS,BA,BA,80,272.0
LHR,AMS,KL,KL,85,206.0
CMN,TNG,BA,GT,70,171.0
BAV,PEK,XW,XW,60,300.0
LHR,MAN,BA,BA,55,134.0
NTE,LGW,BA,GT,75,251.0
HET,PEK,XW,XW,50,222.0
LHR,ABZ,BA,BA,85,351.0
YYZ,YWG,2T,2T,155,818.0
BAV,PEK,XW,XW,60,300.0
CBR,MEL,AN,AN,60,254.0
LHR,DUS,LH,LH,75,272.0
LHR,HAM,LH,LH,90,407.0
YYZ,YWG,2T,2T,155,818.0
DMM,BAH,GF,GF,30,46.0
IST,ZAG,OU,TK,135,617.0
HET,PEK,XW,XW,50,222.0
IST,ODS,T6,T6,90,318.0
YYZ,LGA,CP,CP,89,304.0
XIY,PEK,XW,XW,90,513.0
YYZ,RSW,2T,2T,190,1042.0
LHR,HAM,LH,LH,90,407.0
CMN,LHR,BA,GT,205,1141.0
LHR,ABZ,BA,BA,85,351.0
HET,PEK,XW,XW,50,222.0
CBR,SYD,AN,AN,45,126.0
YYZ,YUL,2T,2T,70,271.0
LHR,AMS,KL,KL,75,206.0
IST,JED,TK,TK,215,1294.0
LHR,CMN,BA,GT,205,1141.0
MCI,STL,WN,WN,50,208.0
BCN,KBP,PS,PS,220,1310.0
MCO,YUL,CP,CP,175,1085.0
LHR,MAN,BA,BA,55,134.0
BCN,MAD,IB,UX,60,272.0
LHR,TNG,BA,GT,190,977.0
LHR,MAN,BA,BA,55,134.0
FUE,TXL,AB,AB,285,1903.0
ARI,IQQ,LA,UC,35,114.0
BAH,DMM,GF,GF,30,46.0
ALC,FAO,AB,AB,75,361.0
BRE,MUC,LH,LH,75,310.0
ZCO,ZAL,LA,LA,35,72.0
KTM,DEL,NG,NG,90,445.0
ARI,IQQ,LA,UC,35,114.0
TNR,TLE,MD,MD,75,343.0
BAH,ATH,GF,GF,290,1520.0
ATH,BUD,MA,MA,130,611.0
ATH,BAH,GF,GF,240,1520.0
BAH,IST,GF,GF,265,1414.0
WUS,HAK,HU,HU,180,622.0
HLD,PEK,XW,XW,120,566.0
CSX,PEK,XW,XW,120,744.0
EZE,SCL,LA,LA,135,617.0
ADD,NBO,ET,ET,105,641.0
LMP,PMO,EE,EE,45,161.0
BAH,RKT,GF,GF,70,292.0
AKL,CHC,NZ,NZ,80,405.0
ZCO,SCL,LA,LA,70,332.0
ALC,FAO,AB,AB,75,361.0
DXB,VIE,NG,NG,360,2294.0
LGW,FNC,BA,GT,240,1334.0
DEL,VIE,NG,NG,500,3002.0
PVG,HRB,IV,IV,155,912.0
NKG,SZX,XW,XW,110,615.0
HAK,YIW,HU,HU,200,777.0
CEB,MNL,PR,PR,70,307.0
FNC,LGW,BA,GT,230,1334.0
BUD,HEL,MA,MA,140,809.0
MNL,CEB,PR,PR,75,307.0
HAK,XFN,HU,HU,200,742.0
PMF,LMP,EE,EE,110,568.0
MUC,MIA,NG,NG,650,4355.0
PVG,CGQ,IV,IV,145,806.0
MUC,CDG,LH,LH,95,365.0
MUC,TXL,LH,LH,70,265.0
BUD,HAM,MA,MA,105,519.0
BUD,ATH,MA,MA,120,611.0
BUD,MXP,MA,MA,100,444.0
MNL,CEB,PR,PR,75,307.0
MUC,VIE,NG,NG,55,192.0
MNL,CEB,PR,PR,75,307.0
PVG,FOC,IV,IV,60,333.0
HAK,TNA,HU,HU,230,1085.0
MUC,FMO,LH,LH,75,277.0
HAK,WUS,HU,HU,170,622.0
HAK,KWL,HU,HU,60,316.0
MUC,DUS,LH,LH,75,267.0
MUC,FRA,LH,LH,70,163.0
CEB,MNL,PR,PR,70,307.0
MUC,TXL,LH,LH,70,265.0
TUN,LYS,AF,AF,115,588.0
TNG,CMN,BA,GT,65,171.0
BUD,SJJ,MA,MA,70,216.0
CEB,MNL,PR,PR,70,307.0
BUD,DUS,MA,MA,110,543.0
BKK,VIE,NG,NG,745,4577.0
OKC,MCI,WN,WN,60,271.0
MAD,BCN,IB,IB,60,272.0
CHC,AKL,NZ,NZ,80,405.0
HAM,BUD,MA,MA,100,519.0
MAD,BCN,IB,IB,60,272.0
BHX,FRA,LH,LH,100,421.0
FMO,MUC,LH,LH,75,277.0
HAM,PMI,AB,AB,155,907.0
VIE,BKK,NG,NG,610,4577.0
SYD,MEL,AN,AN,80,381.0
BNE,SYD,AN,AN,90,408.0
AUH,SAH,GF,GF,200,799.0
DRS,MUC,LH,LH,55,182.0
PRG,BUD,MA,MA,60,252.0
FRA,NCE,LH,LH,95,385.0
MEL,SYD,AN,AN,80,381.0
PEK,YNT,XW,XW,60,281.0
BNE,CNS,AN,AN,135,761.0
FRA,DRS,LH,LH,60,207.0
FRA,ARN,LH,LH,130,667.0
BNE,ISA,AN,AN,150,848.0
FRA,GVA,LH,LH,65,250.0
NGB,KMG,HU,HU,230,1026.0
FRA,OPO,LH,LH,165,901.0
PEK,CSX,XW,XW,125,744.0
BEW,MPM,TM,TM,70,389.0
SYD,AYQ,AN,AN,200,1179.0
KWL,HAK,HU,HU,60,316.0
VIE,KTM,NG,NG,470,3368.0
DTM,PMI,AB,AB,135,750.0
SYD,OOL,AN,AN,75,368.0
PEK,CKG,XW,XW,135,801.0
HKT,VIE,NG,NG,755,4722.0
CGN,TXL,LH,LH,70,251.0
KBP,BCN,PS,PS,225,1310.0
GIB,LGW,BA,GT,180,941.0
HKT,BKK,NG,NG,75,370.0
KBP,LWO,PS,PS,65,275.0
HOU,SAT,WN,WN,50,163.0
SHJ,MCT,GF,GF,55,190.0
PEW,LHE,NL,NL,60,209.0
HEL,SVO,AY,AY,105,475.0
LHE,PEW,NL,NL,60,209.0
MXP,MUC,LH,LH,70,202.0
ILO,PPS,PR,PR,55,232.0
HFE,HAK,HU,HU,230,811.0
SHA,XFN,FM,FM,90,463.0
CGN,PMI,AB,AB,130,716.0
CPT,DUR,BA,MN,115,697.0
TBS,FRA,A9,A9,270,1590.0
MXP,BUD,MA,MA,90,444.0
RKT,MCT,GF,GF,50,181.0
PEW,AUH,NL,NL,180,1052.0
SHA,NGB,HU,HU,30,89.0
HEL,BUD,MA,MA,140,809.0
PNL,VIC,EE,EE,110,
YQM,YYZ,2T,2T,140,650.0
BHX,TXL,BA,VB,105,559.0
VIC,PNL,EE,EE,110,
YVR,YWG,2T,2T,160,1008.0
TAO,CGO,XO,XO,95,347.0
FRA,SOF,LH,LH,140,756.0
PEK,YNJ,XW,XW,100,602.0
VIE,HKT,NG,NG,635,4722.0
FRA,PMI,LH,LH,130,682.0
FRA,NUE,LH,LH,45,100.0
PEK,BAV,XW,XW,60,300.0
MIA,MUC,NG,NG,570,4355.0
BNE,SYD,AN,AN,90,408.0
FRA,NCE,LH,LH,95,385.0
AUH,KHI,GF,GF,120,687.0
FRA,LED,LH,LH,175,948.0
YVR,YYJ,2T,2T,25,34.0
ANF,SCL,LA,UC,110,601.0
FRA,LYS,LH,LH,75,293.0
PEK,DLC,XW,XW,60,240.0
PEK,DLC,XW,XW,50,240.0
PEK,KHN,XW,XW,120,697.0
FRA,BHX,LH,LH,100,421.0
SYD,MEL,AN,AN,80,381.0
FRA,MUC,LH,LH,55,163.0
FRA,HEL,LH,LH,155,836.0
DRS,PMI,AB,AB,140,838.0
AUH,DXB,GF,GF,35,61.0
ZAL,ZCO,LA,LA,35,72.0
PRG,FRA,LH,LH,70,222.0
ANF,CJC,LA,LA,35,110.0
PEK,HAK,XW,XW,220,1262.0
FRA,TXL,LH,LH,65,238.0
FRA,LWO,PS,PS,120,590.0
YVR,YYZ,2T,2T,265,1813.0
DRS,FRA,LH,LH,70,207.0
FRA,LEJ,LH,LH,55,167.0
NGB,CKG,HU,HU,215,776.0
PEK,CKG,XW,XW,120,801.0
PEK,HET,XW,XW,55,222.0
BNE,SYD,AN,AN,90,408.0
FRA,LEJ,LH,LH,55,167.0
MEL,SYD,AN,AN,80,381.0
PEK,HET,XW,XW,50,222.0
MEL,SYD,AN,AN,80,381.0
FRA,TRN,LH,LH,75,297.0
AUH,MCT,GF,GF,55,212.0
PEK,HLD,XW,XW,115,566.0
ANF,SCL,LA,LA,110,601.0
MEL,SYD,AN,AN,80,381.0
PEK,KHN,XW,XW,110,697.0
FRA,PRG,LH,LH,65,222.0
SYD,BNE,AN,AN,85,408.0
FRA,OSL,LH,LH,120,622.0
AUH,PEW,NL,NL,180,1052.0
FRA,PRG,LH,LH,65,222.0
SYD,MEL,AN,AN,80,381.0
SYD,MCY,AN,AN,90,460.0
FRA,TBS,A9,A9,250,1590.0
SYD,BNE,AN,AN,85,408.0
VIE,BKK,NG,NG,610,4577.0
MEL,SYD,AN,AN,80,381.0
FRA,CDG,LH,LH,70,239.0
BNE,SYD,AN,AN,90,408.0
AUH,BAH,GF,GF,70,244.0
FRA,LEJ,LH,LH,55,167.0
FRA,CDG,LH,LH,70,239.0
FRA,LYS,LH,LH,75,293.0
CKG,NGB,HU,HU,185,776.0
VIE,BKK,NG,NG,605,4577.0
FRA,CGN,LH,LH,40,77.0
DTW,RIC,NW,NW,95,401.0
DTW,IND,NW,NW,72,201.0
CKG,CAN,FM,FM,105,526.0
VIE,MUC,NG,NG,55,192.0
AUH,DXB,GF,GF,35,61.0
FRA,LEJ,LH,LH,55,167.0
MEL,SYD,AN,AN,80,381.0
FRA,KTW,LH,LH,95,408.0
PEK,BAV,XW,XW,60,300.0
AUH,BEY,GF,GF,235,1150.0
PEK,DLC,XW,XW,60,240.0
MSP,FSD,NW,NW,64,172.0
FRA,BHX,LH,LH,100,421.0
PRG,FRA,LH,LH,70,222.0
MCT,BOM,GF,GF,150,856.0
SYD,MEL,AN,AN,80,381.0
DOH,RUH,GF,GF,94,267.0
DOH,AUH,GF,GF,55,169.0
RUH,DOH,GF,GF,80,267.0
KUL,CGK,GF,GF,125,616.0
AUH,LHR,GF,GF,500,2989.0
AUH,BAH,GF,GF,75,244.0
BAH,CMN,GF,GF,500,3033.0
BAH,AUH,GF,GF,65,244.0
BAH,MCT,GF,GF,90,452.0
CMN,BAH,GF,GF,425,3033.0
BAH,KUL,GF,GF,460,3270.0
CGK,KUL,GF,GF,125,616.0
BAH,AUH,GF,GF,65,244.0
BAH,AUH,GF,GF,65,244.0
KUL,BAH,GF,GF,505,3270.0
JFK,WAW,LO,LO,520,3712.0
WAW,JFK,LO,LO,590,3712.0
WAW,EWR,LO,LO,615,3717.0
WAW,EWR,LO,LO,630,3717.0
JFK,KRK,LO,LO,540,3737.0
KRK,JFK,LO,LO,615,3737.0
EWR,KRK,LO,LO,505,3744.0
EWR,WAW,LO,LO,495,3717.0
MCT,BAH,GF,GF,100,452.0
AUH,LHR,GF,GF,500,2989.0
AUH,KUL,GF,GF,440,3030.0
AUH,BAH,GF,GF,75,244.0
EWR,WAW,LO,LO,495,3717.0
AUH,MCT,GF,GF,59,212.0
AUH,BAH,GF,GF,75,244.0
AUH,DOH,GF,GF,60,169.0
MCT,AUH,GF,GF,55,212.0
KRK,EWR,LO,LO,610,3744.0
EWR,IAH,CO,CO,234,1220.0
EWR,IAH,CO,CO,234,1220.0
LAX,HNL,CO,CO,335,2222.0
LAX,IAH,CO,CO,190,1201.0
GUM,HNL,CO,CO,1875,3298.0
LGW,EWR,CO,CO,505,3020.0
HNL,GUM,CO,CS,455,3298.0
HNL,LAX,CO,CO,305,2222.0
IAH,GRU,CO,CO,580,4294.0
IAH,LAX,CO,CO,214,1201.0
PFO,LCA,CY,CY,30,60.0
DLA,SSG,SR,SR,45,64.0
LCA,BEY,CY,CY,45,113.0
GIG,GRU,SR,SR,65,174.0
EBB,NBO,SN,SN,70,288.0
TLV,LCA,CY,CY,60,182.0
EBB,NBO,SN,SN,70,288.0
KGL,NBO,SN,SN,80,412.0
ZRH,LHR,SR,SR,110,429.0
FIH,NSI,SN,SN,100,548.0
GIG,EZE,SR,SR,180,1080.0
KGL,NBO,SN,SN,80,412.0
FRA,LCA,CY,CY,225,1430.0
LCA,FRA,CY,CY,250,1430.0
LGW,PFO,CY,CY,255,1736.0
LCA,LHR,CY,CY,300,1779.0
LCA,PFO,CY,CY,30,60.0
LCA,PFO,CY,CY,30,60.0
DLA,ZRH,SR,SR,370,2630.0
BJM,NBO,SN,SN,95,477.0
LCA,TLV,CY,CY,60,182.0
SSG,ZRH,SR,SR,375,2649.0
SSG,DLA,SR,SR,45,64.0
LHR,ZRH,SR,SR,95,429.0
SSG,NSI,SR,SR,55,166.0
NSI,BRU,SN,SN,430,2876.0
BOS,BRU,SN,SN,405,3025.0
FIH,BRU,SN,SN,485,3394.0
EBB,NBO,SN,SN,70,288.0
FIH,BRU,SN,SN,485,3394.0
NBO,BRU,SN,SN,510,3571.0
LAD,FIH,SN,SN,70,303.0
NBO,BRU,SN,SN,510,3571.0
NBO,BRU,SN,SN,510,3571.0
PFO,LHR,CY,CY,295,1747.0
NBO,BRU,SN,SN,510,3571.0
NBO,BRU,SN,SN,510,3571.0
NBO,BRU,SN,SN,510,3571.0
PFO,LCA,CY,CY,30,60.0
PFO,LGW,CY,CY,285,1736.0
CDG,LCA,CY,CY,240,1613.0
BRU,LAD,SN,SN,510,3645.0
BRU,FIH,SN,SN,485,3394.0
BRU,EBB,SN,SN,470,3387.0
BRU,EBB,SN,SN,470,3387.0
BRU,BJM,SN,SN,490,3523.0
BRU,NSI,SN,SN,410,2876.0
BRU,KGL,SN,SN,490,3460.0
BRU,MAA,SN,SN,590,4276.0
BRU,KGL,SN,SN,490,3460.0
BRU,BOS,SN,SN,480,3025.0
BRU,EBB,SN,SN,470,3387.0
MAA,BRU,SN,SN,650,4276.0
LCA,LHR,CY,CY,300,1779.0
LCA,LHR,CY,CY,300,1779.0
LCA,CDG,CY,CY,270,1613.0
DLA,LBV,SR,SR,55,218.0
GIG,ZRH,SR,SR,660,5105.0
LHR,LCA,CY,CY,265,1779.0
GRU,GIG,SR,SR,60,174.0
GIG,ZRH,SR,SR,660,5105.0
SSG,ZRH,SR,SR,375,2649.0
LHR,PFO,CY,CY,265,1747.0
ZRH,GIG,SR,SR,690,5105.0
ZRH,SSG,SR,SR,385,2649.0
NSI,FIH,SN,SN,100,548.0
NRT,ZRH,SR,SR,765,5183.0
EZE,GIG,SR,SR,165,1080.0
BEY,LCA,CY,CY,45,113.0
ZRH,NRT,SR,SR,710,5183.0
ZRH,DLA,SR,GN,375,2630.0
LBV,DLA,SR,GN,60,218.0
NSI,SSG,SR,SR,55,166.0
ZRH,SSG,SR,SR,385,2649.0
ZRH,GIG,SR,SR,690,5105.0
OSL,TRD,BU,BU,55,195.0
TRD,OSL,BU,BU,55,195.0
TRD,OSL,BU,BU,55,195.0
MUC,FRA,LH,LH,70,163.0
TRD,OSL,BU,BU,55,195.0
RTM,HAM,6N,6N,75,225.0
CVM,MEX,VW,VW,90,265.0
