Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance,Narrow_Set
LGW,RDU,AA,AA,555,3379.0,1
RDU,LGW,AA,AA,465,3379.0,0
HKG,BAH,CX,CX,555,3450.0,1
MNL,SYD,PR,PR,475,3414.0,0
SYD,MNL,PR,PR,510,3414.0,1
DMM,MNL,PR,PR,555,4032.0,1
MNL,RUH,PR,PR,650,4203.0,1
MNL,DMM,PR,PR,625,4032.0,1
RUH,MNL,PR,PR,580,4203.0,0
JFK,LOS,WT,SA,600,4577.0,0
JFK,LOS,SA,SA,600,4577.0,0
LOS,JFK,SA,SA,680,4577.0,1
LOS,JFK,WT,SA,680,4577.0,0
DXB,SIN,SQ,SQ,430,3163.0,0
SIN,DXB,SQ,SQ,440,3163.0,1
AKL,HNL,NZ,NZ,525,3859.0,0
HNL,AKL,NZ,NZ,550,3859.0,0
CHC,SIN,NZ,NZ,645,4559.0,0
SIN,CHC,NZ,NZ,600,4559.0,0
BKK,SVO,SU,SU,645,3851.0,1
CDG,SEZ,HM,HM,575,4263.0,0
ORD,ZRH,SR,SR,495,3861.0,0
PEK,ZRH,SR,SR,655,4305.0,1
BKK,ZRH,SR,SR,730,4897.0,0
ZRH,BKK,SR,SR,625,4897.0,0
ZRH,JFK,SR,SR,535,3422.0,0
ZRH,ATL,SR,SR,615,4084.0,1
ZRH,ORD,SR,SR,590,3861.0,0
FDF,ORY,IW,IW,550,3717.0,1
CMB,SYD,UL,UL,630,4756.0,1
SYD,CMB,UL,UL,670,4756.0,0
GYE,MAD,IB,IB,645,4884.0,0
MAD,EZE,IB,IB,775,5480.0,0
SDQ,MAD,IB,IB,480,3615.0,0
MAD,SJU,IB,IB,500,3449.0,0
MAD,SJU,IB,IB,500,3449.0,1
MAD,UIO,IB,IB,680,4737.0,0
EZE,FCO,AR,AR,790,6059.0,1
EZE,MAD,IB,IB,715,5480.0,0
ORY,FDF,IW,IW,485,3717.0,1
FCO,EZE,AR,AR,860,6059.0,0
LAX,GMP,OZ,OZ,800,5190.0,0
GMP,LAX,OZ,OZ,640,5190.0,1
HKG,PER,CX,CX,455,3297.0,1
PER,HKG,CX,CX,465,3297.0,1
PEK,HEL,AY,AY,525,3411.0,0
HEL,BKK,AY,AY,590,4285.0,1
HEL,PEK,AY,AY,465,3411.0,0
KHV,SVO,SU,SU,495,3328.0,1
SVO,KHV,SU,SU,455,3328.0,1
SVO,VVO,SU,SU,505,3469.0,1
VVO,SVO,SU,SU,545,3469.0,1
CUN,EZE,MX,MX,535,3753.0,1
EZE,CUN,MX,MX,540,3753.0,1
HHA,SZX,XO,XO,82,6736.0,0
SZX,HHA,XO,XO,75,6736.0,1
HNL,NRT,JL,JL,530,3314.0,1
KIX,HNL,JL,JL,410,3570.0,0
SIN,BNE,QF,QF,465,3332.0,0
SYD,TPE,CI,CI,550,3971.0,0
TPE,SYD,CI,CI,540,3971.0,1
HNL,TPE,CI,CI,670,4399.0,1
HNL,KIX,JL,JL,565,3570.0,1
TPE,HNL,CI,CI,500,4399.0,1
LAX,NRT,JL,JL,700,4728.0,0
NRT,ZRH,JL,JL,760,5183.0,1
ZRH,NRT,JL,JL,710,5183.0,0
SIN,BNE,QF,QF,460,3332.0,1
SIN,MEL,QF,QF,445,3282.0,1
MXP,NRT,JL,JL,705,5269.0,1
DFW,NRT,JL,JL,820,5574.0,0
NRT,DFW,JL,JL,685,5574.0,0
NRT,MXP,JL,JL,750,5269.0,0
NRT,HNL,JL,JL,385,3314.0,1
CAN,HHA,CZ,CZ,70,6703.0,0
HHA,CAN,CZ,CZ,70,6703.0,1
SZX,HHA,CZ,CZ,70,6736.0,1
CAN,HHA,CZ,CZ,70,6703.0,1
CAN,HHA,CZ,CZ,70,6703.0,1
CAN,HHA,CZ,CZ,70,6703.0,1
HHA,SZX,CZ,CZ,70,6736.0,1
HHA,CAN,CZ,CZ,70,6703.0,0
HHA,CAN,CZ,CZ,70,6703.0,1
HHA,CAN,CZ,CZ,75,6703.0,1
HKG,TLV,LY,LY,725,4184.0,0
JFK,TLV,LY,LY,610,4936.0,1
JFK,TLV,LY,LY,610,4936.0,1
JFK,TLV,LY,LY,610,4936.0,0
TLV,EWR,LY,LY,720,4945.0,0
EWR,TLV,LY,LY,615,4945.0,1
TLV,JFK,LY,LY,705,4936.0,0
TLV,HKG,LY,LY,655,4184.0,1
GMP,NAN,KE,KE,585,4410.0,1
NAN,GMP,KE,KE,630,4410.0,1
MRU,CDG,MK,MK,720,5134.0,0
FRA,PHL,US,US,555,3436.0,0
CLT,LGW,US,US,470,3481.0,0
MEX,SCL,LA,AM,495,3591.0,1
SCL,MEX,LA,AM,510,3591.0,0
GRU,LIS,TR,Q9,573,4318.0,1
LIS,GRU,TR,Q9,423,4318.0,0
GRU,IAH,CO,CO,585,4294.0,1
ATL,SNN,DL,DL,440,3342.0,0
DUB,ATL,DL,DL,545,3427.0,0
ISB,LHR,PK,PK,510,3293.0,0
LHE,LHR,PK,PK,525,3422.0,1
LHR,LHE,PK,PK,465,3422.0,1
DEL,VIE,AI,OS,510,3002.0,1
GMP,SEA,OZ,OZ,585,4518.0,1
SEA,GMP,OZ,OZ,660,4518.0,0
NAN,LAX,NZ,NZ,630,4816.0,1
NAN,LAX,NZ,NZ,630,4816.0,0
ANC,GMP,OZ,OZ,540,3291.0,1
AKL,LAX,NZ,NZ,720,5690.0,0
AKL,NRT,NZ,NZ,655,4812.0,0
AKL,LAX,NZ,NZ,720,5690.0,0
GMP,JFK,OZ,OZ,830,5991.0,1
PEK,FRA,CA,CA,620,4212.0,0
FCO,PEK,CA,CA,590,4409.0,1
LHR,PEK,CA,CA,590,4412.0,0
KIN,LHR,JM,JM,540,4078.0,0
HKG,YVR,CX,CX,705,5550.0,1
YVR,HKG,CX,CX,875,5550.0,0
PEK,LHR,CA,CA,650,4412.0,1
PEK,MXP,CA,CA,650,4374.0,1
PEK,FRA,CA,CA,615,4212.0,1
CDG,GIG,RG,RG,630,5002.0,1
LHR,GRU,RG,RG,700,5140.0,0
MUC,GRU,RG,RG,750,5353.0,0
GRU,LAX,RG,RG,720,5382.0,0
NGO,LAX,RG,RG,585,4906.0,1
GRU,LHR,RG,RG,680,5140.0,0
GRU,MUC,RG,RG,720,5353.0,0
GIG,CDG,RG,RG,660,5002.0,0
LAX,GRU,RG,RG,700,5382.0,0
LAX,NGO,RG,RG,730,4906.0,0
NAS,LGW,BA,BA,500,3791.0,0
FCO,MIA,AZ,RD,655,4511.0,1
MIA,FCO,AZ,RD,580,4511.0,1
MXP,NRT,AZ,RD,715,5269.0,1
NRT,MXP,AZ,RD,760,5269.0,1
NRT,CMB,UL,UL,600,3737.0,0
CMB,FCO,UL,UL,630,4130.0,0
MXP,CMB,UL,UL,595,4320.0,0
GDX,DME,E3,E3,485,3192.0,1
CNS,NRT,QF,QF,440,3207.0,0
NRT,CNS,QF,QF,435,3207.0,1
KHV,DME,H8,H8,515,3337.0,0
PKC,DME,E3,E3,560,3672.0,0
DME,PKC,E3,E3,540,3672.0,1
DME,KHV,H8,H8,465,3337.0,1
LHR,NBO,KQ,KQ,520,3722.0,0
CDG,STL,TW,TW,595,3822.0,0
NBO,LHR,KQ,KQ,540,3722.0,0
STL,CDG,TW,TW,515,3822.0,0
BKK,TLV,LY,LY,665,3762.0,1
NRT,SYD,QF,QF,565,4274.0,1
SYD,NRT,QF,QF,595,4274.0,0
TLV,BKK,LY,LY,640,3762.0,0
SYD,SIN,QF,QF,460,3422.0,0
BOG,MAD,AV,AV,600,4347.0,1
MAD,BOG,AV,AV,655,4347.0,1
JED,JFK,SV,SV,790,5535.0,1
DME,GDX,E3,E3,475,3192.0,1
JFK,JED,SV,SV,675,5535.0,1
GIG,LIS,TP,TP,560,4206.0,0
LIS,GRU,TP,TP,600,4318.0,1
JFK,LHR,KU,KU,405,3002.0,0
DUB,LAX,EI,EI,675,4503.0,0
LAX,DUB,EI,EI,615,4503.0,1
FCO,KUL,MH,MH,715,5284.0,1
DXB,EWR,MH,MH,895,5966.0,1
DXB,KUL,MH,MH,410,3004.0,0
KUL,DXB,MH,MH,430,3004.0,1
KUL,FCO,MH,MH,790,5284.0,0
EWR,DXB,MH,MH,760,5966.0,0
ARN,EWR,SK,SK,525,3412.0,1
NGO,YVR,AC,AC,515,4218.0,0
GMP,YVR,KE,AC,660,4424.0,0
YVR,GMP,AC,AC,710,4424.0,0
YVR,NGO,AC,AC,615,4218.0,1
YVR,GMP,KE,AC,620,4424.0,0
BKK,VIE,BR,BR,715,4577.0,0
VIE,BKK,BR,BR,585,4577.0,0
MAD,SDQ,UX,UX,540,3615.0,1
NRT,CDG,AF,AF,875,5248.0,1
TPE,DXB,BR,BR,570,3546.0,1
BKK,LHR,BR,BR,805,5188.0,0
LHR,BKK,BR,BR,680,5188.0,0
SFO,TPE,BR,BR,835,5617.0,0
TPE,SFO,BR,BR,650,5617.0,1
DXB,TPE,BR,BR,520,3546.0,1
DTW,PVG,NW,NW,900,6203.0,0
PVG,DTW,NW,NW,800,6203.0,0
IST,PEK,TK,TK,530,3816.0,0
PEK,IST,TK,TK,600,3816.0,0
IST,KIX,TK,TK,630,4733.0,0
KIX,IST,TK,TK,805,4733.0,1
IST,MIA,TK,TK,800,5188.0,1
MIA,IST,TK,TK,660,5188.0,1
CGK,JED,GA,GA,585,4315.0,1
ORY,SXM,IW,IW,440,3647.0,1
ORY,CAY,IW,IW,450,3851.0,1
JED,CGK,GA,GA,570,4315.0,0
IAD,CDG,AF,AF,445,3361.0,0
SFO,AMS,KL,KL,620,4760.0,0
PEK,AMS,KL,KL,630,4230.0,0
AMS,JNB,KL,KL,645,4905.0,0
CDG,PVG,AF,AF,660,5012.0,0
CDG,IAD,AF,AF,535,3361.0,1
BOM,AMS,KL,KL,570,3713.0,0
PVG,CDG,AF,AF,740,5012.0,0
CAY,ORY,IW,IW,555,3851.0,1
JNB,MAD,IB,IB,600,4411.0,1
JNB,AMS,KL,KL,655,4905.0,1
PTP,ORY,IW,IW,535,3666.0,1
DEL,AMS,KL,KL,525,3441.0,0
TPE,YVR,BR,BR,615,5186.0,1
YVR,TPE,BR,BR,765,5186.0,1
GRU,AMS,KL,KL,680,5314.0,1
AMS,KUL,KL,KL,710,5540.0,0
MAD,JNB,IB,IB,585,4411.0,1
AMS,BOM,KL,KL,505,3713.0,1
AMS,SFO,KL,KL,670,4760.0,1
AMS,DEL,KL,KL,465,3441.0,1
AMS,GRU,KL,KL,715,5314.0,0
AMS,KIX,KL,KL,670,5000.0,0
AMS,PEK,KL,KL,565,4230.0,0
KUL,AMS,KL,KL,785,5540.0,0
CDG,SIN,AF,AF,750,5802.0,1
SIN,CDG,AF,AF,835,5802.0,1
KIX,AMS,KL,KL,725,5000.0,0
BRU,IAD,SN,SN,520,3385.0,1
IAD,BRU,SN,SN,455,3385.0,1
MEL,KUL,MH,MH,470,3434.0,1
MEL,KUL,MH,MH,470,3434.0,0
JED,KUL,MH,MH,510,3825.0,1
KUL,JED,MH,MH,540,3825.0,0
KUL,MEL,MH,MH,450,3434.0,1
KUL,MEL,MH,MH,450,3434.0,1
BEY,KUL,MH,MH,540,4144.0,1
KUL,BEY,MH,MH,595,4144.0,1
JNB,LHR,VS,VS,650,4936.0,0
LHR,JNB,VS,VS,645,4936.0,1
ISB,LHR,BA,BA,540,3293.0,1
LHR,CCU,BA,BA,585,4331.0,0
LHR,PEK,BA,BA,605,4412.0,1
PEK,LHR,BA,BA,685,4412.0,1
CCU,LHR,BA,BA,660,4331.0,0
CMN,JFK,AT,AT,455,3141.0,0
CNS,NGO,QF,QF,435,3176.0,0
JFK,FRA,LH,LH,435,3355.0,1
JFK,FRA,LH,LH,435,3355.0,1
JFK,CMN,AT,AT,400,3141.0,1
DEL,LHR,VS,VS,545,3645.0,0
LHR,DEL,VS,VS,495,3645.0,1
LHR,DEL,AI,VS,495,3645.0,1
FDF,CDG,AF,AF,490,3730.0,0
EZE,MIA,AR,AR,525,3885.0,1
LGW,LAS,VS,VS,645,4555.0,1
CTS,AMS,KL,KL,670,4681.0,0
HNL,NRT,NH,NH,535,3314.0,0
CUR,AMS,KL,LM,540,4251.0,1
PVG,SYD,CA,CA,600,4284.0,0
DEL,LHR,AI,VS,545,3645.0,0
NRT,LAS,NW,NW,570,4781.0,1
NRT,YVR,JL,JL,510,4054.0,1
FRA,BKK,LH,LH,615,4873.0,0
JNB,BKK,SA,SA,665,4880.0,0
MNL,SYD,QF,QF,455,3414.0,0
CDG,RUN,AF,AF,670,5092.0,1
CDG,PTP,AF,AF,525,3679.0,0
LAS,NRT,NW,NW,730,4781.0,0
RUN,CDG,AF,AF,690,5092.0,0
LAS,LGW,VS,VS,590,4555.0,1
CDG,FDF,AF,AF,530,3730.0,1
MSP,NRT,NW,NW,760,5159.0,0
YVR,NRT,JL,JL,595,4054.0,0
MIA,EZE,AR,AR,515,3885.0,0
FRA,BKK,LH,LH,615,4873.0,0
FRA,JFK,LH,LH,515,3355.0,0
MIA,MAD,IB,IB,495,3842.0,1
FRA,JFK,LH,LH,515,3355.0,1
FRA,LAX,LH,LH,700,5046.0,1
SYD,SIN,KL,KL,465,3422.0,1
AMS,SIN,KL,KL,725,5690.0,0
BKK,FRA,LH,LH,715,4873.0,0
BKK,JNB,SA,SA,655,4880.0,1
MAD,MIA,IB,IB,560,3842.0,0
AMS,BON,KL,LM,590,4231.0,1
BKK,FRA,LH,LH,715,4873.0,0
AMS,CTS,KL,KL,630,4681.0,1
SIN,AMS,KL,KL,805,5690.0,0
SIN,SYD,KL,KL,460,3422.0,1
BKK,FRA,GA,GA,730,4873.0,1
LGW,BKK,GA,GA,685,5186.0,1
AMS,SIN,GA,GA,725,5690.0,0
BKK,LGW,GA,GA,765,5186.0,1
SIN,AMS,GA,GA,810,5690.0,0
AMS,PBM,PY,KL,555,4088.0,0
PBM,AMS,PY,KL,540,4088.0,0
BGI,LGW,BA,BA,500,3664.0,0
LGW,BGI,BA,BA,530,3664.0,0
BOM,JNB,SA,SA,515,3777.0,0
JNB,BOM,SA,SA,505,3777.0,0
NRT,YVR,AC,AC,520,4054.0,1
BKK,SYD,BA,BA,540,4085.0,0
MAA,LHR,BA,BA,695,4464.0,1
TPE,YVR,AC,AC,630,5186.0,0
LHR,BKK,BA,BA,680,5188.0,1
LHR,MAA,BA,BA,595,4464.0,1
YVR,HKG,AC,AC,860,5550.0,1
YYC,LHR,AC,AC,525,3795.0,0
LHR,SIN,BA,BA,765,5894.0,1
YYZ,NRT,AC,AC,860,5570.0,0
VIE,DEL,OS,OS,415,3002.0,1
JNB,VIE,OS,OS,635,4540.0,1
DEL,VIE,OS,OS,510,3002.0,1
VIE,JNB,OS,OS,630,4540.0,1
KIX,VIE,OS,OS,765,4875.0,0
VIE,KIX,OS,OS,670,4875.0,1
BOM,MAN,SQ,SQ,610,3977.0,1
ZRH,SIN,SQ,SQ,715,5575.0,0
GRU,MAD,RG,RG,610,4549.0,1
MAD,GRU,RG,RG,637,4549.0,1
DEL,CDG,AI,AF,585,3549.0,1
BOM,CDG,AI,AF,595,3783.0,0
CDG,BOG,AF,AF,665,4692.0,1
CDG,DEL,AI,AF,495,3549.0,0
CDG,TNR,AF,AF,640,4761.0,0
TNR,CDG,AF,AF,660,4761.0,1
BOG,CDG,AF,AF,625,4692.0,0
BKK,BNE,TG,TG,545,3939.0,1
MEL,BKK,TG,TG,550,3987.0,1
ATH,BKK,TG,TG,570,4291.0,0
BKK,ATH,TG,TG,650,4291.0,0
DUS,MIA,LT,LT,625,4116.0,1
MIA,DUS,LT,LT,540,4116.0,1
GMP,SHO,KE,KE,50,6615.0,1
GMP,SHO,KE,KE,50,6615.0,1
SHO,GMP,KE,KE,55,6615.0,0
SHO,GMP,KE,KE,55,6615.0,1
NRT,SVO,SU,SU,625,4064.0,0
SVO,NRT,SU,SU,575,4064.0,1
MXP,PEK,AZ,RD,590,4374.0,0
PEK,MXP,AZ,RD,655,4374.0,1
FCO,GIG,AZ,RD,705,4987.0,1
LHR,PVG,VS,VS,660,5005.0,0
GIG,FCO,AZ,RD,645,4987.0,1
PVG,LHR,VS,VS,750,5005.0,0
HKG,MXP,AZ,RD,795,5065.0,1
EZE,MXP,AZ,RD,780,6091.0,0
MXP,EZE,AZ,RD,840,6091.0,0
MXP,HKG,AZ,RD,700,5065.0,1
HKG,ADL,CX,CX,510,3747.0,0
MEL,HKG,CX,CX,545,4035.0,0
ANC,GMP,KE,KE,515,3291.0,1
DXB,GMP,KE,KE,520,3656.0,1
YVR,GMP,KE,KE,720,4424.0,1
FCO,GMP,KE,KE,660,4862.0,0
GMP,FCO,KE,KE,750,4862.0,0
GMP,ANC,KE,KE,460,3291.0,0
GMP,YVR,KE,KE,570,4424.0,0
GMP,ZRH,KE,KE,730,4733.0,1
GMP,DXB,KE,KE,660,3656.0,0
AMS,GMP,KE,KE,620,4632.0,1
CHC,SIN,SQ,SQ,630,4559.0,0
GMP,YVR,SQ,SQ,590,4424.0,1
SIN,CHC,SQ,SQ,600,4559.0,0
MNL,HNL,PR,PR,590,4605.0,0
HNL,MNL,PR,PR,645,4605.0,1
ATH,SIN,SQ,SQ,645,4893.0,0
CPH,SIN,SQ,SQ,720,5399.0,1
SIN,CPH,SQ,SQ,835,5399.0,1
FCO,SIN,SQ,SQ,730,5442.0,1
SIN,FCO,SQ,SQ,810,5442.0,0
SFO,MNL,PR,PR,920,6071.0,1
YVR,GMP,SQ,SQ,690,4424.0,1
MNL,LAX,PR,PR,790,6345.0,0
HNL,MNL,PR,PR,645,4605.0,1
MNL,SFO,PR,PR,745,6071.0,1
HKG,MEL,AN,AN,550,4035.0,0
MEL,HKG,AN,AN,555,4035.0,0
LIS,GRU,RG,RG,618,4318.0,1
AKL,SIN,NZ,NZ,640,4562.0,1
SIN,AKL,NZ,NZ,605,4562.0,1
AKL,NGO,NZ,NZ,690,4846.0,0
NGO,AKL,NZ,NZ,670,4846.0,0
GRU,LIS,RG,RG,579,4318.0,0
AMS,CUR,LM,H2,590,4251.0,1
CUR,AMS,LM,H2,540,4251.0,1
WDH,FRA,SW,SW,715,4414.0,1
SEZ,CDG,HM,HM,625,4263.0,0
BKK,VIE,NG,NG,745,4577.0,1
KUL,AUH,GF,GF,505,3030.0,0
ORD,WAW,LO,LO,550,4071.0,1
WAW,ORD,LO,LO,615,4071.0,0
MEX,MAD,AM,AM,640,4906.0,1
BKK,ZRH,SR,SR,730,4897.0,1
YUL,BRU,SN,SN,400,3013.0,1
BRU,YUL,SN,SN,470,3013.0,1
HKG,ZRH,SR,SR,780,5019.0,0
HKG,ZRH,SR,SR,780,5019.0,0
NBO,ZRH,SR,SR,475,3312.0,0
GRU,ZRH,SR,SR,675,5226.0,0
GRU,ZRH,SR,SR,675,5226.0,0
ZRH,GRU,SR,SR,705,5226.0,0
ZRH,HKG,SR,SR,700,5019.0,1
SIN,ZRH,SR,SR,800,5575.0,0
ZRH,BKK,SR,SR,625,4897.0,0
ZRH,NBO,SR,SR,445,3312.0,1
ZRH,SIN,SR,SR,725,5575.0,1
KIX,ZRH,SR,SR,760,5124.0,0
ZRH,KIX,SR,SR,690,5124.0,1
ZRH,GRU,SR,SR,705,5226.0,1
ZRH,HKG,SR,SR,700,5019.0,1
JFK,FRA,LH,LH,435,3355.0,1
SJU,MAD,IB,IB,465,3449.0,1
SJU,MAD,IB,IB,465,3449.0,1
LAX,PPT,IW,IW,511,3601.0,1
PPT,LAX,IW,IW,490,3601.0,0
MAD,SDQ,IB,IB,515,3615.0,1
PVG,SYD,MU,MU,595,4284.0,1
CCS,FRA,LH,LH,585,4381.0,1
CMB,CDG,UL,UL,715,4590.0,1
LAX,ORY,IW,IW,705,4933.0,0
HKG,FRA,LH,LH,770,4957.0,1
CDG,CMB,UL,UL,635,4590.0,0
MUC,SFO,LH,LH,745,5111.0,0
GIG,FRA,LH,LH,685,5205.0,1
LHR,CMB,UL,UL,670,4722.0,0
EZE,LAX,AR,AR,755,5362.0,1
ORY,LAX,IW,IW,650,4933.0,1
LAX,EZE,AR,AR,710,5362.0,0
SIN,FRA,LH,LH,830,5566.0,0
FRA,LIM,LH,LH,820,5823.0,1
SYD,PVG,MU,MU,635,4284.0,1
FRA,GIG,LH,LH,725,5205.0,0
FRA,JFK,LH,LH,515,3355.0,1
FRA,CCS,LH,LH,630,4381.0,0
FRA,BOG,LH,LH,695,4927.0,0
FRA,SIN,LH,LH,735,5566.0,1
SFO,MUC,LH,LH,660,5111.0,1
FRA,HKG,LH,LH,690,4957.0,0
LIM,FRA,LH,LH,755,5823.0,1
BGI,LHR,BW,BW,490,3662.0,1
LHR,BGI,BW,BW,520,3662.0,1
EWR,GIG,CO,CO,585,4219.0,0
FRA,ORD,UA,UA,559,3774.0,1
LAX,PPT,TN,TN,515,3601.0,0
PPT,LAX,TN,TN,495,3601.0,0
AMS,MIA,MP,MP,620,4034.0,1
MIA,AMS,MP,MP,505,4034.0,1
EZE,AKL,QF,QF,775,5572.0,0
AKL,EZE,QF,QF,675,5572.0,0
SIN,LHR,QF,QF,840,5894.0,1
KUL,MEL,NG,NG,450,3434.0,1
KUL,VIE,NG,NG,740,5103.0,0
VIE,KUL,NG,NG,650,5103.0,1
MEL,KUL,NG,NG,465,3434.0,0
HKG,CNS,QF,QF,430,3023.0,1
PVG,SYD,QF,QF,635,4284.0,0
SYD,PVG,QF,QF,645,4284.0,0
PER,NRT,QF,QF,580,4336.0,1
NRT,PER,QF,QF,620,4336.0,0
MIA,GIG,AA,AA,516,3652.0,0
DFW,GRU,AA,AA,626,4480.0,1
GRU,DFW,AA,AA,623,4480.0,0
GIG,MIA,AA,AA,514,3652.0,1
CAI,JFK,TW,TW,715,4885.0,0
JFK,CAI,TW,TW,645,4885.0,0
SGN,DXB,VN,VN,480,3042.0,1
PUJ,SCL,LA,LA,465,3152.0,0
SCL,PUJ,LA,LA,485,3152.0,0
DXB,SGN,VN,VN,390,3042.0,1
PKC,SVO,SU,SU,565,3653.0,1
SVO,PKC,SU,SU,510,3653.0,0
SVO,BKK,SU,SU,570,3851.0,1
SYD,CAN,CZ,CZ,540,4098.0,1
CAN,MEL,CZ,CZ,535,4108.0,0
CAN,SYD,CZ,CZ,540,4098.0,0
AMS,PEK,CZ,CZ,580,4230.0,0
PEK,AMS,CZ,CZ,635,4230.0,1
SYD,CAN,CZ,CZ,540,4098.0,0
MEX,SCL,AM,AM,495,3591.0,1
SCL,MEX,AM,AM,510,3591.0,0
SNN,ATL,DL,DL,520,3342.0,0
ATL,GIG,DL,DL,585,4152.0,0
ATL,DUB,DL,DL,460,3427.0,1
GIG,ATL,DL,DL,590,4152.0,1
VIE,DEL,AI,OS,420,3002.0,1
ZRH,JFK,SR,SR,535,3422.0,1
ORD,ZRH,SR,SR,495,3861.0,1
ZRH,ORD,SR,SR,590,3861.0,1
ZRH,BOS,SR,SR,515,3256.0,0
PEK,VIE,OS,OS,625,4030.0,0
VIE,PEK,OS,OS,565,4030.0,0
BAU,CGH,JJ,JJ,40,5285.0,1
CGH,BAU,JJ,JJ,40,5285.0,0
CGH,BAU,JJ,JJ,42,5285.0,0
CGH,BAU,JJ,JJ,40,5285.0,0
ARU,BAU,JJ,JJ,25,5318.0,0
ARU,BAU,JJ,JJ,37,5318.0,1
BOS,ZRH,SR,SR,430,3256.0,1
BAU,ARU,JJ,JJ,40,5318.0,1
BAU,CGH,JJ,JJ,40,5285.0,0
BAU,CGH,JJ,JJ,46,5285.0,1
BAU,ARU,JJ,JJ,25,5318.0,0
PEK,SVO,CA,CA,525,3137.0,0
SVO,PEK,CA,CA,455,3137.0,1
EBB,LGW,BA,BA,525,3513.0,0
LGW,NAS,BA,BA,600,3791.0,0
LGW,EBB,BA,BA,495,3513.0,1
BKK,CAI,PR,MS,590,3940.0,0
BKK,CAI,MS,MS,600,3940.0,1
CAI,JFK,MS,MS,750,4885.0,0
CAI,JFK,MS,MS,750,4885.0,0
CAI,BKK,MS,MS,495,3940.0,1
CAI,BKK,PR,MS,570,3940.0,0
JFK,CAI,MS,MS,630,4885.0,1
JFK,CAI,MS,MS,630,4885.0,1
NBO,LHR,KQ,KQ,540,3722.0,1
MXP,CCS,AZ,RD,650,4371.0,0
GIG,MAD,IB,IB,575,4431.0,1
LHR,NBO,KQ,KQ,520,3722.0,1
MAD,GIG,IB,IB,625,4431.0,1
SVO,SEA,SU,SU,675,4532.0,1
SVO,JFK,SU,SU,655,4054.0,1
SEA,SVO,SU,SU,645,4532.0,0
JFK,SVO,SU,SU,560,4054.0,1
GRU,MXP,AZ,RD,695,5156.0,1
CNS,HKG,CX,CX,425,3023.0,0
BNE,HKG,CX,CX,525,3776.0,0
HKG,BNE,CX,CX,525,3776.0,0
HKG,CNS,CX,CX,430,3023.0,1
BWN,DXB,BI,BI,520,3639.0,0
DXB,BWN,BI,BI,480,3639.0,1
BWN,AUH,BI,BI,520,3674.0,1
JFK,KBP,6U,HY,565,4083.0,1
KBP,JFK,6U,HY,650,4083.0,0
FRA,YUL,AC,AC,500,3175.0,1
GMP,YVR,KE,AC,660,4424.0,0
YUL,FRA,AC,AC,435,3175.0,1
YVR,GMP,KE,AC,620,4424.0,1
HEL,NRT,AY,AY,575,4234.0,1
NRT,HEL,AY,AY,625,4234.0,0
BKK,HEL,AY,AY,670,4285.0,0
HNL,NRT,JL,JL,530,3314.0,1
DEL,NRT,JL,JL,430,3200.0,1
NRT,HNL,JL,JL,385,3314.0,0
NRT,DEL,JL,JL,580,3200.0,0
AUH,TPE,CI,CI,505,3599.0,0
AUH,TPE,CI,CI,505,3599.0,0
TPE,AUH,CI,CI,585,3599.0,1
TPE,AUH,CI,CI,585,3599.0,0
LAX,NGO,JL,JL,735,4906.0,0
LHR,NGO,JL,JL,715,5169.0,1
NGO,LHR,JL,JL,765,5169.0,0
FCO,NRT,JL,JL,720,5359.0,1
NRT,FCO,JL,JL,755,5359.0,1
KIX,ORD,JL,JL,700,5646.0,0
KIX,ORD,JL,JL,700,5646.0,1
ORD,KIX,JL,JL,820,5646.0,1
ORD,KIX,JL,JL,820,5646.0,1
JFK,WAW,LO,LO,520,3712.0,1
ORD,WAW,LO,LO,550,4071.0,0
WAW,ORD,LO,LO,615,4071.0,1
WAW,JFK,LO,LO,590,3712.0,1
BNE,GMP,KE,KE,580,4206.0,1
GMP,BNE,KE,KE,560,4206.0,0
CDG,MRU,MK,MK,700,5134.0,0
LHR,MRU,MK,MK,715,5319.0,1
MRU,LHR,MK,MK,735,5319.0,0
NRT,KOA,JL,JO,415,3451.0,0
HIJ,HNL,JO,JO,420,3686.0,1
HNL,HIJ,JO,JO,580,3686.0,0
ATH,YUL,OA,OA,585,4140.0,0
YUL,ATH,OA,OA,525,4140.0,0
AMS,JRO,KL,KL,510,3758.0,1
AMS,JRO,KL,KL,510,3758.0,1
DAR,AMS,KL,KL,565,3997.0,0
DAR,AMS,KL,KL,565,3997.0,1
BOM,GMP,KE,KE,430,3021.0,1
GMP,BOM,KE,KE,540,3021.0,1
LHR,YYZ,AC,AC,475,3091.0,1
SIN,BNE,QF,QF,440,3332.0,1
KUL,THR,IR,IR,525,3430.0,0
THR,KUL,IR,IR,465,3430.0,1
HRE,LGW,UM,UM,690,4509.0,0
AMS,ORD,KU,KU,545,3582.0,0
ORD,AMS,KU,KU,480,3582.0,1
KWI,SIN,KU,KU,505,3613.0,1
SIN,KWI,KU,KU,500,3613.0,0
KUL,DXB,MH,MH,445,3004.0,1
DXB,KUL,MH,MH,430,3004.0,1
BRU,MAA,SN,SN,580,4276.0,1
GIG,MAD,RG,RG,590,4431.0,1
MAD,GIG,RG,RG,630,4431.0,1
GRU,MXP,RG,RG,695,5156.0,1
MXP,GRU,RG,RG,738,5156.0,1
