YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE
2016,1,4,7,B6,2023,N346JB,JFK,SJU,535,530,-5,225,203,1598
2016,1,5,1,OO,5467,N960SW,ONT,SFO,500,530,30,89,77,363
2016,1,5,1,DL,1598,N826DN,JAX,ATL,530,530,0,70,62,270
2016,1,5,1,WN,223,N709SW,ALB,BWI,535,530,-5,95,90,289
2016,1,6,2,UA,997,N463UA,EWR,IAH,503,530,27,242,228,1400
2016,1,6,2,UA,288,N446UA,ORD,IAH,515,530,15,174,160,925
2016,1,6,2,EV,5534,N195PQ,BTR,ATL,530,530,0,86,93,448
2016,1,7,3,OO,7423,N449SW,BRD,MSP,530,530,0,49,53,114
2016,1,7,3,OO,7368,N454SW,ESC,DTW,534,530,-4,81,82,306
2016,1,7,3,OO,5235,N755SK,SAT,IAH,535,530,-5,60,51,191
2016,1,7,3,EV,4389,N41104,MEM,ORD,540,530,-10,118,106,491
2016,1,8,4,OO,6285,N928EV,MFR,DEN,540,530,-10,160,176,964
2016,1,9,5,OO,5393,N479CA,MKE,ORD,510,530,20,49,57,67
2016,1,11,7,EV,4671,N16911,HRL,IAH,521,530,9,72,83,295
2016,1,11,7,DL,844,N904DE,SAV,ATL,530,530,0,68,56,214
2016,1,11,7,MQ,3379,N809MQ,LEX,ORD,530,530,0,98,89,323
2016,1,12,1,OO,7423,N439SW,BRD,MSP,530,530,0,49,40,114
2016,1,12,1,DL,1121,N905DE,PBI,ATL,535,530,-5,110,102,545
2016,1,12,1,EV,4568,N16987,LFT,IAH,540,530,-10,60,56,201
2016,1,12,1,OO,4838,N603SK,GRB,ATL,540,530,-10,145,147,774
2016,1,14,3,NK,409,N531NK,ORD,FLL,530,530,0,188,204,1182
2016,1,15,4,US,1901,N110UW,RDU,CLT,530,530,0,57,77,130
2016,1,15,4,MQ,3379,N826MQ,LEX,ORD,530,530,0,98,77,323
2016,1,15,4,WN,23,N756SA,MDW,DCA,535,530,-5,110,103,601
2016,1,16,5,MQ,3379,N848MQ,LEX,ORD,530,530,0,98,105,323
2016,1,16,5,UA,1089,N14219,SEA,DEN,530,530,0,158,148,1024
2016,1,17,6,NK,409,N601NK,ORD,FLL,530,530,0,188,166,1182
2016,1,17,6,OO,5467,N932EV,ONT,SFO,530,530,0,88,81,363
2016,1,17,6,US,1884,N827AW,DCA,CLT,535,530,-5,87,77,331
2016,1,17,6,B6,2001,N236JB,BUF,JFK,535,530,-5,88,80,301
2016,1,19,1,OO,6436,N708SK,PDX,SFO,525,530,5,111,101,550
2016,1,19,1,AA,328,N3FNAA,DEN,DFW,530,530,0,117,111,641
2016,1,20,2,US,1904,N836AW,DCA,CLT,535,530,-5,87,75,331
2016,1,20,2,UA,572,N849UA,AUS,IAH,535,530,-5,56,59,140
2016,1,21,3,WN,23,N294WN,MDW,DCA,535,530,-5,110,94,601
2016,1,21,3,B6,2001,N283JB,BUF,JFK,535,530,-5,88,87,301
2016,1,21,3,DL,1269,N902DE,ORF,ATL,535,530,-5,119,100,516
2016,1,22,4,B6,2001,N203JB,BUF,JFK,535,530,-5,88,82,301
2016,1,22,4,DL,1121,N923DN,PBI,ATL,535,530,-5,110,99,545
2016,1,23,5,DL,1991,N924DN,MSP,ATL,530,530,0,160,170,907
2016,1,23,5,F9,1279,N933FR,PHL,MCO,530,530,0,160,164,861
2016,1,23,5,OO,7423,N8923A,BRD,MSP,530,530,0,49,58,114
2016,1,23,5,DL,1269,N986DL,ORF,ATL,535,530,-5,119,108,516
2016,1,23,5,DL,1069,N947DL,OMA,ATL,540,530,-10,144,157,821
2016,1,23,5,EV,4568,N12172,LFT,IAH,540,530,-10,60,61,201
2016,1,24,6,NK,409,N622NK,ORD,FLL,530,530,0,188,190,1182
2016,1,24,6,US,1884,N757UW,DCA,CLT,535,530,-5,87,95,331
2016,1,24,6,EV,4557,N25134,CRP,IAH,536,530,-6,62,70,201
2016,1,25,7,OO,6292,N795SK,SLC,DEN,540,530,-10,94,80,391
2016,1,26,1,US,1901,N127UW,RDU,CLT,530,530,0,57,44,130
2016,1,26,1,DL,2222,N902DE,TLH,ATL,530,530,0,68,59,223
2016,1,26,1,DL,1269,N962DL,ORF,ATL,535,530,-5,119,95,516
2016,1,27,2,NK,409,N630NK,ORD,FLL,530,530,0,188,177,1182
2016,1,27,2,WN,23,N450WN,MDW,DCA,535,530,-5,110,97,601
2016,1,27,2,WN,1156,N728SW,PIT,ATL,540,530,-10,130,107,526
2016,1,27,2,DL,1069,N911DL,OMA,ATL,540,530,-10,144,137,821
2016,1,29,4,DL,1598,N964DN,JAX,ATL,530,530,0,70,80,270
2016,1,30,5,WN,141,N760SW,ALB,MDW,530,530,0,160,152,717
2016,1,30,5,OO,7423,N441SW,BRD,MSP,530,530,0,49,54,114
2016,1,31,6,WN,4096,N8306H,MHT,BWI,530,530,0,120,79,377
2016,1,31,6,NK,409,N609NK,ORD,FLL,530,530,0,188,166,1182
2016,2,1,7,DL,1991,N3733Z,MSP,ATL,530,530,0,155,153,907
2016,2,2,1,DL,2222,N966DL,TLH,ATL,530,530,0,68,62,223
2016,2,2,1,DL,1906,N934DL,HSV,ATL,530,530,0,65,52,151
2016,2,2,1,AA,1433,N470AA,SAT,DFW,534,530,-4,66,61,247
2016,2,2,1,DL,1269,N913DE,ORF,ATL,535,530,-5,119,114,516
2016,2,3,2,DL,2222,N994DL,TLH,ATL,530,530,0,68,86,223
2016,2,3,2,EV,5007,N873AS,AGS,ATL,530,530,0,57,58,143
2016,2,3,2,DL,1245,N323NB,MSO,MSP,540,530,-10,169,144,1013
2016,2,3,2,EV,4568,N11551,LFT,IAH,540,530,-10,60,61,201
2016,2,4,3,OO,5214,N705SK,MKE,IAH,501,530,29,181,171,984
2016,2,4,3,DL,2524,N333NB,DLH,MSP,510,530,20,70,52,144
2016,2,4,3,DL,1269,N909DL,ORF,ATL,535,530,-5,119,115,516
2016,2,4,3,UA,572,N849UA,AUS,IAH,535,530,-5,56,47,140
2016,2,4,3,WN,23,N7708E,MDW,DCA,535,530,-5,110,97,601
2016,2,5,4,DL,2427,N955AT,ATW,ATL,535,530,-5,147,154,765
2016,2,5,4,WN,23,N383SW,MDW,DCA,535,530,-5,110,105,601
2016,2,6,5,AA,1287,N3JSAA,MSP,MIA,530,530,0,225,212,1501
2016,2,6,5,DL,2511,N965DL,BNA,ATL,530,530,0,72,72,214
2016,2,6,5,B6,2001,N348JB,BUF,JFK,535,530,-5,88,84,301
2016,2,6,5,DL,1121,N968DL,PBI,ATL,535,530,-5,110,103,545
2016,2,6,5,OO,5167,N758SK,SAT,IAH,535,530,-5,60,60,191
2016,2,7,6,MQ,3379,N843MQ,LEX,ORD,530,530,0,98,75,323
2016,2,7,6,EV,4557,N33182,CRP,IAH,536,530,-6,62,57,201
2016,2,7,6,DL,2079,N358NB,BOS,DTW,540,530,-10,137,124,632
2016,2,8,7,OO,5249,N792SK,DSM,IAH,530,530,0,162,125,802
2016,2,8,7,DL,2427,N923AT,ATW,ATL,535,530,-5,147,145,765
2016,2,8,7,OO,4838,N604SK,GRB,ATL,540,530,-10,145,152,774
2016,2,9,1,DL,844,N912DL,SAV,ATL,530,530,0,68,58,214
2016,2,9,1,UA,1607,N33289,SEA,DEN,530,530,0,158,148,1024
2016,2,9,1,US,1904,N817AW,DCA,CLT,535,530,-5,87,71,331
2016,2,10,2,AA,1287,N3JWAA,MSP,MIA,530,530,0,225,192,1501
2016,2,10,2,WN,141,N263WN,ALB,MDW,530,530,0,160,130,717
2016,2,10,2,OO,7368,N685BR,ESC,DTW,534,530,-4,81,75,306
2016,2,10,2,OO,6381,N792SK,SAT,IAH,535,530,-5,60,62,191
2016,2,10,2,OO,6285,N912SW,MFR,DEN,540,530,-10,160,158,964
2016,2,11,3,DL,1991,N903DA,MSP,ATL,530,530,0,158,157,907
2016,2,11,3,F9,1279,N947FR,PHL,MCO,530,530,0,160,139,861
2016,2,11,3,OO,7368,N432SW,ESC,DTW,534,530,-4,81,73,306
2016,2,11,3,DL,1269,N927DA,ORF,ATL,535,530,-5,119,103,516
2016,2,11,3,OO,6285,N472CA,MFR,DEN,540,530,-10,160,159,964
2016,2,12,4,EV,5534,N146PQ,BTR,ATL,530,530,0,86,87,448
2016,2,12,4,UA,1101,N69824,SEA,IAH,530,530,0,255,251,1874
2016,2,12,4,OO,7368,N442SW,ESC,DTW,534,530,-4,81,85,306
2016,2,12,4,B6,2001,N274JB,BUF,JFK,535,530,-5,88,89,301
2016,2,12,4,EV,4208,N21197,SHV,IAH,540,530,-10,60,51,192
2016,2,13,5,NK,409,N521NK,ORD,FLL,530,530,0,181,171,1182
2016,2,13,5,WN,141,N470WN,ALB,MDW,530,530,0,160,127,717
2016,2,13,5,DL,2153,N925AT,ATW,ATL,535,530,-5,146,117,765
2016,2,13,5,US,1904,N832AW,DCA,CLT,535,530,-5,87,81,331
2016,2,13,5,WN,23,N732SW,MDW,DCA,535,530,-5,110,91,601
2016,2,13,5,UA,289,N851UA,SAT,IAH,535,530,-5,59,46,191
2016,2,13,5,UA,1215,N68811,PDX,DEN,535,530,-5,155,132,991
2016,2,14,6,DL,2153,N958AT,ATW,ATL,535,530,-5,143,112,765
2016,2,14,6,WN,3210,N213WN,MDW,DCA,535,530,-5,110,84,601
2016,2,14,6,EV,5275,N919EV,DHN,ATL,535,530,-5,54,58,170
2016,2,15,7,NK,409,N504NK,ORD,FLL,530,530,0,181,175,1182
2016,2,15,7,EV,3951,N48901,SHV,IAH,540,530,-10,60,70,192
2016,2,16,1,B6,262,N580JB,SJU,BOS,330,530,120,245,329,1674
2016,2,16,1,EV,5275,N931EV,DHN,ATL,535,530,-5,55,52,170
2016,2,16,1,OO,7368,N438SW,ESC,DTW,540,530,-10,81,79,306
2016,2,17,2,AA,1433,N434AA,SAT,DFW,535,530,-5,66,52,247
2016,2,18,3,US,602,N171US,ORD,PHX,500,530,30,231,205,1440
2016,2,18,3,US,1909,N958UW,BOS,PHL,530,530,0,89,90,280
2016,2,18,3,EV,5518,N181PQ,BTR,ATL,530,530,0,86,100,448
2016,2,18,3,UA,231,N421UA,AUS,IAH,530,530,0,56,87,140
2016,2,18,3,OO,4461,N630SK,GRB,ATL,535,530,-5,147,132,774
2016,2,18,3,EV,5128,N870AS,MGM,ATL,540,530,-10,52,49,147
2016,2,19,4,F9,1279,N949FR,PHL,MCO,530,530,0,160,148,861
2016,2,19,4,OO,5509,N116SY,DFW,SFO,530,530,0,249,250,1464
2016,2,19,4,OO,6459,N705SK,DAY,ORD,530,530,0,80,91,240
2016,2,19,4,UA,334,N427UA,SEA,DEN,537,530,-7,158,143,1024
2016,2,20,5,EV,4568,N16911,LFT,IAH,530,530,0,67,72,201
2016,2,20,5,EV,5362,N925EV,SHV,ATL,530,530,0,98,82,551
2016,2,20,5,MQ,3379,N942MQ,LEX,ORD,530,530,0,98,91,323
2016,2,20,5,EV,5275,N980EV,DHN,ATL,535,530,-5,55,46,170
2016,2,20,5,EV,6022,N12167,BNA,ORD,535,530,-5,108,101,409
2016,2,21,6,EV,3262,N14186,TYR,IAH,530,530,0,63,49,163
2016,2,21,6,NK,409,N618NK,ORD,FLL,530,530,0,181,164,1182
2016,2,21,6,WN,4096,N8633A,MHT,BWI,530,530,0,120,88,377
2016,2,21,6,OO,5467,N943SW,ONT,SFO,530,530,0,88,72,363
2016,2,21,6,OO,4461,N617QX,GRB,ATL,535,530,-5,145,132,774
2016,2,22,7,NK,409,N516NK,ORD,FLL,530,530,0,181,160,1182
2016,2,23,1,AA,328,N3BJAA,DEN,DFW,523,530,7,116,135,641
2016,2,23,1,US,1901,N125UW,RDU,CLT,530,530,0,57,56,130
2016,2,23,1,OO,7423,N418SW,BRD,MSP,530,530,0,49,54,114
2016,2,23,1,OO,4461,N630SK,GRB,ATL,535,530,-5,147,142,774
2016,2,24,2,B6,1554,N629JB,SJU,FLL,528,530,2,161,163,1046
2016,2,24,2,DL,667,N919DE,BHM,ATL,530,530,0,58,94,134
2016,2,24,2,WN,23,N927WN,MDW,DCA,535,530,-5,110,86,601
2016,2,25,3,DL,1221,N333NB,MSO,MSP,530,530,0,165,134,1013
2016,2,25,3,F9,1279,N905FR,PHL,MCO,530,530,0,160,183,861
2016,2,25,3,OO,7423,N454SW,BRD,MSP,530,530,0,49,41,114
2016,2,25,3,OO,7368,N460SW,ESC,DTW,540,530,-10,81,71,306
2016,2,26,4,NK,409,N503NK,ORD,FLL,530,530,0,181,216,1182
2016,2,27,5,DL,1814,N973DL,AGS,ATL,530,530,0,60,47,143
2016,2,27,5,DL,2603,N919DL,ORF,ATL,530,530,0,115,120,516
2016,2,27,5,AA,1433,N520AA,SAT,DFW,535,530,-5,66,55,247
2016,2,28,6,OO,2631,N709BR,ICT,ORD,533,530,-3,117,125,588
2016,2,28,6,EV,5275,N851AS,DHN,ATL,535,530,-5,54,48,170
2016,3,1,7,DL,1221,N320US,MSO,MSP,530,530,0,165,155,1013
2016,3,1,7,DL,1991,N3744F,MSP,ATL,530,530,0,158,151,907
2016,3,1,7,EV,4544,N17560,JAX,EWR,530,530,0,141,136,820
2016,3,1,7,F9,1279,N925FR,PHL,MCO,530,530,0,160,153,861
2016,3,1,7,OO,4461,N630SK,GRB,ATL,535,530,-5,147,135,774
2016,3,1,7,B6,2001,N266JB,BUF,JFK,536,530,-6,84,81,301
2016,3,2,1,DL,1231,N301DQ,CHS,ATL,530,530,0,73,61,259
2016,3,2,1,OO,4997,N913SW,SBN,ORD,530,530,0,60,32,84
2016,3,2,1,AA,1433,N426AA,SAT,DFW,535,530,-5,66,55,247
2016,3,2,1,EV,5275,N878AS,DHN,ATL,535,530,-5,57,55,170
2016,3,3,2,UA,1441,N13718,PHL,IAH,515,530,15,233,205,1325
2016,3,3,2,DL,1316,N931DN,BOI,MSP,530,530,0,163,162,1142
2016,3,3,2,DL,2377,N901DA,ORF,ATL,530,530,0,114,101,516
2016,3,3,2,NK,409,N533NK,ORD,FLL,530,530,0,181,190,1182
2016,3,3,2,OO,4997,N716SK,SBN,ORD,530,530,0,59,70,84
2016,3,3,2,OO,5460,N564SW,RDD,SFO,530,530,0,86,70,199
2016,3,3,2,US,1904,N836AW,DCA,CLT,535,530,-5,87,83,331
2016,3,3,2,WN,23,N417WN,MDW,DCA,535,530,-5,110,96,601
2016,3,3,2,EV,5275,N883AS,DHN,ATL,535,530,-5,57,63,170
2016,3,3,2,B6,2001,N318JB,BUF,JFK,536,530,-6,84,77,301
2016,3,3,2,UA,707,N469UA,ORD,DEN,536,530,-6,169,188,888
2016,3,3,2,OO,7368,N442SW,ESC,DTW,537,530,-7,78,82,306
2016,3,4,3,DL,2007,N956AT,SAV,ATL,530,530,0,67,61,214
2016,3,4,3,DL,1316,N965DN,BOI,MSP,530,530,0,163,164,1142
2016,3,4,3,OO,5509,N110SY,DFW,SFO,530,530,0,249,240,1464
2016,3,4,3,DL,1069,N925DN,OMA,ATL,540,530,-10,142,143,821
2016,3,5,4,OO,5225,N743SK,SAT,IAH,530,530,0,58,56,191
2016,3,5,4,EV,4557,N21144,CRP,IAH,535,530,-5,60,56,201
2016,3,6,5,AA,1388,N3BKAA,DFW,MIA,515,530,15,159,158,1121
2016,3,6,5,AA,1287,N3HRAA,MSP,MIA,530,530,0,225,221,1501
2016,3,6,5,EV,5518,N181PQ,BTR,ATL,530,530,0,86,90,448
2016,3,6,5,WN,23,N217JC,MDW,DCA,535,530,-5,110,103,601
2016,3,6,5,OO,4735,N616QX,GRB,ATL,535,530,-5,145,146,774
2016,3,7,6,DL,667,N954DL,BHM,ATL,535,530,-5,54,56,134
2016,3,7,6,WN,1606,N8308K,DEN,LAX,535,530,-5,155,133,862
2016,3,8,7,UA,1215,N68821,PDX,DEN,525,530,5,154,145,991
2016,3,8,7,US,1703,N709UW,BOS,PHL,530,530,0,88,88,280
2016,3,9,1,EV,4568,N14188,LFT,IAH,530,530,0,67,73,201
2016,3,9,1,EV,5518,N132EV,BTR,ATL,530,530,0,86,84,448
2016,3,9,1,WN,804,N293WN,AUS,DAL,535,530,-5,60,55,189
2016,3,10,2,WN,3757,N382SW,MCI,MCO,515,530,15,155,173,1072
2016,3,10,2,WN,1032,N204WN,MSY,MDW,530,530,0,135,126,825
2016,3,10,2,UA,1545,N13718,CLE,IAH,535,530,-5,199,187,1091
2016,3,10,2,WN,713,N727SW,ABQ,BWI,535,530,-5,215,218,1670
2016,3,10,2,WN,356,N924WN,MCI,FLL,535,530,-5,180,172,1242
2016,3,10,2,WN,885,N361SW,IND,BWI,535,530,-5,100,88,516
2016,3,10,2,WN,840,N395SW,SEA,SJC,535,530,-5,130,143,697
2016,1,1,4,EV,4160,N11150,JAX,EWR,540,531,-9,137,132,820
2016,1,2,5,UA,586,N476UA,AUS,IAH,525,531,6,55,54,140
2016,1,2,5,OO,5198,N730SK,SAT,IAH,530,531,1,58,64,191
2016,1,2,5,OO,5460,N567SW,RDD,SFO,530,531,1,90,71,199
2016,1,2,5,B6,2001,N294JB,BUF,JFK,535,531,-4,88,75,301
2016,1,2,5,EV,4160,N21197,JAX,EWR,540,531,-9,137,138,820
2016,1,4,7,UA,235,N442UA,PHL,IAH,530,531,1,228,222,1325
2016,1,4,7,UA,410,N494UA,SMF,DEN,538,531,-7,141,132,909
2016,1,4,7,B6,1012,N358JB,ORD,BOS,540,531,-9,136,157,867
2016,1,5,1,DL,1121,N908DL,PBI,ATL,535,531,-4,110,98,545
2016,1,5,1,DL,2079,N339NB,BOS,DTW,540,531,-9,140,134,632
2016,1,6,2,UA,1441,N68811,PHL,IAH,519,531,12,234,221,1325
2016,1,6,2,UA,1545,N16732,IAD,IAH,527,531,4,219,222,1190
2016,1,8,4,B6,2276,N594JB,SJU,BDL,434,531,57,241,227,1666
2016,1,8,4,DL,1269,N940DL,ORF,ATL,535,531,-4,119,107,516
2016,1,9,5,OO,5167,N770SK,SAT,IAH,535,531,-4,60,68,191
2016,1,10,6,US,2061,N823AW,PIT,CLT,515,531,16,93,82,366
2016,1,10,6,OO,7389,N560SW,GCC,RKS,520,531,11,142,,261
2016,1,10,6,OO,5249,N755SK,DSM,IAH,530,531,1,162,132,802
2016,1,10,6,B6,2001,N304JB,BUF,JFK,535,531,-4,88,78,301
2016,1,10,6,DL,2427,N989AT,ATW,ATL,535,531,-4,145,143,765
2016,1,10,6,DL,1069,N917DL,OMA,ATL,540,531,-9,143,131,821
2016,1,11,7,DL,2427,N968AT,ATW,ATL,535,531,-4,147,133,765
2016,1,12,1,EV,5534,N678CA,BTR,ATL,530,531,1,86,75,448
2016,1,12,1,UA,572,N852UA,AUS,IAH,535,531,-4,56,60,140
2016,1,12,1,B6,2001,N239JB,BUF,JFK,535,531,-4,88,95,301
2016,1,13,2,AA,1433,N480AA,SAT,DFW,534,531,-3,66,59,247
2016,1,14,3,US,1904,N819AW,DCA,CLT,535,531,-4,87,99,331
2016,1,14,3,OO,5235,N728SK,SAT,IAH,535,531,-4,60,52,191
2016,1,15,4,US,1904,N760US,DCA,CLT,535,531,-4,87,79,331
2016,1,15,4,B6,2001,N203JB,BUF,JFK,535,531,-4,88,88,301
2016,1,15,4,DL,1121,N942DL,PBI,ATL,535,531,-4,110,105,545
2016,1,16,5,AA,328,N3AYAA,DEN,DFW,530,531,1,117,111,641
2016,1,16,5,DL,2511,N986DL,BNA,ATL,530,531,1,72,77,214
2016,1,16,5,WN,23,N7746C,MDW,DCA,535,531,-4,110,100,601
2016,1,16,5,DL,1121,N927DA,PBI,ATL,535,531,-4,110,101,545
2016,1,17,6,DL,1121,N975DL,PBI,ATL,535,531,-4,109,103,545
2016,1,17,6,OO,5433,N924SW,SBA,LAX,545,531,-14,56,48,89
2016,1,19,1,UA,1221,N69810,PDX,DEN,540,531,-9,155,141,991
2016,1,20,2,DL,2222,N968DL,TLH,ATL,530,531,1,68,63,223
2016,1,20,2,B6,2001,N373JB,BUF,JFK,535,531,-4,88,71,301
2016,1,20,2,DL,2427,N910AT,ATW,ATL,535,531,-4,147,175,765
2016,1,20,2,EV,4557,N11176,CRP,IAH,536,531,-5,62,68,201
2016,1,20,2,DL,1245,N358NB,MSO,MSP,540,531,-9,169,152,1013
2016,1,20,2,EV,4389,N12540,MEM,ORD,540,531,-9,118,106,491
2016,1,20,2,UA,1221,N69818,PDX,DEN,540,531,-9,155,145,991
2016,1,21,3,DL,1121,N982DL,PBI,ATL,535,531,-4,110,112,545
2016,1,21,3,UA,572,N824UA,AUS,IAH,535,531,-4,56,62,140
2016,1,22,4,EV,4389,N14125,MEM,ORD,540,531,-9,118,112,491
2016,1,23,5,DL,1787,N923DL,ATL,ECP,1930,531,601,68,68,240
2016,1,24,6,DL,2614,N327NB,MSN,DTW,525,531,6,81,69,311
2016,1,24,6,F9,1279,N920FR,PHL,MCO,530,531,1,160,193,861
2016,1,25,7,DL,844,N986DL,SAV,ATL,530,531,1,68,74,214
2016,1,25,7,DL,2222,N979AT,TLH,ATL,530,531,1,68,56,223
2016,1,25,7,B6,2001,N265JB,BUF,JFK,535,531,-4,88,79,301
2016,1,25,7,DL,2427,N990AT,ATW,ATL,535,531,-4,147,127,765
2016,1,25,7,OO,5433,N951SW,SBA,LAX,545,531,-14,56,42,89
2016,1,26,1,AA,1433,N590AA,SAT,DFW,534,531,-3,66,56,247
2016,1,26,1,OO,6285,N983CA,MFR,DEN,540,531,-9,160,152,964
2016,1,27,2,DL,1121,N906DE,PBI,ATL,535,531,-4,110,107,545
2016,1,27,2,EV,4389,N12136,MEM,ORD,540,531,-9,118,110,491
2016,1,28,3,DL,1121,N926DL,PBI,ATL,535,531,-4,110,109,545
2016,1,28,3,OO,5433,N980SW,SBA,LAX,545,531,-14,56,44,89
2016,1,29,4,DL,1269,N962DL,ORF,ATL,535,531,-4,119,114,516
2016,1,30,5,DL,2427,N937AT,ATW,ATL,535,531,-4,147,110,765
2016,1,30,5,DL,2079,N334NB,BOS,DTW,540,531,-9,140,150,632
2016,1,31,6,AA,1287,N3GVAA,MSP,MIA,530,531,1,225,240,1501
2016,1,31,6,B6,2001,N187JB,BUF,JFK,535,531,-4,88,93,301
2016,1,31,6,EV,4568,N14162,LFT,IAH,540,531,-9,60,60,201
2016,2,2,1,DL,1121,N903DE,PBI,ATL,535,531,-4,110,102,545
2016,2,2,1,OO,6285,N916SW,MFR,DEN,540,531,-9,160,143,964
2016,2,3,2,EV,4557,N18101,CRP,IAH,536,531,-5,62,61,201
2016,2,4,3,DL,2427,N935AT,ATW,ATL,535,531,-4,147,168,765
2016,2,5,4,DL,2222,N906AT,TLH,ATL,530,531,1,68,65,223
2016,2,5,4,UA,1607,N76515,SEA,DEN,530,531,1,158,141,1024
2016,2,5,4,US,1904,N819AW,DCA,CLT,535,531,-4,87,88,331
2016,2,6,5,UA,1491,N77520,SEA,DEN,530,531,1,158,141,1024
2016,2,6,5,F9,1279,N923FR,PHL,MCO,530,531,1,160,132,861
2016,2,7,6,UA,1545,N36447,AUS,IAH,535,531,-4,57,47,140
2016,2,8,7,AA,328,N3GNAA,DEN,DFW,530,531,1,117,104,641
2016,2,9,1,OO,4838,N604SK,GRB,ATL,540,531,-9,145,139,774
2016,2,10,2,EV,4568,N13132,LFT,IAH,540,531,-9,60,60,201
2016,2,12,4,OO,5509,N108SY,DFW,SFO,530,531,1,249,221,1464
2016,2,12,4,US,1904,N838AW,DCA,CLT,535,531,-4,87,87,331
2016,2,13,5,EV,6022,N34111,BNA,ORD,535,531,-4,108,100,409
2016,2,13,5,OO,5482,N710SK,SBA,DEN,540,531,-9,152,153,916
2016,2,13,5,F9,161,N933FR,MSN,DEN,544,531,-13,145,150,826
2016,2,14,6,US,1980,N764US,DCA,CLT,535,531,-4,87,75,331
2016,2,16,1,US,1901,N105UW,RDU,CLT,530,531,1,57,68,130
2016,2,16,1,US,1904,N821AW,DCA,CLT,535,531,-4,87,93,331
2016,2,16,1,UA,707,N444UA,ORD,DEN,536,531,-5,169,153,888
2016,2,17,2,DL,2520,N519US,JAX,ATL,530,531,1,70,72,270
2016,2,17,2,DL,2153,N991AT,ATW,ATL,535,531,-4,146,151,765
2016,2,17,2,EV,4557,N12157,CRP,IAH,535,531,-4,62,54,201
2016,2,17,2,UA,242,N848UA,SAT,IAH,535,531,-4,59,55,191
2016,2,17,2,DL,1069,N916DL,OMA,ATL,540,531,-9,144,132,821
2016,2,17,2,EV,4208,N11150,SHV,IAH,540,531,-9,60,60,192
2016,2,18,3,UA,289,N851UA,SAT,IAH,535,531,-4,59,47,191
2016,2,18,3,OO,6285,N946SW,MFR,DEN,540,531,-9,160,144,964
2016,2,19,4,EV,5362,N979EV,SHV,ATL,530,531,1,98,84,551
2016,2,19,4,OO,5435,N959SW,PSC,SFO,530,531,1,126,127,620
2016,2,19,4,B6,2001,N247JB,BUF,JFK,535,531,-4,88,92,301
2016,2,20,5,OO,4997,N705SK,SBN,ORD,530,531,1,59,45,84
2016,2,20,5,WN,23,N209WN,MDW,DCA,535,531,-4,110,97,601
2016,2,21,6,US,1980,N840AW,DCA,CLT,535,531,-4,87,85,331
2016,2,22,7,AA,328,N3DSAA,DEN,DFW,523,531,8,116,138,641
2016,2,23,1,OO,5249,N744SK,DSM,IAH,525,531,6,160,162,802
2016,2,24,2,NK,409,N504NK,ORD,FLL,530,531,1,181,184,1182
2016,2,24,2,UA,1067,N67812,PDX,DEN,535,531,-4,155,149,991
2016,2,25,3,DL,2520,N900PC,JAX,ATL,530,531,1,70,67,270
2016,2,25,3,EV,5518,N138EV,BTR,ATL,530,531,1,86,85,448
2016,2,25,3,UA,1067,N65832,PDX,DEN,535,531,-4,155,137,991
2016,2,26,4,OO,5237,N767SK,MKE,IAH,509,531,22,176,225,984
2016,2,26,4,AA,1433,N491AA,SAT,DFW,535,531,-4,66,69,247
2016,2,26,4,B6,1403,N651JB,JFK,SJU,539,531,-8,225,229,1598
2016,2,27,5,NK,409,N521NK,ORD,FLL,530,531,1,181,181,1182
2016,2,27,5,UA,289,N424UA,SAT,IAH,535,531,-4,59,58,191
2016,2,28,6,DL,2153,N977AT,ATW,ATL,535,531,-4,143,149,765
2016,3,1,7,US,2061,N703UW,BWI,CLT,515,531,16,89,84,361
2016,3,2,1,EV,5128,N843AS,MGM,ATL,540,531,-9,54,61,147
2016,3,3,2,DL,823,N322US,CLT,ATL,535,531,-4,75,71,226
2016,3,5,4,WN,141,N748SW,ALB,MDW,530,531,1,160,163,717
2016,3,5,4,OO,4984,N752SK,AUS,IAH,530,531,1,55,56,140
2016,3,5,4,OO,4735,N617QX,GRB,ATL,535,531,-4,145,158,774
2016,3,6,5,OO,5494,N746SK,MKE,IAH,510,531,21,180,165,984
2016,3,8,7,WN,2878,N498WN,PWM,BWI,535,531,-4,115,120,452
2016,3,8,7,WN,1722,N8323C,ROC,BWI,535,531,-4,90,67,277
2016,3,8,7,WN,2247,N298WN,MDW,DCA,540,531,-9,105,97,601
2016,3,9,1,US,843,N732US,RIC,CLT,520,531,11,77,61,257
2016,3,9,1,WN,580,N786SW,PHX,STL,525,531,6,170,177,1262
2016,3,9,1,DL,2377,N937DN,ORF,ATL,530,531,1,114,100,516
2016,3,9,1,US,1904,N835AW,DCA,CLT,535,531,-4,87,87,331
2016,3,9,1,WN,1807,N954WN,PDX,LAS,535,531,-4,125,122,763
2016,3,9,1,WN,1722,N8646B,ROC,BWI,535,531,-4,90,70,277
2016,3,9,1,EV,5333,N867AS,AVL,ATL,540,531,-9,60,54,164
