Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance
EWR,LHR,AA,AA,420,3010.0
PHL,LHR,BA,BA,415,3083.0
PHL,LHR,BA,BA,415,3083.0
LHR,YYZ,BA,BA,495,3091.0
SIN,DXB,EK,EK,435,3163.0
IAD,LHR,BA,BA,435,3196.0
MEL,SIN,EK,EK,450,3282.0
EWR,LHR,BA,BA,415,3010.0
EWR,LHR,BA,BA,415,3010.0
LHR,ORD,BA,BA,540,3434.0
LHR,ORD,BA,BA,540,3434.0
LHR,EWR,BA,BA,495,3010.0
YYZ,LHR,BA,BA,425,3091.0
LHR,IAD,BA,BA,505,3196.0
LHR,PHL,BA,BA,490,3083.0
LHR,EWR,BA,BA,495,3010.0
YYZ,LHR,BA,BA,425,3091.0
LHR,EWR,AA,AA,515,3010.0
LHR,YYZ,BA,BA,490,3091.0
CLT,LGW,BA,BA,450,3481.0
LHR,PHL,BA,BA,490,3083.0
LHR,JFK,AA,AA,505,3002.0
LGW,CLT,BA,BA,545,3481.0
ATL,LGW,BA,BA,475,3675.0
LGW,ATL,BA,BA,585,3675.0
DXB,SIN,EK,EK,435,3163.0
DFW,LGW,BA,BA,530,4138.0
SIN,MEL,EK,EK,430,3282.0
LGW,DFW,BA,BA,630,4138.0
ORD,LHR,BA,BA,465,3434.0
ORD,LHR,BA,BA,465,3434.0
FDF,ORY,AF,AF,490,3717.0
ORY,FDF,AF,AF,515,3717.0
YVR,NRT,AC,AC,615,4054.0
LHR,YVR,AC,AC,605,4100.0
LHR,YYC,AC,AC,560,3795.0
YVR,LHR,AC,AC,560,4100.0
PVG,YVR,AC,AC,640,4881.0
YVR,PVG,AC,AC,765,4881.0
YYC,FRA,AC,AC,560,4073.0
YVR,KIX,AC,AC,675,4288.0
FRA,YYC,AC,AC,590,4073.0
FRA,ATL,DL,DL,610,4017.0
FRA,ATL,DL,DL,615,4017.0
GRU,ATL,DL,DL,565,4083.0
NGO,PDX,DL,DL,535,4350.0
PDX,NGO,DL,DL,650,4350.0
LAX,NRT,DL,DL,715,4728.0
AMS,ATL,DL,DL,575,3833.0
ATL,AMS,DL,DL,490,3833.0
ATL,GRU,DL,DL,565,4083.0
ATL,FRA,DL,DL,515,4017.0
ATL,FRA,DL,DL,525,4017.0
NRT,LAX,DL,DL,570,4728.0
YYZ,CDG,AF,AF,440,3264.0
ORD,CDG,AF,AF,480,3611.0
IAH,CDG,AF,AF,560,4373.0
JNB,CDG,AF,AF,655,4753.0
DEL,CDG,AF,AF,585,3549.0
CDG,SFO,AF,AF,715,4855.0
CDG,YYZ,AF,AF,525,3264.0
CDG,DEL,AF,AF,495,3549.0
CDG,ORD,AF,AF,575,3611.0
CDG,JNB,AF,AF,650,4753.0
SFO,CDG,AF,AF,635,4855.0
CDG,IAH,AF,AF,670,4373.0
JFK,TLV,LY,LY,610,4936.0
JFK,LHR,UA,UA,410,3002.0
LHR,EWR,UA,UA,475,3010.0
IAD,LHR,UA,UA,440,3196.0
IAD,CDG,UA,UA,445,3361.0
IAD,CDG,UA,UA,445,3361.0
AMS,IAD,UA,UA,515,3366.0
ORD,LHR,UA,UA,460,3434.0
IAD,FRA,UA,UA,470,3549.0
IAD,LHR,UA,UA,420,3196.0
IAD,AMS,UA,UA,440,3366.0
IAD,FRA,UA,UA,475,3549.0
ORD,FRA,UA,UA,500,3774.0
ORD,CDG,UA,UA,475,3611.0
ORD,LHR,UA,UA,460,3434.0
EZE,MIA,UA,UA,525,3885.0
NRT,SEA,UA,UA,510,4136.0
SEA,NRT,UA,UA,620,4136.0
ORD,GRU,UA,UA,550,4584.0
ORD,AMS,UA,UA,480,3582.0
LHR,SFO,UA,UA,670,4666.0
LHR,ORD,UA,UA,530,3434.0
GRU,ORD,UA,UA,620,4584.0
LHR,IAD,UA,UA,495,3196.0
SFO,LHR,UA,UA,605,4666.0
LAX,LHR,UA,UA,620,4742.0
AMS,ORD,UA,UA,550,3582.0
LHR,LAX,UA,UA,680,4742.0
LHR,JFK,UA,UA,475,3002.0
GRU,MIA,UA,UA,490,3577.0
LHR,IAD,UA,UA,485,3196.0
LHR,ORD,UA,UA,525,3434.0
CDG,LAX,UA,UA,690,4930.0
CDG,IAD,UA,UA,510,3361.0
CDG,ORD,UA,UA,545,3611.0
CDG,IAD,UA,UA,515,3361.0
CDG,SFO,UA,UA,695,4855.0
LAX,CDG,UA,UA,650,4930.0
FRA,SFO,UA,UA,695,4955.0
MIA,GRU,UA,UA,430,3577.0
SFO,CDG,UA,UA,640,4855.0
SFO,FRA,UA,UA,660,4955.0
EWR,LHR,UA,UA,405,3010.0
MIA,EZE,UA,UA,520,3885.0
FRA,IAD,UA,UA,545,3549.0
FRA,ORD,UA,UA,570,3774.0
ATH,JFK,OA,OA,665,4301.0
JFK,ATH,OA,OA,565,4301.0
AMS,CCS,KL,KL,595,4257.0
CCS,AMS,KL,KL,555,4257.0
LHR,ORD,VS,VS,535,3434.0
ORD,LHR,VS,VS,460,3434.0
LAX,LHR,VS,VS,625,4742.0
LHR,LAX,VS,VS,710,4742.0
GMP,SFO,SQ,SQ,635,4901.0
SFO,GMP,SQ,SQ,770,4901.0
DXB,JNB,EK,EK,510,3485.0
LHR,QZX,SA,SA,59,3115.0
JNB,LHR,SA,SA,680,4936.0
FRA,ORD,UA,UA,559,3774.0
JFK,LHR,AA,AA,395,3002.0
JFK,LHR,AA,AA,410,3002.0
LHR,JFK,AA,AA,475,3002.0
LHR,ORD,AA,AA,525,3434.0
LHR,JFK,AA,AA,480,3002.0
MIA,EZE,AA,AA,520,3885.0
MIA,EZE,AA,AA,527,3885.0
DFW,LGW,AA,AA,540,4138.0
JFK,EZE,AA,AA,630,4652.0
JFK,LHR,AA,AA,410,3002.0
LAX,LHR,AA,AA,620,4742.0
LHR,LAX,AA,AA,690,4742.0
LHR,MIA,AA,AA,595,3849.0
LHR,ORD,AA,AA,530,3434.0
LHR,JFK,AA,AA,475,3002.0
ORD,LHR,AA,AA,450,3434.0
ORD,LHR,AA,AA,465,3434.0
LGW,DFW,AA,AA,625,4138.0
EZE,MIA,AA,AA,520,3885.0
SJC,NRT,AA,AA,670,4468.0
EZE,JFK,AA,AA,630,4652.0
NRT,SJC,AA,AA,535,4468.0
EZE,MIA,AA,AA,520,3885.0
DFW,ZRH,AA,AA,580,4554.0
ZRH,DFW,AA,AA,670,4554.0
LAX,LHR,NZ,NZ,625,4742.0
SIN,SYD,QF,QF,440,3422.0
BKK,SYD,QF,QF,530,4085.0
MAD,EWR,CO,CO,510,3129.0
MXP,EWR,CO,CO,575,3483.0
EWR,FCO,CO,CO,495,3732.0
BOM,ZRH,SR,SR,565,3538.0
ORD,BRU,SN,SN,480,3615.0
MIA,ZRH,SR,SR,545,4251.0
DFW,BRU,SN,SN,585,4309.0
ZRH,MIA,SR,SR,645,4251.0
JNB,ZRH,SR,SR,620,4584.0
BRU,DFW,SN,SN,655,4309.0
BRU,ORD,SN,SN,560,3615.0
ZRH,JNB,SR,SR,615,4584.0
ZRH,BOM,SR,SR,475,3538.0
DUS,EWR,LH,LH,520,3267.0
IAD,FRA,LH,LH,485,3549.0
ORD,MUC,LH,LH,520,3936.0
ORD,MAD,IB,IB,485,3647.0
MAD,BOG,IB,IB,625,4347.0
FRA,YVR,LH,LH,630,4363.0
YVR,FRA,LH,LH,595,4363.0
DFW,FRA,LH,LH,590,4469.0
BOG,MAD,IB,IB,585,4347.0
MAD,GRU,IB,IB,645,4549.0
FRA,IAH,LH,LH,685,4550.0
FRA,IAD,LH,LH,555,3549.0
FCO,BKK,QF,QF,620,4806.0
MAD,ORD,IB,IB,575,3647.0
BKK,MEL,QF,QF,515,3987.0
IAH,FRA,LH,LH,605,4550.0
GRU,MAD,IB,IB,600,4549.0
ATL,FRA,LH,LH,525,4017.0
MUC,EWR,LH,LH,570,3521.0
PHL,FRA,LH,LH,470,3436.0
MUC,ORD,LH,LH,610,3936.0
EWR,DUS,LH,LH,435,3267.0
FRA,ATL,LH,LH,615,4017.0
FRA,PHL,LH,LH,545,3436.0
EWR,MUC,LH,LH,460,3521.0
FRA,DFW,LH,LH,665,4469.0
JFK,LHR,AI,AI,395,3002.0
LHR,JFK,AI,AI,460,3002.0
BOM,LHR,AI,AI,590,3908.0
LHR,BOM,AI,AI,515,3908.0
LGW,EWR,VS,CO,505,3020.0
LGW,EWR,CO,CO,505,3020.0
CDG,EWR,CO,CO,520,3174.0
EWR,CDG,CO,CO,430,3174.0
EWR,LGW,VS,CO,410,3020.0
EWR,LGW,CO,CO,410,3020.0
PEK,SVO,SU,SU,490,3137.0
SVO,PEK,SU,SU,440,3137.0
JFK,AMS,KL,KL,425,3173.0
HNL,SDJ,JO,JL,525,3289.0
SDJ,HNL,JO,JL,390,3289.0
ATL,CDG,AF,AF,475,3828.0
ARN,BKK,TG,TG,600,4495.0
CDG,ATL,AF,AF,575,3828.0
LAX,NRT,TG,TG,710,4728.0
AMS,JFK,KL,KL,495,3173.0
BKK,ARN,TG,TG,680,4495.0
NRT,LAX,TG,TG,575,4728.0
HNL,KIX,NH,NH,605,3570.0
KIX,HNL,NH,NH,440,3570.0
SCL,DFW,AA,AA,575,4288.0
DFW,FRA,AA,AA,580,4469.0
FRA,DFW,AA,AA,675,4469.0
DFW,GRU,AA,AA,606,4480.0
DFW,SCL,AA,AA,566,4288.0
GRU,DFW,AA,AA,603,4480.0
KUL,SYD,MH,MH,475,3579.0
SYD,KUL,MH,MH,480,3579.0
SYD,KUL,VS,MH,480,3579.0
KUL,SYD,VS,MH,475,3579.0
LHR,JFK,AA,AA,505,3002.0
MNL,DXB,PR,EK,540,3734.0
MNL,DXB,EK,EK,540,3734.0
LGW,DEN,BA,BA,600,4070.0
DXB,MNL,EK,EK,495,3734.0
DXB,MNL,PR,EK,495,3734.0
HNL,KIX,JL,JL,565,3570.0
KIX,HNL,JL,JL,410,3570.0
LGW,BGI,VS,VS,525,3664.0
EZE,MIA,AR,AR,525,3885.0
CDG,MIA,AF,AF,595,3996.0
PER,JNB,SA,SA,630,4493.0
HAV,CDG,AF,AF,530,4201.0
AMS,SFO,KL,KL,670,4760.0
SFO,AMS,KL,KL,620,4760.0
MIA,MAD,IB,IB,495,3842.0
MIA,CDG,AF,AF,510,3996.0
JNB,AMS,KL,KL,655,4905.0
MAD,MIA,IB,IB,560,3842.0
AMS,JNB,KL,KL,645,4905.0
MEL,HKG,QF,QF,550,4035.0
KIX,YVR,AC,AC,550,4288.0
JFK,CDG,AA,AA,445,3166.0
DFW,HNL,AA,AA,511,3290.0
DFW,HNL,AA,AA,516,3290.0
HNL,DFW,AA,AA,447,3290.0
HNL,DFW,AA,AA,440,3290.0
MAN,ORD,AA,AA,520,3321.0
GRU,MIA,AA,AA,506,3577.0
MIA,GRU,AA,AA,502,3577.0
BRU,ORD,AA,AA,580,3615.0
ORD,BRU,AA,AA,495,3615.0
ORD,BHX,AA,AA,455,3361.0
HNL,ORD,AA,AA,503,3690.0
MAD,MIA,AA,AA,605,3842.0
BHX,ORD,AA,AA,540,3361.0
MXP,ORD,AA,AA,630,3929.0
ORD,MXP,AA,AA,545,3929.0
ORD,HNL,AA,AA,569,3690.0
SCL,MIA,AA,AA,518,3634.0
ORD,CDG,AA,AA,495,3611.0
MIA,CDG,AA,AA,540,3996.0
MIA,SCL,AA,AA,513,3634.0
FRA,ORD,AA,AA,590,3774.0
MIA,SCL,AA,AA,513,3634.0
MIA,GIG,AA,AA,509,3652.0
MIA,GRU,AA,AA,504,3577.0
MIA,MAD,AA,AA,520,3842.0
GRU,JFK,AA,AA,595,4170.0
GRU,MIA,AA,AA,509,3577.0
FCO,ORD,AA,AA,655,4194.0
JFK,GRU,AA,AA,593,4170.0
ORD,FCO,AA,AA,575,4194.0
SCL,MIA,AA,AA,518,3634.0
ORD,MAN,AA,AA,460,3321.0
CDG,DFW,AA,AA,665,4302.0
CDG,ORD,AA,AA,570,3611.0
CDG,JFK,AA,AA,520,3166.0
CDG,MIA,AA,AA,635,3996.0
DFW,CDG,AA,AA,575,4302.0
OGG,DFW,AA,AA,421,3226.0
DFW,OGG,AA,AA,502,3226.0
EWR,AMS,SQ,SQ,420,3180.0
NRT,PDX,DL,DL,525,4181.0
PDX,NRT,DL,DL,640,4181.0
JNB,SIN,SQ,SQ,605,4688.0
SIN,JNB,SQ,SQ,615,4688.0
AMS,EWR,SQ,SQ,495,3180.0
LGW,STL,TW,TW,585,3659.0
STL,LGW,TW,TW,500,3659.0
JFK,TLV,TW,TW,645,4936.0
TLV,JFK,TW,TW,715,4936.0
BOM,CDG,AF,AF,595,3783.0
FRA,IAD,UA,UA,535,3549.0
MIA,SCL,LA,LA,505,3634.0
MIA,SCL,LA,LA,505,3634.0
SCL,MIA,LA,LA,510,3634.0
LAX,LIM,LA,LA,515,3656.0
LIM,LAX,LA,LA,520,3656.0
JFK,SCL,LA,LA,645,4488.0
SCL,JFK,LA,LA,635,4488.0
IAD,MAD,JK,JK,440,3312.0
MAD,IAD,JK,JK,500,3312.0
CVG,CDG,AF,AF,460,3612.0
CAY,CDG,AF,AF,515,3867.0
PHL,CDG,AF,AF,415,3247.0
CDG,CAY,AF,AF,545,3867.0
CDG,PHL,AF,AF,515,3247.0
CDG,CVG,AF,AF,555,3612.0
MAD,JFK,DL,DL,510,3118.0
CDG,JFK,DL,DL,520,3166.0
AMS,JFK,DL,DL,500,3173.0
NCE,JFK,DL,DL,555,3470.0
MXP,JFK,DL,DL,560,3475.0
CDG,CVG,DL,DL,570,3612.0
ARN,JFK,DL,DL,530,3409.0
BOM,FRA,DL,DL,580,3558.0
FCO,JFK,DL,DL,585,3723.0
JFK,BRU,DL,DL,440,3191.0
JFK,MXP,DL,DL,495,3475.0
JFK,AMS,DL,DL,425,3173.0
FRA,CVG,DL,DL,580,3788.0
FRA,BOM,DL,DL,475,3558.0
FRA,JFK,DL,DL,530,3355.0
ATL,BRU,DL,DL,510,3853.0
ATL,MAD,DL,DL,505,3767.0
BRU,ATL,DL,DL,605,3853.0
BRU,JFK,DL,DL,510,3191.0
MAD,ATL,DL,DL,595,3767.0
ATL,STR,DL,DL,530,4075.0
STR,ATL,DL,DL,625,4075.0
JFK,NCE,DL,DL,460,3470.0
JFK,ARN,DL,DL,485,3409.0
SVO,JFK,DL,DL,630,4054.0
ATL,ZRH,DL,DL,530,4084.0
ZRH,ATL,DL,DL,635,4084.0
ZRH,JFK,DL,DL,535,3422.0
SCL,ATL,DL,DL,575,4135.0
LGW,CVG,DL,DL,550,3452.0
ATH,JFK,DL,DL,660,4301.0
JFK,ATH,DL,DL,570,4301.0
JFK,CDG,DL,DL,445,3166.0
CVG,LGW,DL,DL,470,3452.0
IST,JFK,DL,DL,675,4349.0
ATL,FCO,DL,DL,575,4384.0
MUC,JFK,DL,DL,550,3513.0
MUC,ATL,DL,DL,645,4175.0
ATL,SCL,DL,DL,560,4135.0
ATL,MUC,DL,DL,545,4175.0
FCO,ATL,DL,DL,685,4384.0
JFK,FRA,DL,DL,475,3355.0
JFK,SVO,DL,DL,560,4054.0
JFK,LYS,DL,DL,465,3339.0
JFK,IST,DL,DL,580,4349.0
JFK,FCO,DL,DL,520,3723.0
CVG,CDG,DL,DL,480,3612.0
LYS,JFK,DL,DL,525,3339.0
JFK,ZRH,DL,DL,450,3422.0
JFK,MAD,DL,DL,455,3118.0
CVG,FRA,DL,DL,520,3788.0
JFK,MUC,DL,DL,465,3513.0
DEL,ZRH,SR,SR,525,3322.0
ZRH,DEL,SR,SR,465,3322.0
ZRH,JFK,SR,SR,535,3422.0
ZRH,EWR,SR,SR,550,3430.0
ZRH,BOS,SR,SR,515,3256.0
GRU,MIA,JJ,JJ,481,3577.0
MIA,GRU,JJ,JJ,477,3577.0
MIA,GRU,JJ,JJ,480,3577.0
IAD,ZRH,SR,SR,475,3617.0
BOS,ZRH,SR,SR,430,3256.0
ZRH,IAD,SR,SR,570,3617.0
GVA,JFK,SR,SR,525,3363.0
JFK,VIE,OS,OS,510,3687.0
JFK,GVA,SR,SR,445,3363.0
JFK,ZRH,SR,SR,460,3422.0
JFK,ZRH,SR,SR,460,3422.0
VIE,JFK,OS,OS,595,3687.0
EWR,ZRH,SR,SR,450,3430.0
GRU,MIA,JJ,JJ,490,3577.0
GMP,SFO,KE,KE,620,4901.0
SFO,GMP,KE,KE,765,4901.0
CDG,GMP,KE,KE,655,4834.0
NRT,KOA,JL,JO,415,3451.0
BWI,LGW,BA,BA,430,3168.0
LGW,BWI,BA,BA,530,3168.0
MIA,LHR,AA,AA,510,3849.0
NRT,SEA,AA,AA,515,4136.0
SEA,NRT,AA,AA,620,4136.0
DFW,LGW,AA,AA,525,4138.0
LHR,YYZ,AC,AC,475,3091.0
BKK,KWI,KU,KU,460,3071.0
KWI,BKK,KU,KU,420,3071.0
CDG,YYZ,AC,AC,525,3264.0
CDG,JFK,TW,TW,510,3166.0
YYZ,CDG,AC,AC,445,3264.0
BCN,JFK,IB,IB,510,3335.0
JFK,BCN,IB,IB,455,3335.0
JFK,BRU,SN,SN,440,3191.0
JFK,CDG,TW,TW,435,3166.0
AMS,ATL,KL,KL,610,3833.0
BRU,JFK,SN,SN,510,3191.0
AMS,EWR,KL,KL,515,3180.0
ATL,AMS,KL,KL,510,3833.0
YVR,AMS,KL,KL,575,4171.0
EWR,AMS,KL,KL,455,3180.0
GMP,SYD,OZ,OZ,605,4543.0
AMS,YVR,KL,KL,610,4171.0
PHL,LGW,US,US,430,3093.0
KBP,JFK,HY,HY,650,4083.0
ARN,ORD,SK,SK,540,3709.0
ORD,CPH,SK,SK,490,3712.0
ORD,ARN,SK,SK,495,3709.0
OSL,EWR,SK,SK,505,3211.0
YYZ,HNL,AC,AC,610,4045.0
LHR,YYZ,AC,AC,495,3091.0
LHR,YYZ,AC,AC,495,3091.0
YYZ,LHR,AC,AC,430,3091.0
YYZ,LHR,AC,AC,430,3091.0
YYZ,LHR,AC,AC,430,3091.0
LHR,YYZ,AC,AC,495,3091.0
SEA,CPH,SK,SK,570,4235.0
HNL,SYD,AC,AC,645,4438.0
HNL,YYZ,AC,AC,525,4045.0
SYD,HNL,AC,AC,590,4438.0
PEK,YVR,AC,AC,640,4590.0
EWR,OSL,SK,SK,440,3211.0
BKK,CPH,SK,SK,710,4678.0
CPH,NRT,SK,SK,650,4714.0
CPH,ORD,SK,SK,550,3712.0
CPH,EWR,SK,SK,525,3362.0
CPH,SEA,SK,SK,600,4235.0
CPH,BKK,SK,SK,635,4678.0
NRT,CPH,SK,SK,700,4714.0
BOM,ZRH,AI,SR,565,3538.0
ZRH,BOM,AI,SR,475,3538.0
EZE,JFK,AR,AR,650,4652.0
JFK,EZE,AR,AR,655,4652.0
FCO,EWR,CO,CO,575,3732.0
HKG,MEL,CX,CX,540,4035.0
LHR,MBJ,JM,JM,615,4093.0
CDG,PEK,CA,CA,575,4425.0
PEK,CDG,CA,CA,675,4425.0
MEL,HKG,CX,CX,545,4035.0
MAD,PHL,US,US,545,3198.0
LGW,PIT,US,US,545,3247.0
PIT,CDG,US,US,455,3406.0
PIT,LGW,US,US,450,3247.0
PHL,MUC,US,US,500,3594.0
PHL,MAD,US,US,450,3198.0
MUC,PHL,US,US,590,3594.0
CDG,CLT,US,US,585,3633.0
CDG,PIT,US,US,555,3406.0
CLT,CDG,US,US,490,3633.0
CLT,FRA,US,US,525,3824.0
FRA,CLT,US,US,595,3824.0
BKK,MUC,TG,TG,705,4766.0
MUC,BKK,TG,TG,620,4766.0
EWR,GRU,CO,CO,570,4183.0
ORY,PTP,AF,AF,510,3666.0
PTP,ORY,AF,AF,480,3666.0
SID,ATL,SA,SA,530,3451.0
JNB,SID,SA,SA,540,3969.0
SYD,SIN,QF,QF,465,3422.0
SIN,SYD,QF,QF,440,3422.0
JFK,MAD,UX,UX,425,3118.0
MAD,JFK,UX,UX,530,3118.0
BNE,SIN,QF,QF,460,3332.0
JFK,TLV,LY,LY,610,4936.0
IST,ORD,TK,TK,705,4755.0
ORD,IST,TK,TK,645,4755.0
ORD,LHR,AA,AA,465,3434.0
GIG,MIA,AA,AA,517,3652.0
AMS,GMP,KL,KL,620,4632.0
GMP,AMS,KL,KL,705,4632.0
HKG,DXB,CX,CX,520,3206.0
BAH,HKG,CX,CX,450,3450.0
OGG,STL,TW,TW,448,3536.0
STL,OGG,TW,TW,532,3536.0
HNL,STL,TW,TW,478,3590.0
STL,HNL,TW,TW,538,3590.0
BOS,BRU,SN,SN,405,3025.0
BRU,BOS,SN,SN,480,3025.0
DEL,ZRH,AI,SR,525,3322.0
ZRH,DEL,AI,SR,465,3322.0
SCL,MIA,LA,LA,510,3634.0
BUD,JFK,MA,MA,585,3802.0
JFK,BUD,MA,MA,530,3802.0
MIA,GRU,TR,TR,512,3577.0
GRU,MCO,TR,Q9,522,3740.0
CVG,LGW,DL,DL,460,3452.0
IAD,CDG,AF,AF,445,3361.0
ORY,PTP,IJ,IJ,515,3666.0
PTP,ORY,IJ,IJ,480,3666.0
CDG,IAD,AF,AF,535,3361.0
CDG,BOM,AF,AF,520,3783.0
ZRH,JFK,SR,SR,545,3422.0
IAD,VIE,OS,OS,550,3880.0
VIE,IAD,OS,OS,610,3880.0
BRU,IAD,UA,UA,550,3385.0
MIA,SCL,UA,UA,500,3634.0
MIA,GIG,UA,UA,450,3652.0
MXP,IAD,UA,UA,590,3670.0
IAD,BRU,UA,UA,460,3385.0
IAD,MXP,UA,UA,500,3670.0
DUS,ORD,UA,UA,575,3672.0
ORD,DUS,UA,UA,495,3672.0
IAD,MUC,UA,UA,515,3707.0
MUC,IAD,UA,UA,590,3707.0
GRU,JFK,UA,UA,590,4170.0
LHR,JFK,UA,UA,485,3002.0
GIG,MIA,UA,UA,515,3652.0
LHR,ORD,UA,UA,535,3434.0
LHR,JFK,UA,UA,490,3002.0
JFK,EZE,UA,UA,645,4652.0
JFK,LHR,UA,UA,420,3002.0
JFK,GRU,UA,UA,525,4170.0
JFK,LHR,UA,UA,420,3002.0
EZE,ORD,UA,UA,685,4932.0
EZE,JFK,UA,UA,650,4652.0
ORD,EZE,UA,UA,685,4932.0
SCL,MIA,UA,UA,510,3634.0
ORD,LHR,UA,UA,475,3434.0
JFK,LGW,BA,BA,430,3012.0
LGW,JFK,BA,BA,505,3012.0
MIA,MXP,AZ,RD,565,4288.0
MXP,MIA,AZ,RD,640,4288.0
ANC,GMP,OZ,OZ,540,3291.0
JNB,MXP,AZ,RD,610,4477.0
MXP,JNB,AZ,RD,615,4477.0
JNB,LHR,VS,VS,680,4936.0
LHR,JNB,VS,VS,675,4936.0
ZRH,YYZ,AC,AC,560,3517.0
YYZ,MUC,AC,AC,480,3598.0
MXP,ORD,AZ,RD,600,3929.0
ORD,MXP,AZ,RD,515,3929.0
MEL,BKK,QF,QF,530,3987.0
BKK,FCO,QF,QF,725,4806.0
BKK,FRA,QF,QF,705,4873.0
BKK,MEL,QF,QF,515,3987.0
FRA,BKK,QF,QF,635,4873.0
MEL,BKK,QF,QF,530,3987.0
JFK,LHR,AI,AI,395,3002.0
LHR,JFK,AI,AI,460,3002.0
DEL,LHR,AI,AI,580,3645.0
LHR,DEL,AI,AI,495,3645.0
EWR,CPH,SK,SK,450,3362.0
CPH,PEK,SK,SK,525,3893.0
CPH,EWR,SK,SK,520,3362.0
PEK,CPH,SK,SK,595,3893.0
EWR,CPH,SK,SK,460,3362.0
GMP,YVR,AC,AC,595,4424.0
GRU,YYZ,AC,AC,635,4452.0
YYZ,GRU,AC,AC,550,4452.0
YVR,PEK,AC,AC,665,4590.0
AKL,HKG,NZ,NZ,690,4979.0
HKG,AKL,NZ,NZ,680,4979.0
LGW,DFW,AA,AA,625,4138.0
MXP,BOS,AZ,RD,520,3310.0
PPT,LAX,AF,AF,475,3601.0
LAX,CDG,AF,AF,630,4930.0
LAX,PPT,AF,AF,495,3601.0
CDG,LAX,AF,AF,705,4930.0
BOS,MXP,AZ,RD,445,3310.0
MIA,MUC,NG,NG,570,4355.0
MUC,MIA,NG,NG,650,4355.0
EWR,DUS,CO,CO,445,3267.0
EWR,ZRH,CO,CO,470,3430.0
ZRH,EWR,CO,CO,560,3430.0
DUS,EWR,CO,CO,530,3267.0
GRU,JFK,JL,JL,560,4170.0
JFK,GRU,JL,JL,570,4170.0
NRT,LAS,JL,JL,560,4781.0
FCO,BKK,TG,TG,610,4806.0
FCO,BKK,TG,TG,610,4806.0
FRA,BKK,TG,TG,610,4873.0
KIX,LAX,TG,TG,605,4981.0
BKK,FCO,TG,TG,716,4806.0
BKK,FCO,TG,TG,716,4806.0
BKK,FRA,TG,TG,710,4873.0
LAX,KIX,TG,TG,760,4981.0
KUL,MEL,MH,MH,450,3434.0
KUL,MEL,VS,MH,450,3434.0
MEL,KUL,MH,MH,470,3434.0
MEL,KUL,VS,MH,470,3434.0
LAX,NRT,MH,MH,700,4728.0
NRT,LAX,MH,MH,570,4728.0
JFK,ZRH,SR,SR,445,3422.0
ATL,ZRH,SR,SR,520,4084.0
ZRH,PEK,SR,SR,575,4305.0
AMS,EWR,CO,CO,525,3180.0
BRU,EWR,CO,CO,520,3198.0
LIM,EWR,CO,CO,460,3206.0
CLE,LGW,CO,CO,440,3265.0
EWR,AMS,CO,CO,440,3180.0
EWR,LIM,CO,CO,480,3206.0
EWR,BRU,CO,CO,435,3198.0
LGW,CLE,CO,CO,550,3265.0
LHR,JFK,VS,VS,460,3002.0
CCS,MAD,IB,IB,510,3793.0
MIA,MAD,IB,IB,495,3842.0
PBM,AMS,KL,KL,540,4088.0
JFK,LHR,VS,VS,400,3002.0
MAA,FRA,LH,LH,605,4116.0
AMS,LAX,KL,KL,690,4850.0
MAD,MIA,IB,IB,560,3842.0
LAX,AMS,KL,KL,625,4850.0
BKK,FRA,LH,LH,715,4873.0
SDQ,CDG,AF,AF,510,3895.0
AMS,PBM,KL,KL,555,4088.0
MAD,CCS,IB,IB,550,3793.0
SDQ,CDG,AF,AF,510,3895.0
FRA,BKK,LH,LH,615,4873.0
SYD,PVG,CA,CA,630,4284.0
FRA,MAA,LH,LH,530,4116.0
YVR,PEK,CA,CA,660,4590.0
FRA,DTW,LH,LH,555,3622.0
DTW,FRA,LH,LH,490,3622.0
PEK,YVR,CA,CA,630,4590.0
SYD,NGO,QF,QF,565,4251.0
CDG,SXM,AF,AF,525,3659.0
CDG,SXM,AF,AF,525,3659.0
PTP,CDG,AF,AF,485,3679.0
FRA,BKK,GA,GA,645,4873.0
LGW,BGI,BA,BA,530,3664.0
LGW,HRE,BA,BA,590,4509.0
HRE,LGW,BA,BA,610,4509.0
SFO,LHR,BA,BA,615,4666.0
BGI,LGW,BA,BA,500,3664.0
MEX,LHR,BA,BA,610,4824.0
LHR,MEX,BA,BA,720,4824.0
JFK,CDG,AA,AA,435,3166.0
KHV,DME,E3,E3,515,3337.0
VVO,DME,E3,E3,560,3474.0
DME,UUS,E3,E3,540,3609.0
DME,VVO,E3,E3,515,3474.0
DME,KHV,E3,E3,465,3337.0
ARN,ORD,AA,AA,575,3709.0
CDG,JFK,AA,AA,515,3166.0
ORD,ARN,AA,AA,510,3709.0
GIG,JFK,AA,AA,613,4205.0
JFK,GIG,AA,AA,605,4205.0
UUS,DME,E3,E3,560,3609.0
LHR,JFK,AA,AA,500,3002.0
GRU,EWR,CO,CO,575,4183.0
FRA,PHL,US,US,550,3436.0
CLT,LGW,US,US,460,3481.0
BNE,BKK,TG,TG,550,3939.0
BKK,MEL,TG,TG,550,3987.0
DXB,SIN,SQ,SQ,430,3163.0
SIN,DXB,SQ,SQ,440,3163.0
SFO,GMP,OZ,OZ,755,4901.0
GMP,SFO,OZ,OZ,610,4901.0
FRA,PEK,CA,CA,550,4212.0
NRT,LAX,RG,RG,580,4728.0
