Origin,Origin Airport Name,Origin City Name,Origin Country Name,Origin Region Name,Destination,Destination Airport Name,Destination City Name,Destination Country Name,Destination Region Name,Marketing_Airline,Operating_Airline,Marketing Airline Name,Operating Airline Name,Code Share,Fleet,Manufacturer,Flight No,Effective Date,Discontinued Date,Departure Time,Arrival Time,Flight_Duration,Departure Terminal,Arrival Terminal,Restricted Code,Frequency,Schedule Type,DepCount,Operating Airline   Capacity,Operating Airline   ASM(Nautical)(Millions),Distance
KIX,KANSAI INTERNATIONAL AIRPORT,OSAKA,JAPAN,FAR EAST ASIA,NOU,LA TONTOUTA AIRPORT,NOUMEA,NEW CALEDONIA,PACIFIC,SB,SB,Air Caledonie International,Air Caledonie International,NO,310,AIRBUS,881,20001101,20001130,11:20,22:10,530,,, , 1----6- ,AIR,2,420,1.62,3858.0
MAN,MANCHESTER AIRPORT,MANCHESTER,UNITED KINGDOM,WESTERN EUROPE,YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,AC,AC,Air Canada,Air Canada,NO,767,BOEING,842,20001101,20001130,10:55,13:45,470,1,1, , 1----6- ,AIR,2,420,1.25,2983.0
MBJ,SANGSTER INTERNATIONAL AIRPORT,MONTEGO BAY,JAMAICA,CARIBBEAN,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,JM,H2,Jambojet Limited,Sky Airline S.A.,NO,767,BOEING,1,20001101,20001110,20:50,10:50,540,,3, , -2--5-- ,AIR,2,420,1.72,4093.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,BOG,EL DORADO INTL AIRPORT,BOGOTA,COLOMBIA,SOUTH AMERICA,AV,AV,Aerovias del Continente Americano,Aerovias del Continente Americano,NO,767,BOEING,17,20001101,20001130,13:05,19:25,680,2,1, , -2---6- ,AIR,2,420,1.93,4594.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,NBO,JOMO KENYATTA INTERNATIONAL AIRPORT,NAIROBI,KENYA,EAST AFRICA,KQ,KQ,Kenya Airways,Kenya Airways,NO,310,AIRBUS,101,20001101,20001130,20:00,7:40,520,4,, , -23---- ,AIR,2,420,1.56,3722.0
CMN,MOHAMMED V AIRPORT,CASABLANCA,MOROCCO,NORTH AFRICA,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,AT,AT,Royal Air Maroc,Royal Air Maroc,NO,744,BOEING,204,20001105,20001105,12:00,14:35,455,,1, , ------7 ,AIR,1,420,1.32,3141.0
ABJ,FELIX HOUPHOUET BOIGNY AIRPORT,ABIDJAN,COTE D IVOIRE,WEST AFRICA,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,KL,KL,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,NO,767,BOEING,585,20001101,20001130,22:30,6:40,430,,, , ---4--7 ,AIR,2,420,1.21,2878.0
ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,TNR,IVATO INTERNATIONAL AIRPORT,ANTANANARIVO,MADAGASCAR,EAST AFRICA,SS,SS,Corsair t/a Corsair International,Corsair t/a Corsair International,NO,743,BOEING,870,20001101,20001130,19:40,7:00,620,W,,A, ------7 ,AIR,1,420,2.0,4756.0
BAH,BAHRAIN INTERNATIONAL AIRPORT,BAHRAIN,BAHRAIN,GULF,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,KL,KL,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,NO,767,BOEING,445,20001101,20001130,1:10,6:15,425,,, , -2--5-- ,AIR,2,420,1.09,2586.0
FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,BA,QF,British Airways p.l.c.,Qantas Airways Ltd.,NO,743,BOEING,7336,20001104,20001130,23:35,16:10,635,2,2, , -----6- ,AIR,1,420,2.05,4873.0
JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,102,20001101,20001130,20:45,5:45,660,,S, , -2----- ,AIR,1,420,2.07,4920.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,204,20001102,20001130,21:30,8:30,600,,, , ---4--- ,AIR,1,420,1.93,4594.0
MNL,NINOY AQUINO INTERNATIONAL AIRPORT,MANILA,PHILIPPINES,SOUTHEAST ASIA,SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,743,BOEING,20,20001103,20001130,19:45,6:20,455,I1,I, , ----5-- ,AIR,1,420,1.43,3414.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,206,20001104,20001130,21:30,8:30,600,,, , -----6- ,AIR,1,420,1.93,4594.0
JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,106,20001104,20001130,20:45,5:45,660,,S, , -----6- ,AIR,1,420,2.07,4920.0
JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,104,20001102,20001130,20:45,5:45,660,,S, , ---4--- ,AIR,1,420,2.07,4920.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,208,20001101,20001130,21:30,8:30,600,,, , 1------ ,AIR,1,420,1.93,4594.0
JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,205,20001103,20001130,21:15,6:15,600,,, , ----5-- ,AIR,1,420,1.93,4594.0
JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,203,20001101,20001130,21:15,6:15,600,,, , --3---- ,AIR,1,420,1.93,4594.0
REC,GUARARAPES INTERNATIONAL AIRPORT,RECIFE,BRAZIL,SOUTH AMERICA,LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1502,20001101,20001130,3:45,13:00,435,,, , --3---7 ,AIR,2,420,1.34,3197.0
DEL,INDIRA GANDHI INTERNATIONAL AIRPORT,DELHI,INDIA,ASIA SUB-CONTINENT,SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,536,20001101,20001130,7:05,11:55,440,2,2, , ----5-7 ,AIR,2,420,0.99,2365.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,202,20001101,20001130,21:30,8:30,600,,, , -2----- ,AIR,1,420,1.93,4594.0
LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,105,20001103,20001130,20:45,9:30,645,S,, , ----5-- ,AIR,1,420,2.07,4920.0
CCS,SIMON BOLIVAR INTL AIRPORT,CARACAS,VENEZUELA,SOUTH AMERICA,FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,687,20001101,20001130,17:30,8:35,605,,C, , -2-4--- ,AIR,2,420,1.9,4519.0
CCS,SIMON BOLIVAR INTL AIRPORT,CARACAS,VENEZUELA,SOUTH AMERICA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,667,20001101,20001130,17:30,8:15,585,,1, , ----5-7 ,AIR,2,420,1.84,4371.0
LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,107,20001101,20001130,20:45,9:30,645,S,, , ------7 ,AIR,1,420,2.07,4920.0
LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,JNB,O.R. TAMBO INTERNATIONAL AIRPORT,JOHANNESBURG,SOUTH AFRICA,SOUTHERN AFRICA,4M,4M,LAN Argentina SA,LAN Argentina SA,NO,743,BOEING,103,20001101,20001130,20:45,9:30,645,S,, , --3---- ,AIR,1,420,2.07,4920.0
DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M1M,MCDONNELL-DOUGLAS,749,20001101,20001130,3:20,7:05,405,1,1, , -2----7 ,AIR,2,420,1.07,2554.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,202,20001106,20001113,14:40,7:50,610,4W,,A, 1------ ,AIR,1,420,2.07,4936.0
LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,REC,GUARARAPES INTERNATIONAL AIRPORT,RECIFE,BRAZIL,SOUTH AMERICA,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1501,20001101,20001130,16:30,21:55,445,,, , -2---6- ,AIR,2,420,1.34,3197.0
LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,FOR,PINTO MARTINS INTL AIRPORT,FORTALEZA,BRAZIL,SOUTH AMERICA,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1521,20001101,20001130,16:30,21:40,430,,, , 1-3---- ,AIR,2,420,1.29,3061.0
SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,317,20001101,20001130,11:05,14:00,655,2,3, , -2--5-- ,AIR,2,420,1.7,4054.0
EWR,NEWARK LIBERTY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,18,20001107,20001108,19:30,12:45,615,B,, , -23---- ,AIR,1,420,2.08,4945.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,1,20001102,20001102,1:00,5:45,705,,4W, , ---4--- ,AIR,1,420,2.07,4936.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,743,BOEING,5,20001101,20001101,0:10,5:05,715,,4W,A, --3---- ,AIR,1,420,2.07,4936.0
EWR,NEWARK LIBERTY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,18,20001101,20001101,19:30,13:10,640,B,, , --3---- ,AIR,1,420,2.08,4945.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,743,BOEING,3,20001101,20001101,0:10,5:05,715,,4W, , --3---- ,AIR,1,420,2.07,4936.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,EWR,NEWARK LIBERTY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,17,20001107,20001108,10:50,15:50,720,,B, , -23---- ,AIR,1,420,2.08,4945.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,81,20001107,20001128,0:10,15:50,640,,2, , -2----- ,AIR,1,420,1.58,3762.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,EWR,NEWARK LIBERTY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,27,20001101,20001101,0:35,5:35,720,,B, , --3---- ,AIR,1,420,2.08,4945.0
RUN,ROLAND GARROS AIRPORT,ST DENIS DE LA REUNION,REUNION ISLAND,EAST AFRICA,ORY,ORLY FIELD,PARIS,FRANCE,WESTERN EUROPE,SS,SS,Corsair t/a Corsair International,Corsair t/a Corsair International,NO,743,BOEING,870,20001101,20001130,13:20,22:35,675,,W, , 1------ ,AIR,1,420,2.14,5090.0
BOM,MUMBAI AIRPORT,MUMBAI,INDIA,ASIA SUB-CONTINENT,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,771,20001101,20001130,0:55,6:05,580,2,1, , 1----6- ,AIR,2,420,1.48,3524.0
SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,625,20001101,20001130,15:45,12:15,690,I,1, , -2----7 ,AIR,2,420,2.17,5167.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,81,20001102,20001102,23:20,15:00,640,,2, , ---4--- ,AIR,1,420,1.58,3762.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,5,20001106,20001112,0:10,5:05,715,,4W,A, 1------ ,AIR,1,420,2.07,4936.0
LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,322,20001101,20001130,18:00,17:40,760,4,2, , --3--6- ,AIR,2,420,2.22,5283.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,RUH,KING KALID INTERNATIONAL AIRPORT,RIYADH,SAUDI ARABIA,GULF,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,744,BOEING,38,20001101,20001130,21:00,16:40,700,2,2, , ------7 ,AIR,1,420,2.38,5673.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,JED,KING ABDULAZIZ INTERNATIONAL AIRPORT,JEDDAH,SAUDI ARABIA,GULF,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,744,BOEING,34,20001102,20001130,21:00,16:15,675,2,SV, , ---4--- ,AIR,1,420,2.32,5535.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,14,20001102,20001102,14:30,7:45,615,4W,, , ---4--- ,AIR,1,420,2.07,4936.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,318,20001101,20001130,21:00,14:25,565,3,2, , -2--5-- ,AIR,2,420,1.7,4054.0
SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,321,20001101,20001130,14:05,16:00,775,2,4, , --3--6- ,AIR,2,420,2.22,5283.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,743,BOEING,14,20001101,20001101,14:40,7:50,610,4W,, , --3---- ,AIR,1,420,2.07,4936.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,14,20001106,20001106,14:40,7:50,610,4W,, , 1------ ,AIR,1,420,2.07,4936.0
LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,CCS,SIMON BOLIVAR INTL AIRPORT,CARACAS,VENEZUELA,SOUTH AMERICA,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1409,20001101,20001130,16:45,20:50,485,,, , ---4--7 ,AIR,2,420,1.48,3527.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,316,20001101,20001130,15:30,8:50,560,3,2, , ---4--7 ,AIR,2,420,1.7,4054.0
FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,674,20001101,20001130,10:40,20:00,740,C,1, , -2--5-- ,AIR,2,420,2.15,5121.0
SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,315,20001101,20001130,11:05,14:00,655,2,3, , ---4--7 ,AIR,2,420,1.7,4054.0
RUH,KING KALID INTERNATIONAL AIRPORT,RIYADH,SAUDI ARABIA,GULF,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,744,BOEING,39,20001105,20001130,1:25,7:00,815,2,3, , ------7 ,AIR,1,420,2.38,5673.0
BNE,BRISBANE INTERNATIONAL AIRPORT,BRISBANE,AUSTRALIA,AUSTRALIA,MNL,NINOY AQUINO INTERNATIONAL AIRPORT,MANILA,PHILIPPINES,SOUTHEAST ASIA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,743,BOEING,19,20001103,20001130,13:20,18:15,415,I,I1, , ----5-- ,AIR,1,420,1.33,3160.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,3,20001106,20001112,0:10,5:05,715,,4W, , 1------ ,AIR,1,420,2.07,4936.0
EWR,NEWARK LIBERTY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,747,BOEING,26,20001104,20001104,22:55,16:10,615,B,, , -----6- ,AIR,1,420,2.08,4945.0
SYD,KINGSFORD SMITH AIRPORT,SYDNEY,AUSTRALIA,AUSTRALIA,NGO,CHUBU CENTRAIR INTERNATIONAL AIRPORT,NAGOYA,JAPAN,FAR EAST ASIA,QF,QF,Qantas Airways Ltd.,Qantas Airways Ltd.,NO,743,BOEING,59,20001107,20001107,11:05,18:30,565,I,, , -2----- ,AIR,1,420,1.79,4251.0
EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M1M,MCDONNELL-DOUGLAS,683,20001101,20001129,13:10,6:10,780,,1, , --3--6- ,AIR,2,420,2.56,6091.0
LFW,G. EYADEMA INTERNATIONAL AIRPORT,LOME,TOGO,WEST AFRICA,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,KL,KL,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,NO,767,BOEING,575,20001101,20001130,22:40,6:30,410,,, , 1----6- ,AIR,2,420,1.17,2794.0
MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M1M,MCDONNELL-DOUGLAS,682,20001101,20001124,20:55,6:55,840,1,, , ----5-7 ,AIR,2,420,2.56,6091.0
MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,SAN FRANCISCO,UNITED STATES,NORTH AMERICA,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,624,20001101,20001130,10:20,13:45,745,1,I, , -2----7 ,AIR,2,420,2.17,5167.0
JED,KING ABDULAZIZ INTERNATIONAL AIRPORT,JEDDAH,SAUDI ARABIA,GULF,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,SV,SV,Saudi Arabian Airlines,Saudi Arabian Airlines,NO,744,BOEING,35,20001102,20001130,1:50,7:00,790,SV,3, , ---4--- ,AIR,1,420,2.32,5535.0
BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,NORTH AMERICA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,619,20001101,20001130,18:30,7:55,445,D,1, , --3--6- ,AIR,2,420,1.39,3310.0
MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,GRU,GUARULHOS INTERNATIONAL AIRPORT,SAO PAULO,BRAZIL,SOUTH AMERICA,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,672,20001101,20001130,10:10,19:35,745,1,1, , -----67 ,AIR,2,420,2.17,5156.0
MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOSTON,UNITED STATES,NORTH AMERICA,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,767,BOEING,618,20001101,20001130,14:20,17:00,520,1,E, , --3--6- ,AIR,2,420,1.39,3310.0
