product_category,customer_age,region,sales_rep,quarter,sales_amount,profit_margin,units_sold,discount_rate,customer_satisfaction,sale_date,profit_amount,month
Sports,24,South,Bob,Q2,179.6551788452975,0.30515512155740665,6,0.26129020967034083,4.807400364430611,2023-07-09,54.82269793895439,2023-07
Home,29,West,Bob,Q3,311.6177401587865,0.2376321370604148,8,0.21877729456200556,1.236047444317348,2023-05-31,74.05038953986947,2023-05
Sports,66,South,Eve,Q2,585.7640338656248,0.12100963841363925,13,0.18706098898313894,2.841769345641421,2023-03-27,70.883093933794,2023-03
Home,47,West,Alice,Q2,314.92518049245126,0.14104319351709876,9,0.10282118550358352,4.028127153671257,2023-01-21,44.41805317560406,2023-01
Sports,38,North,Diana,Q1,230.75189354208968,0.14727923971536244,8,0.18913830017713223,2.276585467176493,2023-07-01,33.98496344375922,2023-07
Sports,48,West,Charlie,Q3,528.3862284218262,0.31063662660879915,14,0.1928796930311927,3.721069144202032,2023-11-15,164.13611554350248,2023-11
Sports,41,West,Alice,Q4,196.95301558311397,0.45,8,0.0975678460597201,4.222175401219268,2023-06-07,88.62885701240128,2023-06
Home,37,East,Bob,Q3,157.371964748756,0.31481905097481055,6,0.2563159041516835,5.0,2023-03-17,49.5436925922447,2023-03
Home,54,South,Eve,Q2,353.9806879306627,0.36376375056034727,9,0.20857970810324558,4.899897760707819,2023-11-25,128.76534266758972,2023-11
Sports,21,North,Eve,Q4,128.41554213176232,0.3906858632631216,6,0.08783800781303852,4.799538021389207,2023-07-22,50.170136934149326,2023-07
Clothing,45,West,Charlie,Q3,189.3805171103333,0.21853311921007312,8,0.2470222022171472,1.3697513396597598,2023-08-17,41.38591512173776,2023-08
Books,61,North,Eve,Q2,176.09589705025223,0.40122527847925005,10,0.15051959438592705,4.975920213092315,2023-06-01,70.6541253330408,2023-06
Books,37,East,Eve,Q2,141.14909421764938,0.2417140246789988,6,0.30451073435685844,1.9003994982997205,2023-09-20,34.11771564314323,2023-09
Books,41,South,Alice,Q1,110.41965582919471,0.19330337043693127,5,0.18976453804853327,4.191739527605675,2023-03-13,21.344491634269282,2023-03
Home,67,West,Diana,Q1,483.79344400804246,0.2433126139250952,13,0.06365851300163769,4.1613993898147,2023-08-13,117.713047461421,2023-08
Home,66,South,Charlie,Q1,324.1526216257335,0.2171041582138296,9,0.1642874689600062,3.321035191308421,2023-05-11,70.37488205086089,2023-05
Clothing,68,East,Alice,Q2,235.50447492708182,0.3329095570548918,10,0.1961309080276774,4.332018785205821,2023-12-26,78.40169043241967,2023-12
Books,49,East,Diana,Q3,217.3483318378194,0.22632906112873558,8,0.1081123630972277,2.9466613632156893,2023-01-28,49.19224388275053,2023-01
Books,58,North,Alice,Q1,176.88263015639436,0.37112822228663817,5,0.2089118667209297,3.154097990661235,2023-10-26,65.64613608332753,2023-10
Sports,53,West,Alice,Q3,252.16997170980278,0.3299795266425177,8,0.13119655961109405,4.741858823177437,2023-04-07,83.2109278982578,2023-04
Home,70,North,Eve,Q1,507.1886604172332,0.32743708259555876,14,0.196066738356873,3.247857896757084,2023-02-15,166.0723752925684,2023-02
Books,51,East,Diana,Q4,192.58277963059155,0.43516895268859557,6,0.16750750151054175,2.481771216961484,2023-01-01,83.80604651770312,2023-01
Clothing,53,South,Charlie,Q4,108.8640575756849,0.3329914118926647,4,0.21016954965899937,4.142469197314718,2023-06-15,36.25079623649165,2023-06
Clothing,19,North,Charlie,Q1,61.47901636375734,0.3855783432160372,2,0.1337386281260473,4.36271268343731,2023-09-02,23.70497727208919,2023-09
Books,32,North,Diana,Q2,116.89390887307253,0.3052922699634601,6,0.14170258182055487,2.1666080612008827,2023-08-07,35.68680678476216,2023-08
Home,51,South,Eve,Q1,470.93001558166765,0.25814129102514605,10,0.20837240553321543,3.8110384458185447,2023-04-12,121.56648220474383,2023-04
Clothing,53,North,Bob,Q1,182.61863955035105,0.3419045890470203,7,0.20441332861816697,4.603422235976159,2023-10-18,62.4381509077887,2023-10
Sports,23,South,Alice,Q2,117.27894552320893,0.23105930988220844,4,0.08047615032797052,2.0560060319912288,2023-07-23,27.098392216305776,2023-07
Clothing,56,West,Eve,Q4,244.01577647447778,0.22995444317532232,5,0.10343081675286561,2.5422555052152633,2023-07-21,56.11251200518245,2023-07
Electronics,59,South,Diana,Q3,561.9125532052326,0.05,12,0.10527879575847268,5.0,2023-02-23,28.09562766026163,2023-02
Electronics,68,West,Alice,Q1,416.52434598109573,0.31742123272998585,9,0.1472996698626235,4.219263750229743,2023-10-07,132.21367136337054,2023-10
Home,68,South,Charlie,Q2,257.9081991912578,0.31331577735066835,8,0.20522890280938286,4.973999317925266,2023-10-05,80.80670791471995,2023-10
Books,71,East,Bob,Q1,231.70050275187802,0.18711049150745312,8,0.29102393097915485,1.834976530337722,2023-01-16,43.35359495242789,2023-01
