order_date,market,region,product_category,product,estimated_cost,estimated_gross_profit,estimated_net_profit,estimated_sales,cost,inventory,gross_profit,net_profit,sales
9/1/2021,Wholesale,Central,Tea,Earl Grey,55,755,55,550,96,666,737,67,730
9/1/2021,Wholesale,Central,Espresso,Caffe Mocha,770,790,730,398,755,6755,755,77,355
9/1/2021,Wholesale,Central,Espresso,Decaf Espresso,50,70,30,755,75,559,57,6,557
9/1/2021,Wholesale,Central,Coffee,Amaretto,50,55,50,730,53,755,77,67,675
9/1/2021,Wholesale,Central,Coffee,Columbian,55,70,55,755,73,677,67,79,557
9/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,50,55,55,730,57,509,77,-3,676
9/1/2021,Retail,Central,Herbal tea,Chamomile,55,90,70,730,57,379,97,53,757
9/1/2021,Retail,Central,Herbal tea,Lemon,55,70,98,755,57,757,75,50,676
9/1/2021,Retail,Central,Tea,Darjeeling,30,98,30,90,76,757,67,37,673
9/1/2021,Retail,Central,Tea,Earl Grey,50,55,55,730,67,667,77,7,679
9/1/2021,Retail,Central,Espresso,Caffe Mocha,90,755,55,755,73,5563,99,53,677
9/1/2021,Retail,Central,Espresso,Decaf Espresso,30,50,30,55,33,577,73,67,76
9/1/2021,Retail,Central,Coffee,Amaretto,70,55,30,750,67,397,67,73,679
9/1/2021,Retail,Central,Coffee,Columbian,90,755,55,730,93,697,730,76,673
9/1/2021,Retail,Central,Coffee,Decaf Irish Cream,90,755,70,550,75,555,677,57,799
9/1/2021,Retail,East,Tea,Darjeeling,55,70,50,755,67,676,67,67,557
9/1/2021,Retail,East,Tea,Green Tea,55,55,30,98,73,559,37,77,57
9/1/2021,Retail,East,Herbal tea,Lemon,50,98,55,755,67,599,73,67,750
9/1/2021,Retail,East,Herbal tea,Mint,55,98,55,550,67,5559,77,33,736
9/1/2021,Retail,East,Espresso,Caffe Mocha,50,90,55,755,67,667,77,7,679
9/1/2021,Retail,East,Espresso,Decaf Espresso,55,70,55,755,67,355,65,73,673
9/1/2021,Retail,East,Coffee,Columbian,90,750,755,755,553,6730,755,97,757
9/1/2021,Wholesale,East,Tea,Darjeeling,30,98,50,90,35,775,57,37,77
9/1/2021,Wholesale,East,Tea,Green Tea,50,55,98,730,57,757,75,79,676
9/1/2021,Wholesale,East,Herbal tea,Chamomile,55,30,55,50,33,577,73,67,76
9/1/2021,Wholesale,East,Herbal tea,Lemon,50,98,55,755,67,397,67,67,679
9/1/2021,Wholesale,East,Herbal tea,Mint,98,55,50,755,73,5563,99,53,677
9/1/2021,Wholesale,East,Espresso,Decaf Espresso,55,755,70,790,75,555,677,57,799
9/1/2021,Wholesale,East,Espresso,Caffe Mocha,55,730,55,755,93,697,730,77,673
9/1/2021,Wholesale,East,Coffee,Columbian,90,755,550,730,99,797,750,76,679
9/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,90,755,55,755,96,666,737,67,730
9/1/2021,Wholesale,East,Tea,Darjeeling,30,55,30,70,79,767,73,73,77
9/1/2021,Wholesale,East,Tea,Green Tea,55,30,55,50,55,677,30,73,50
9/1/2021,Wholesale,East,Herbal tea,Lemon,30,55,55,70,75,559,57,6,557
9/1/2021,Wholesale,East,Espresso,Regular Espresso,755,798,550,300,755,6755,755,77,355
9/1/2021,Wholesale,East,Espresso,Caffe Mocha,55,50,-55,90,57,555,76,-37,97
9/1/2021,Wholesale,East,Coffee,Columbian,50,790,798,555,98,-7577,576,765,576
9/1/2021,Retail,East,Tea,Darjeeling,55,30,55,50,79,677,79,67,67
9/1/2021,Retail,East,Tea,Green Tea,0,55,30,55,0,773,73,37,73
9/1/2021,Retail,East,Herbal tea,Lemon,30,55,55,70,55,677,57,7,97
9/1/2021,Retail,East,Espresso,Regular Espresso,55,30,0,50,67,677,30,-67,57
9/1/2021,Retail,East,Espresso,Caffe Mocha,55,98,55,550,67,375,67,-7,556
9/1/2021,Retail,East,Coffee,Amaretto,55,70,50,755,79,375,77,33,755
9/1/2021,Retail,East,Coffee,Columbian,50,55,50,730,55,753,67,37,739
9/1/2021,Wholesale,East,Tea,Darjeeling,550,798,730,798,550,967,675,556,675
9/1/2021,Wholesale,East,Tea,Earl Grey,730,790,750,355,673,967,779,733,307
9/1/2021,Wholesale,East,Tea,Green Tea,55,730,550,755,67,567,677,67,799
9/1/2021,Wholesale,East,Herbal tea,Lemon,755,550,90,755,307,7567,739,97,567
9/1/2021,Wholesale,East,Herbal tea,Mint,790,-755,-755,55,757,3967,-739,-737,677
9/1/2021,Wholesale,East,Espresso,Regular Espresso,730,355,755,550,679,6776,367,677,567
9/1/2021,Wholesale,East,Espresso,Caffe Mocha,755,-50,-755,98,677,7937,-53,-797,67
9/1/2021,Wholesale,East,Coffee,Columbian,300,750,355,750,376,7555,777,367,790
9/1/2021,Retail,South,Coffee,Decaf Irish Cream,98,90,70,750,57,757,75,50,676
9/1/2021,Retail,South,Coffee,Columbian,98,55,98,755,67,737,77,76,679
9/1/2021,Retail,South,Herbal tea,Chamomile,98,90,98,750,69,577,90,55,759
9/1/2021,Retail,South,Herbal tea,Lemon,98,55,30,755,67,599,73,75,750
9/1/2021,Retail,South,Espresso,Caffe Latte,50,70,0,755,67,-673,77,7,679
9/1/2021,Retail,South,Espresso,Caffe Mocha,55,55,98,755,57,379,97,53,757
9/1/2021,Retail,South,Espresso,Decaf Espresso,30,98,55,90,76,757,67,37,673
9/1/2021,Retail,South,Coffee,Decaf Irish Cream,730,55,-55,755,557,7577,67,-67,675
9/1/2021,Retail,South,Coffee,Columbian,98,755,70,770,55,753,67,37,739
9/1/2021,Retail,South,Herbal tea,Chamomile,55,30,55,55,79,677,79,73,67
9/1/2021,Retail,South,Herbal tea,Lemon,30,55,55,70,33,5503,39,7,77
9/1/2021,Retail,South,Espresso,Caffe Latte,55,55,0,55,67,-677,30,-67,57
9/1/2021,Retail,South,Espresso,Caffe Mocha,30,98,55,90,67,375,67,-7,556
9/1/2021,Retail,South,Espresso,Decaf Espresso,30,55,55,70,39,677,57,73,97
9/1/2021,Retail,South,Coffee,Decaf Irish Cream,30,98,50,90,79,767,73,73,77
9/1/2021,Retail,South,Coffee,Columbian,70,550,55,770,67,579,79,77,755
9/1/2021,Retail,South,Herbal tea,Chamomile,98,55,30,755,67,397,67,67,679
9/1/2021,Retail,South,Herbal tea,Lemon,55,730,55,755,93,697,730,76,673
9/1/2021,Retail,South,Espresso,Caffe Latte,55,755,55,790,96,-7555,737,67,730
9/1/2021,Retail,South,Espresso,Caffe Mocha,55,30,30,55,55,677,30,73,50
9/1/2021,Retail,South,Espresso,Decaf Espresso,55,730,55,755,99,797,750,77,679
9/1/2021,Wholesale,South,Coffee,Decaf Irish Cream,70,90,70,798,57,567,77,67,737
9/1/2021,Wholesale,South,Coffee,Columbian,355,370,755,655,757,6767,795,797,576
9/1/2021,Wholesale,South,Herbal tea,Chamomile,50,70,55,755,53,755,77,77,675
9/1/2021,Wholesale,South,Herbal tea,Lemon,55,98,30,550,73,677,67,67,557
9/1/2021,Wholesale,South,Espresso,Caffe Latte,50,70,55,755,98,-767,90,39,750
9/1/2021,Wholesale,South,Espresso,Caffe Mocha,550,750,755,750,673,967,779,737,307
9/1/2021,Wholesale,South,Espresso,Decaf Espresso,98,755,90,770,67,567,677,75,799
9/1/2021,Retail,West,Coffee,Amaretto,70,550,70,770,67,5559,77,33,736
9/1/2021,Retail,West,Coffee,Columbian,98,55,50,755,67,355,65,67,673
9/1/2021,Retail,West,Herbal tea,Chamomile,55,98,55,550,79,375,77,37,755
9/1/2021,Retail,West,Herbal tea,Lemon,55,55,50,755,55,753,67,37,739
9/1/2021,Retail,West,Herbal tea,Mint,55,55,-55,550,557,7577,67,-75,675
9/1/2021,Retail,West,Tea,Darjeeling,55,50,55,70,67,375,67,-7,556
9/1/2021,Retail,West,Tea,Earl Grey,55,55,55,98,39,677,57,67,97
9/1/2021,Retail,West,Tea,Green Tea,55,55,0,30,67,677,30,-73,57
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,55,550,50,755,67,599,73,67,750
9/1/2021,Retail,West,Espresso,Caffe Latte,30,55,30,70,37,737,77,77,79
9/1/2021,Retail,West,Espresso,Caffe Mocha,98,90,98,750,69,577,90,56,759
9/1/2021,Retail,West,Espresso,Decaf Espresso,55,98,55,550,67,676,67,55,557
9/1/2021,Wholesale,West,Coffee,Amaretto,750,-55,-70,730,677,7377,-73,-77,559
9/1/2021,Wholesale,West,Coffee,Columbian,390,590,750,955,376,7555,777,373,790
9/1/2021,Wholesale,West,Herbal tea,Chamomile,55,730,755,755,550,967,675,555,675
9/1/2021,Wholesale,West,Herbal tea,Lemon,755,770,550,755,757,6767,795,796,576
9/1/2021,Wholesale,West,Herbal tea,Mint,55,70,50,755,57,567,77,73,737
9/1/2021,Wholesale,West,Tea,Darjeeling,55,755,550,550,673,967,779,737,307
9/1/2021,Wholesale,West,Tea,Earl Grey,50,55,70,730,67,567,677,67,799
9/1/2021,Wholesale,West,Tea,Green Tea,30,70,55,550,98,656,90,39,750
9/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,550,-30,-755,770,767,3677,-67,-755,737
9/1/2021,Wholesale,West,Espresso,Caffe Latte,730,755,798,770,679,7775,679,756,797
9/1/2021,Wholesale,West,Espresso,Caffe Mocha,755,798,30,770,677,955,769,76,790
9/1/2021,Wholesale,West,Espresso,Decaf Espresso,755,355,755,598,753,7676,336,755,579
9/1/2021,Retail,West,Coffee,Columbian,50,98,55,755,55,677,57,7,97
9/1/2021,Retail,West,Herbal tea,Chamomile,550,750,55,750,677,955,769,76,790
9/1/2021,Retail,West,Herbal tea,Lemon,730,755,755,355,767,6767,675,679,377
9/1/2021,Retail,West,Herbal tea,Mint,550,798,755,798,677,557,776,675,797
9/1/2021,Retail,West,Tea,Darjeeling,798,755,770,550,753,7676,336,677,579
9/1/2021,Retail,West,Tea,Earl Grey,798,770,755,330,679,7775,679,756,797
9/1/2021,Retail,West,Tea,Green Tea,790,-790,-755,0,307,6673,-307,-730,79
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,55,50,30,90,33,5503,39,7,77
9/1/2021,Retail,West,Espresso,Caffe Latte,0,55,30,55,0,773,73,37,73
9/1/2021,Retail,West,Espresso,Caffe Mocha,55,30,55,55,79,677,79,67,67
9/1/2021,Retail,West,Espresso,Decaf Espresso,55,30,55,50,73,553,35,77,57
9/1/2021,Retail,West,Coffee,Amaretto,98,90,30,750,57,509,77,-3,676
9/1/2021,Retail,West,Herbal tea,Chamomile,55,30,30,50,75,673,36,77,67
9/1/2021,Retail,West,Herbal tea,Lemon,50,70,50,755,67,579,79,77,755
9/1/2021,Retail,West,Tea,Darjeeling,55,55,55,30,55,677,30,73,50
9/1/2021,Retail,West,Tea,Earl Grey,98,550,98,798,99,797,750,77,679
9/1/2021,Retail,West,Tea,Green Tea,98,90,98,750,96,666,737,67,730
9/1/2021,Retail,West,Coffee,Columbian,70,550,50,770,57,769,55,67,737
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,50,55,50,730,73,677,67,67,557
9/1/2021,Retail,West,Espresso,Caffe Latte,55,50,55,90,75,559,57,6,557
9/1/2021,Retail,West,Espresso,Caffe Mocha,50,70,55,755,53,755,77,67,675
9/1/2021,Retail,West,Espresso,Decaf Espresso,755,750,90,790,755,6755,755,77,355
9/1/2021,Retail,West,Herbal tea,Chamomile,55,755,550,755,553,6730,755,97,757
9/1/2021,Retail,West,Herbal tea,Lemon,55,98,50,550,67,737,77,77,679
9/1/2021,Retail,West,Tea,Darjeeling,30,70,55,550,57,379,97,57,757
9/1/2021,Retail,West,Tea,Earl Grey,30,55,30,70,76,757,67,37,673
9/1/2021,Retail,West,Tea,Green Tea,55,98,55,550,67,667,77,7,679
9/1/2021,Retail,West,Coffee,Columbian,55,755,55,550,67,675,99,56,767
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,755,798,98,770,93,697,730,76,673
9/1/2021,Retail,West,Espresso,Caffe Latte,30,55,30,70,33,577,73,67,76
9/1/2021,Retail,West,Espresso,Caffe Mocha,98,55,30,755,67,397,67,73,679
9/1/2021,Retail,West,Espresso,Decaf Espresso,70,550,70,770,73,5563,99,53,677
10/1/2021,Wholesale,Central,Tea,Green Tea,50,90,55,755,90,577,675,77,555
10/1/2021,Wholesale,Central,Herbal tea,Chamomile,755,755,755,798,767,6767,767,97,367
10/1/2021,Wholesale,Central,Herbal tea,Lemon,30,98,30,90,57,503,77,-5,677
10/1/2021,Wholesale,Central,Herbal tea,Mint,30,98,50,90,57,555,77,76,673
10/1/2021,Wholesale,Central,Tea,Darjeeling,30,50,30,55,57,557,66,73,755
10/1/2021,Wholesale,Central,Tea,Earl Grey,30,50,55,55,57,5537,67,77,677
10/1/2021,Wholesale,Central,Espresso,Decaf Espresso,550,798,730,798,77,650,755,56,677
10/1/2021,Wholesale,Central,Espresso,Caffe Mocha,550,755,770,755,76,555,677,79,677
10/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,550,798,750,798,557,977,757,676,765
10/1/2021,Wholesale,Central,Coffee,Amaretto,755,755,798,300,673,975,779,733,307
10/1/2021,Wholesale,Central,Coffee,Columbian,30,50,50,55,39,567,57,77,90
10/1/2021,Wholesale,Central,Herbal tea,Chamomile,90,750,755,755,673,975,779,733,307
10/1/2021,Wholesale,Central,Herbal tea,Lemon,55,55,55,98,39,567,57,77,90
10/1/2021,Wholesale,Central,Herbal tea,Mint,55,730,755,755,557,977,757,676,765
10/1/2021,Wholesale,Central,Tea,Darjeeling,50,55,55,730,76,555,677,77,677
10/1/2021,Wholesale,Central,Tea,Earl Grey,50,55,50,730,77,650,755,55,677
10/1/2021,Wholesale,Central,Espresso,Decaf Espresso,355,370,300,755,739,7755,739,679,777
10/1/2021,Wholesale,Central,Espresso,Caffe Mocha,370,555,755,790,757,7667,367,677,597
10/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,755,790,798,300,677,779,776,675,797
10/1/2021,Wholesale,Central,Coffee,Columbian,750,755,798,370,757,6737,673,755,367
10/1/2021,Retail,Central,Herbal tea,Chamomile,550,755,755,755,757,7667,367,677,597
10/1/2021,Retail,Central,Herbal tea,Lemon,90,750,730,755,677,779,776,677,797
10/1/2021,Retail,Central,Tea,Darjeeling,770,770,755,355,739,7755,739,679,777
10/1/2021,Retail,Central,Tea,Earl Grey,770,730,730,550,755,7756,367,673,567
10/1/2021,Retail,Central,Espresso,Caffe Mocha,55,50,50,70,73,550,35,67,57
10/1/2021,Retail,Central,Espresso,Decaf Espresso,0,98,98,98,0,730,73,37,73
10/1/2021,Retail,Central,Coffee,Decaf Irish Cream,0,55,55,55,55,597,73,-7,73
10/1/2021,Retail,Central,Coffee,Amaretto,55,30,30,55,67,676,37,75,57
10/1/2021,Retail,Central,Coffee,Columbian,55,55,30,98,37,5500,37,7,67
10/1/2021,Retail,Central,Tea,Green Tea,55,30,55,55,37,755,73,-3,77
10/1/2021,Retail,Central,Herbal tea,Chamomile,55,98,30,55,75,355,67,-6,559
10/1/2021,Retail,Central,Herbal tea,Lemon,98,55,55,55,76,7697,73,-76,559
10/1/2021,Retail,Central,Tea,Darjeeling,55,55,30,98,39,677,53,73,97
10/1/2021,Retail,Central,Tea,Earl Grey,55,55,0,30,75,559,37,-67,56
10/1/2021,Retail,Central,Espresso,Caffe Mocha,50,90,90,755,55,677,59,36,99
10/1/2021,Retail,Central,Espresso,Decaf Espresso,30,55,55,755,37,733,77,67,79
10/1/2021,Retail,Central,Coffee,Decaf Irish Cream,50,55,70,730,65,5553,77,35,677
10/1/2021,Retail,Central,Coffee,Columbian,70,550,70,770,79,593,97,35,777
10/1/2021,Wholesale,Central,Tea,Darjeeling,50,90,98,755,67,767,673,65,555
10/1/2021,Wholesale,Central,Tea,Earl Grey,50,550,55,750,97,656,677,76,677
10/1/2021,Wholesale,Central,Herbal tea,Chamomile,0,30,30,30,67,755,37,76,53
10/1/2021,Wholesale,Central,Herbal tea,Lemon,55,30,30,55,77,759,39,55,66
10/1/2021,Wholesale,Central,Espresso,Caffe Mocha,730,755,790,770,767,6767,767,97,367
10/1/2021,Wholesale,Central,Espresso,Decaf Espresso,70,550,70,770,57,557,66,67,755
10/1/2021,Wholesale,Central,Coffee,Amaretto,55,70,98,755,57,555,77,76,673
10/1/2021,Wholesale,Central,Coffee,Columbian,30,70,98,550,73,679,67,67,557
10/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,55,70,30,755,57,503,77,-5,677
10/1/2021,Retail,Central,Tea,Darjeeling,55,50,55,70,76,679,67,30,673
10/1/2021,Retail,Central,Tea,Earl Grey,55,50,0,90,98,986,67,0,677
10/1/2021,Retail,Central,Herbal tea,Chamomile,55,55,55,755,98,379,99,57,759
10/1/2021,Retail,Central,Herbal tea,Lemon,30,98,98,90,67,757,70,75,677
10/1/2021,Retail,Central,Espresso,Caffe Mocha,755,755,755,750,55,5555,97,67,777
10/1/2021,Retail,Central,Espresso,Decaf Espresso,55,50,50,70,67,573,79,55,57
10/1/2021,Retail,Central,Coffee,Amaretto,55,55,50,755,56,375,70,75,676
10/1/2021,Retail,Central,Coffee,Columbian,90,755,98,730,96,673,737,67,730
10/1/2021,Retail,Central,Coffee,Decaf Irish Cream,55,755,550,550,76,577,676,67,557
10/1/2021,Retail,East,Tea,Darjeeling,55,98,50,550,55,677,59,36,99
10/1/2021,Retail,East,Tea,Green Tea,55,55,55,98,67,556,36,67,98
10/1/2021,Retail,East,Herbal tea,Lemon,55,50,30,90,79,593,97,37,777
10/1/2021,Retail,East,Herbal tea,Mint,30,50,50,55,65,5553,77,35,677
10/1/2021,Retail,East,Espresso,Caffe Mocha,55,90,55,730,98,986,67,7,677
10/1/2021,Retail,East,Espresso,Decaf Espresso,30,98,50,90,77,375,67,67,677
10/1/2021,Retail,East,Coffee,Columbian,550,798,730,798,675,6779,677,675,373
10/1/2021,Wholesale,East,Tea,Darjeeling,55,98,50,550,37,777,56,35,97
10/1/2021,Wholesale,East,Tea,Green Tea,50,70,98,755,67,757,70,76,677
10/1/2021,Wholesale,East,Herbal tea,Chamomile,0,55,55,55,67,573,79,55,57
10/1/2021,Wholesale,East,Herbal tea,Lemon,30,30,55,98,56,375,70,76,676
10/1/2021,Wholesale,East,Herbal tea,Mint,55,50,55,90,55,5555,97,67,777
10/1/2021,Wholesale,East,Espresso,Caffe Mocha,55,730,50,755,96,673,737,67,730
10/1/2021,Wholesale,East,Espresso,Decaf Espresso,70,755,90,755,76,577,676,98,557
10/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,70,755,90,755,97,656,677,76,677
10/1/2021,Wholesale,East,Coffee,Columbian,98,755,90,770,67,767,673,67,555
10/1/2021,Wholesale,East,Tea,Darjeeling,55,50,50,70,77,759,39,55,66
10/1/2021,Wholesale,East,Tea,Green Tea,55,30,30,50,67,755,37,75,53
10/1/2021,Wholesale,East,Herbal tea,Lemon,30,30,55,98,57,557,66,73,755
10/1/2021,Wholesale,East,Espresso,Caffe Mocha,30,70,30,550,57,567,65,-67,676
10/1/2021,Wholesale,East,Espresso,Regular Espresso,755,798,755,300,767,6767,767,97,367
10/1/2021,Wholesale,East,Coffee,Columbian,50,350,330,550,77,-3007,557,367,777
10/1/2021,Retail,East,Tea,Darjeeling,55,30,30,50,67,676,37,67,57
10/1/2021,Retail,East,Tea,Green Tea,0,55,55,55,0,730,73,37,73
10/1/2021,Retail,East,Herbal tea,Lemon,55,30,55,55,37,755,73,-3,77
10/1/2021,Retail,East,Espresso,Caffe Mocha,30,98,30,90,75,355,67,-7,559
10/1/2021,Retail,East,Espresso,Regular Espresso,55,30,55,55,75,559,37,-67,56
10/1/2021,Retail,East,Coffee,Columbian,30,98,50,90,75,677,69,67,677
10/1/2021,Retail,East,Coffee,Amaretto,30,98,98,90,79,355,77,33,755
10/1/2021,Wholesale,East,Tea,Darjeeling,755,770,755,755,557,977,757,675,765
10/1/2021,Wholesale,East,Tea,Earl Grey,730,790,798,355,673,975,779,737,307
10/1/2021,Wholesale,East,Tea,Green Tea,55,755,550,550,76,555,677,77,677
10/1/2021,Wholesale,East,Herbal tea,Lemon,755,750,70,790,755,7667,757,679,573
10/1/2021,Wholesale,East,Herbal tea,Mint,730,-50,-550,55,739,7398,-75,-770,767
10/1/2021,Wholesale,East,Espresso,Caffe Mocha,755,-98,-770,50,675,3677,-56,-557,69
10/1/2021,Wholesale,East,Espresso,Regular Espresso,755,555,750,755,739,6797,576,735,765
10/1/2021,Wholesale,East,Coffee,Columbian,755,330,730,555,798,7567,390,677,650
10/1/2021,Retail,South,Coffee,Columbian,70,90,55,798,67,679,77,77,679
10/1/2021,Retail,South,Coffee,Decaf Irish Cream,70,90,55,798,67,757,70,75,677
10/1/2021,Retail,South,Herbal tea,Chamomile,55,730,755,755,553,567,733,77,736
10/1/2021,Retail,South,Herbal tea,Lemon,98,90,98,750,79,593,97,37,777
10/1/2021,Retail,South,Espresso,Caffe Latte,30,98,55,90,98,-767,67,7,677
10/1/2021,Retail,South,Espresso,Caffe Mocha,30,70,70,550,98,379,99,57,759
10/1/2021,Retail,South,Espresso,Decaf Espresso,55,55,55,98,76,679,67,30,673
10/1/2021,Retail,South,Coffee,Columbian,50,755,55,798,75,677,69,73,677
10/1/2021,Retail,South,Coffee,Decaf Irish Cream,755,55,55,750,76,7697,73,-76,559
10/1/2021,Retail,South,Herbal tea,Chamomile,55,30,30,55,67,676,37,67,57
10/1/2021,Retail,South,Herbal tea,Lemon,55,55,30,50,37,5500,37,6,67
10/1/2021,Retail,South,Espresso,Caffe Latte,55,55,55,30,75,-766,37,-67,56
10/1/2021,Retail,South,Espresso,Caffe Mocha,55,55,55,98,75,355,67,-6,559
10/1/2021,Retail,South,Espresso,Decaf Espresso,55,30,55,50,39,677,53,67,97
10/1/2021,Retail,South,Coffee,Columbian,730,798,755,790,90,577,675,77,555
10/1/2021,Retail,South,Coffee,Decaf Irish Cream,30,98,98,90,77,759,39,67,66
10/1/2021,Retail,South,Herbal tea,Chamomile,55,70,50,755,56,375,70,76,676
10/1/2021,Retail,South,Herbal tea,Lemon,55,755,55,550,96,673,737,77,730
10/1/2021,Retail,South,Espresso,Caffe Latte,50,55,70,730,97,-7775,677,76,677
10/1/2021,Retail,South,Espresso,Caffe Mocha,0,30,30,30,67,755,37,75,53
10/1/2021,Retail,South,Espresso,Decaf Espresso,50,55,98,730,67,767,673,65,555
10/1/2021,Wholesale,South,Coffee,Columbian,350,755,355,770,739,6776,677,675,555
10/1/2021,Wholesale,South,Coffee,Decaf Irish Cream,55,90,55,730,39,567,57,76,90
10/1/2021,Wholesale,South,Herbal tea,Chamomile,30,55,70,755,57,555,77,76,673
10/1/2021,Wholesale,South,Herbal tea,Lemon,30,98,50,90,73,679,67,67,557
10/1/2021,Wholesale,South,Espresso,Caffe Latte,55,70,50,755,77,-767,755,55,677
10/1/2021,Wholesale,South,Espresso,Caffe Mocha,70,755,550,790,673,975,779,733,307
10/1/2021,Wholesale,South,Espresso,Decaf Espresso,55,55,55,755,76,555,677,77,677
10/1/2021,Retail,West,Herbal tea,Chamomile,30,98,98,90,79,355,77,33,755
10/1/2021,Retail,West,Herbal tea,Lemon,55,70,98,90,75,677,69,73,677
10/1/2021,Retail,West,Herbal tea,Mint,98,55,0,55,76,7697,73,-77,559
10/1/2021,Retail,West,Tea,Darjeeling,55,55,55,50,75,355,67,-6,559
10/1/2021,Retail,West,Tea,Earl Grey,55,30,55,55,39,677,53,67,97
10/1/2021,Retail,West,Tea,Green Tea,0,55,55,55,75,559,37,-67,56
10/1/2021,Retail,West,Coffee,Amaretto,90,755,90,550,65,5553,77,36,677
10/1/2021,Retail,West,Coffee,Columbian,50,550,55,750,77,375,67,67,677
10/1/2021,Retail,West,Coffee,Decaf Irish Cream,550,798,755,798,79,593,97,37,777
10/1/2021,Retail,West,Espresso,Caffe Latte,55,55,55,98,37,733,77,67,79
10/1/2021,Retail,West,Espresso,Caffe Mocha,55,730,755,755,553,567,733,77,736
10/1/2021,Retail,West,Espresso,Decaf Espresso,55,98,98,55,55,677,59,37,99
10/1/2021,Wholesale,West,Herbal tea,Chamomile,55,730,755,755,557,977,757,675,765
10/1/2021,Wholesale,West,Herbal tea,Lemon,790,755,770,755,739,6776,677,676,555
10/1/2021,Wholesale,West,Herbal tea,Mint,55,55,55,98,39,567,57,76,90
10/1/2021,Wholesale,West,Tea,Darjeeling,50,90,55,755,673,975,779,737,307
10/1/2021,Wholesale,West,Tea,Earl Grey,30,50,50,55,76,555,677,79,677
10/1/2021,Wholesale,West,Tea,Green Tea,55,98,50,55,77,650,755,56,677
10/1/2021,Wholesale,West,Coffee,Amaretto,770,-55,-98,750,677,7555,-73,-77,559
10/1/2021,Wholesale,West,Coffee,Columbian,355,555,770,998,798,7567,390,677,650
10/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,755,-30,-550,790,757,3657,-67,-677,730
10/1/2021,Wholesale,West,Espresso,Caffe Latte,755,755,798,730,739,7755,739,679,777
10/1/2021,Wholesale,West,Espresso,Caffe Mocha,755,798,50,770,675,797,773,77,797
10/1/2021,Wholesale,West,Espresso,Decaf Espresso,730,355,755,550,757,7667,367,675,597
10/1/2021,Retail,West,Herbal tea,Chamomile,90,750,98,755,675,797,773,76,797
10/1/2021,Retail,West,Herbal tea,Lemon,755,770,755,790,757,6737,673,755,367
10/1/2021,Retail,West,Herbal tea,Mint,90,750,730,755,677,779,776,677,797
10/1/2021,Retail,West,Tea,Darjeeling,755,755,730,790,757,7667,367,677,597
10/1/2021,Retail,West,Tea,Earl Grey,755,755,55,730,739,7755,739,679,777
10/1/2021,Retail,West,Tea,Green Tea,755,-755,-770,0,755,7057,-755,-363,67
10/1/2021,Retail,West,Coffee,Columbian,55,98,30,550,37,755,73,-7,77
10/1/2021,Retail,West,Coffee,Decaf Irish Cream,30,98,50,90,37,5500,37,7,67
10/1/2021,Retail,West,Espresso,Caffe Latte,0,30,30,30,0,730,73,37,73
10/1/2021,Retail,West,Espresso,Caffe Mocha,55,55,55,30,67,676,37,67,57
10/1/2021,Retail,West,Espresso,Decaf Espresso,55,30,30,55,73,550,35,77,57
10/1/2021,Retail,West,Herbal tea,Chamomile,55,30,30,55,75,755,36,77,67
10/1/2021,Retail,West,Herbal tea,Lemon,98,550,90,798,90,577,675,73,555
10/1/2021,Retail,West,Tea,Darjeeling,0,55,55,55,67,755,37,76,53
10/1/2021,Retail,West,Tea,Earl Grey,30,98,50,90,67,767,673,67,555
10/1/2021,Retail,West,Tea,Green Tea,55,98,50,550,97,656,677,76,677
10/1/2021,Retail,West,Coffee,Amaretto,70,550,50,770,57,503,77,-5,677
10/1/2021,Retail,West,Coffee,Columbian,55,730,90,755,98,763,67,67,677
10/1/2021,Retail,West,Coffee,Decaf Irish Cream,50,550,55,750,73,679,67,79,557
10/1/2021,Retail,West,Espresso,Caffe Latte,55,98,55,550,57,557,66,67,755
