order_date,market,region,product_category,product,cost,inventory,net_profit,sales
8/1/2021,Wholesale,Central,Espresso,Decaf Espresso,866,7977,867,888
8/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,793,979,881,796
8/1/2021,Wholesale,Central,Coffee,Columbian,796,8867,868,467
8/1/2021,Retail,Central,Herbal tea,Chamomile,798,7973,868,697
8/1/2021,Retail,Central,Herbal tea,Lemon,793,979,888,796
8/1/2021,Retail,Central,Tea,Darjeeling,866,7977,867,888
8/1/2021,Retail,Central,Tea,Earl Grey,894,8917,817,688
8/1/2021,Retail,Central,Espresso,Caffe Mocha,88,916,89,89
8/1/2021,Retail,Central,Espresso,Decaf Espresso,1,886,88,48
8/1/2021,Retail,Central,Coffee,Columbian,48,8117,88,71
8/1/2021,Retail,Central,Coffee,Decaf Irish Cream,73,618,8,88
8/1/2021,Retail,Central,Coffee,Amaretto,88,988,79,68
8/1/2021,Retail,Central,Herbal tea,Chamomile,68,888,8,888
8/1/2021,Retail,Central,Herbal tea,Lemon,881,7379,-48,879
8/1/2021,Retail,Central,Tea,Darjeeling,48,888,79,818
8/1/2021,Retail,Central,Tea,Earl Grey,79,888,-7,68
8/1/2021,Retail,Central,Tea,Green Tea,89,739,8,96
8/1/2021,Retail,Central,Espresso,Caffe Mocha,73,971,79,98
8/1/2021,Retail,Central,Espresso,Decaf Espresso,88,948,89,91
8/1/2021,Retail,Central,Coffee,Columbian,78,616,79,861
8/1/2021,Retail,Central,Coffee,Decaf Irish Cream,81,8164,73,881
8/1/2021,Wholesale,Central,Herbal tea,Chamomile,86,494,7,48
8/1/2021,Wholesale,Central,Herbal tea,Lemon,88,968,86,88
8/1/2021,Wholesale,Central,Tea,Darjeeling,793,981,818,896
8/1/2021,Wholesale,Central,Tea,Earl Grey,886,679,818,797
8/1/2021,Wholesale,Central,Espresso,Caffe Mocha,738,8798,98,798
8/1/2021,Wholesale,Central,Espresso,Decaf Espresso,47,473,9,817
8/1/2021,Wholesale,Central,Coffee,Amaretto,46,488,79,819
8/1/2021,Wholesale,Central,Coffee,Columbian,73,489,79,98
8/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,79,888,-88,97
8/1/2021,Retail,Central,Herbal tea,Chamomile,47,866,48,886
8/1/2021,Retail,Central,Herbal tea,Lemon,68,964,68,793
8/1/2021,Retail,Central,Tea,Darjeeling,86,489,81,71
8/1/2021,Retail,Central,Tea,Earl Grey,44,679,-7,818
8/1/2021,Retail,Central,Espresso,Caffe Mocha,818,8178,71,886
8/1/2021,Retail,Central,Espresso,Decaf Espresso,81,898,89,67
8/1/2021,Retail,Central,Coffee,Amaretto,68,797,88,731
8/1/2021,Retail,Central,Coffee,Columbian,888,718,88,879
8/1/2021,Retail,Central,Coffee,Decaf Irish Cream,77,868,78,888
8/1/2021,Retail,East,Tea,Darjeeling,73,971,89,98
8/1/2021,Retail,East,Tea,Green Tea,79,988,88,47
8/1/2021,Retail,East,Herbal tea,Lemon,78,616,89,861
8/1/2021,Retail,East,Herbal tea,Mint,81,8164,73,881
8/1/2021,Retail,East,Espresso,Caffe Mocha,44,679,-9,818
8/1/2021,Retail,East,Espresso,Decaf Espresso,48,894,86,79
8/1/2021,Retail,East,Coffee,Columbian,71,8879,78,888
8/1/2021,Wholesale,East,Tea,Darjeeling,46,991,44,793
8/1/2021,Wholesale,East,Tea,Green Tea,68,964,68,793
8/1/2021,Wholesale,East,Herbal tea,Chamomile,81,898,89,67
8/1/2021,Wholesale,East,Herbal tea,Lemon,68,797,81,731
8/1/2021,Wholesale,East,Herbal tea,Mint,818,8178,71,886
8/1/2021,Wholesale,East,Espresso,Caffe Mocha,888,718,88,879
8/1/2021,Wholesale,East,Espresso,Decaf Espresso,77,868,78,888
8/1/2021,Wholesale,East,Coffee,Columbian,793,981,814,896
8/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,886,679,818,797
8/1/2021,Wholesale,East,Tea,Darjeeling,88,968,86,88
8/1/2021,Wholesale,East,Tea,Green Tea,86,494,7,48
8/1/2021,Wholesale,East,Herbal tea,Lemon,47,473,7,817
8/1/2021,Wholesale,East,Espresso,Caffe Mocha,79,731,6,818
8/1/2021,Wholesale,East,Espresso,Regular Espresso,738,8798,98,798
8/1/2021,Wholesale,East,Coffee,Columbian,88,-8188,868,664
8/1/2021,Retail,East,Tea,Darjeeling,88,988,81,68
8/1/2021,Retail,East,Tea,Green Tea,1,886,88,48
8/1/2021,Retail,East,Herbal tea,Lemon,89,739,8,96
8/1/2021,Retail,East,Espresso,Caffe Mocha,68,888,8,888
8/1/2021,Retail,East,Espresso,Regular Espresso,79,888,-7,68
8/1/2021,Retail,East,Coffee,Amaretto,68,888,49,888
8/1/2021,Retail,East,Coffee,Columbian,64,461,44,861
8/1/2021,Wholesale,East,Tea,Darjeeling,888,774,734,888
8/1/2021,Wholesale,East,Tea,Earl Grey,888,748,888,818
8/1/2021,Wholesale,East,Tea,Green Tea,811,799,818,738
8/1/2021,Wholesale,East,Herbal tea,Lemon,894,8868,879,688
8/1/2021,Wholesale,East,Herbal tea,Mint,888,7388,-814,793
8/1/2021,Wholesale,East,Espresso,Regular Espresso,866,8879,797,738
8/1/2021,Wholesale,East,Espresso,Caffe Mocha,798,8688,-894,79
8/1/2021,Wholesale,East,Coffee,Columbian,864,8679,869,781
8/1/2021,Retail,South,Coffee,Decaf Irish Cream,68,964,68,793
8/1/2021,Retail,South,Coffee,Columbian,49,979,46,889
8/1/2021,Retail,South,Herbal tea,Chamomile,77,898,68,796
8/1/2021,Retail,South,Herbal tea,Lemon,78,616,89,861
8/1/2021,Retail,South,Espresso,Caffe Latte,44,-819,-7,818
8/1/2021,Retail,South,Espresso,Caffe Mocha,47,866,48,886
8/1/2021,Retail,South,Espresso,Decaf Espresso,86,489,88,71
8/1/2021,Retail,South,Coffee,Decaf Irish Cream,881,7379,-48,879
8/1/2021,Retail,South,Coffee,Columbian,64,461,44,861
8/1/2021,Retail,South,Herbal tea,Chamomile,88,988,79,68
8/1/2021,Retail,South,Herbal tea,Lemon,48,8117,88,71
8/1/2021,Retail,South,Espresso,Caffe Latte,79,-737,-9,68
8/1/2021,Retail,South,Espresso,Caffe Mocha,68,888,8,888
8/1/2021,Retail,South,Espresso,Decaf Espresso,48,888,89,818
8/1/2021,Retail,South,Coffee,Decaf Irish Cream,88,968,86,88
8/1/2021,Retail,South,Coffee,Columbian,69,897,88,888
8/1/2021,Retail,South,Herbal tea,Lemon,888,718,73,879
8/1/2021,Retail,South,Herbal tea,Chamomile,68,797,81,731
8/1/2021,Retail,South,Espresso,Caffe Latte,886,-8799,818,797
8/1/2021,Retail,South,Espresso,Caffe Mocha,86,494,81,48
8/1/2021,Retail,South,Espresso,Decaf Espresso,793,981,818,896
8/1/2021,Wholesale,South,Coffee,Decaf Irish Cream,88,793,79,881
8/1/2021,Wholesale,South,Coffee,Columbian,888,8796,881,679
8/1/2021,Wholesale,South,Herbal tea,Lemon,73,489,79,98
8/1/2021,Wholesale,South,Herbal tea,Chamomile,46,488,79,819
8/1/2021,Wholesale,South,Espresso,Caffe Latte,88,-897,81,888
8/1/2021,Wholesale,South,Espresso,Caffe Mocha,888,748,888,818
8/1/2021,Wholesale,South,Espresso,Decaf Espresso,811,799,818,738
8/1/2021,Retail,West,Coffee,Amaretto,81,8164,73,881
8/1/2021,Retail,West,Coffee,Columbian,48,894,88,79
8/1/2021,Retail,West,Herbal tea,Chamomile,68,888,47,888
8/1/2021,Retail,West,Herbal tea,Lemon,64,461,44,861
8/1/2021,Retail,West,Herbal tea,Mint,881,7379,-48,879
8/1/2021,Retail,West,Tea,Darjeeling,68,888,8,888
8/1/2021,Retail,West,Tea,Earl Grey,48,888,79,818
8/1/2021,Retail,West,Tea,Green Tea,79,888,-7,68
8/1/2021,Retail,West,Coffee,Decaf Irish Cream,78,616,79,861
8/1/2021,Retail,West,Espresso,Caffe Latte,88,948,89,91
8/1/2021,Retail,West,Espresso,Caffe Mocha,77,898,68,796
8/1/2021,Retail,West,Espresso,Decaf Espresso,73,971,89,98
8/1/2021,Wholesale,West,Coffee,Amaretto,793,8818,-879,97
8/1/2021,Wholesale,West,Coffee,Columbian,864,8679,869,781
8/1/2021,Wholesale,West,Herbal tea,Chamomile,888,774,738,888
8/1/2021,Wholesale,West,Herbal tea,Lemon,888,8796,737,679
8/1/2021,Wholesale,West,Herbal tea,Mint,88,793,89,881
8/1/2021,Wholesale,West,Tea,Darjeeling,888,748,888,818
8/1/2021,Wholesale,West,Tea,Earl Grey,811,799,818,738
8/1/2021,Wholesale,West,Tea,Green Tea,88,668,81,888
8/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,796,8879,-879,866
8/1/2021,Wholesale,West,Espresso,Caffe Latte,866,7977,867,888
8/1/2021,Wholesale,West,Espresso,Caffe Mocha,798,779,81,488
8/1/2021,Wholesale,West,Espresso,Decaf Espresso,798,7973,868,697
8/1/2021,Retail,West,Coffee,Columbian,89,739,8,96
8/1/2021,Retail,West,Herbal tea,Chamomile,798,779,47,488
8/1/2021,Retail,West,Herbal tea,Lemon,796,8867,868,467
8/1/2021,Retail,West,Herbal tea,Mint,793,979,881,796
8/1/2021,Retail,West,Tea,Darjeeling,798,7973,868,697
8/1/2021,Retail,West,Tea,Earl Grey,866,7977,867,888
8/1/2021,Retail,West,Tea,Green Tea,894,8917,-414,88
8/1/2021,Retail,West,Coffee,Decaf Irish Cream,48,8117,86,71
8/1/2021,Retail,West,Espresso,Caffe Latte,1,886,88,48
8/1/2021,Retail,West,Espresso,Caffe Mocha,88,988,79,68
8/1/2021,Retail,West,Espresso,Decaf Espresso,88,916,79,89
8/1/2021,Retail,West,Coffee,Amaretto,79,888,-88,97
8/1/2021,Retail,West,Coffee,Columbian,47,474,9,793
8/1/2021,Retail,West,Herbal tea,Chamomile,88,986,79,68
8/1/2021,Retail,West,Herbal tea,Lemon,69,897,88,888
8/1/2021,Retail,West,Tea,Darjeeling,86,494,7,48
8/1/2021,Retail,West,Tea,Earl Grey,793,981,814,896
8/1/2021,Retail,West,Tea,Green Tea,886,679,818,797
8/1/2021,Retail,West,Coffee,Decaf Irish Cream,73,489,79,98
8/1/2021,Retail,West,Espresso,Caffe Latte,47,473,7,817
8/1/2021,Retail,West,Espresso,Caffe Mocha,46,488,79,819
8/1/2021,Retail,West,Espresso,Decaf Espresso,738,8798,98,798
8/1/2021,Retail,West,Herbal tea,Chamomile,71,8879,78,888
8/1/2021,Retail,West,Herbal tea,Lemon,49,979,48,889
8/1/2021,Retail,West,Tea,Darjeeling,47,866,48,886
8/1/2021,Retail,West,Tea,Earl Grey,86,489,81,71
8/1/2021,Retail,West,Tea,Green Tea,44,679,-9,818
8/1/2021,Retail,West,Coffee,Columbian,96,473,76,888
8/1/2021,Retail,West,Coffee,Decaf Irish Cream,888,718,73,879
8/1/2021,Retail,West,Espresso,Caffe Latte,81,898,79,67
8/1/2021,Retail,West,Espresso,Caffe Mocha,68,797,81,731
8/1/2021,Retail,West,Espresso,Decaf Espresso,818,8178,78,886
9/1/2021,Wholesale,Central,Herbal tea,Chamomile,888,8891,97,881
9/1/2021,Wholesale,Central,Herbal tea,Lemon,88,817,-8,886
9/1/2021,Wholesale,Central,Herbal tea,Mint,88,481,79,888
9/1/2021,Wholesale,Central,Tea,Darjeeling,48,417,7,818
9/1/2021,Wholesale,Central,Tea,Earl Grey,88,8148,88,888
9/1/2021,Wholesale,Central,Tea,Green Tea,68,797,47,731
9/1/2021,Wholesale,Central,Espresso,Caffe Mocha,98,899,94,797
9/1/2021,Wholesale,Central,Espresso,Decaf Espresso,61,686,79,881
9/1/2021,Wholesale,Central,Coffee,Amaretto,888,789,793,818
9/1/2021,Wholesale,Central,Coffee,Columbian,89,739,48,888
9/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,811,798,816,738
9/1/2021,Wholesale,Central,Herbal tea,Chamomile,888,789,888,818
9/1/2021,Wholesale,Central,Herbal tea,Lemon,89,739,48,888
9/1/2021,Wholesale,Central,Herbal tea,Mint,811,798,816,738
9/1/2021,Wholesale,Central,Tea,Darjeeling,98,899,94,797
9/1/2021,Wholesale,Central,Tea,Earl Grey,61,686,41,881
9/1/2021,Wholesale,Central,Espresso,Caffe Mocha,888,8696,881,897
9/1/2021,Wholesale,Central,Espresso,Decaf Espresso,737,7978,888,479
9/1/2021,Wholesale,Central,Coffee,Columbian,868,7939,879,897
9/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,888,918,888,799
9/1/2021,Retail,Central,Herbal tea,Chamomile,888,8696,881,897
9/1/2021,Retail,Central,Herbal tea,Lemon,888,918,888,799
9/1/2021,Retail,Central,Tea,Darjeeling,737,7978,888,479
9/1/2021,Retail,Central,Tea,Earl Grey,818,7998,888,678
9/1/2021,Retail,Central,Espresso,Caffe Mocha,88,918,89,89
9/1/2021,Retail,Central,Espresso,Decaf Espresso,1,478,88,48
9/1/2021,Retail,Central,Coffee,Amaretto,79,949,88,49
9/1/2021,Retail,Central,Coffee,Columbian,88,8118,7,78
9/1/2021,Retail,Central,Coffee,Decaf Irish Cream,88,611,8,88
9/1/2021,Retail,Central,Herbal tea,Chamomile,44,888,-7,816
9/1/2021,Retail,Central,Herbal tea,Lemon,814,8794,-44,888
9/1/2021,Retail,Central,Tea,Darjeeling,79,739,88,78
9/1/2021,Retail,Central,Tea,Earl Grey,73,888,-88,73
9/1/2021,Retail,Central,Tea,Green Tea,41,734,8,78
9/1/2021,Retail,Central,Espresso,Caffe Mocha,44,996,48,819
9/1/2021,Retail,Central,Espresso,Decaf Espresso,88,979,79,77
9/1/2021,Retail,Central,Coffee,Columbian,67,797,88,881
9/1/2021,Retail,Central,Coffee,Decaf Irish Cream,68,8179,73,886
9/1/2021,Wholesale,Central,Herbal tea,Chamomile,81,498,73,81
9/1/2021,Wholesale,Central,Herbal tea,Lemon,79,968,88,78
9/1/2021,Wholesale,Central,Tea,Darjeeling,77,779,97,737
9/1/2021,Wholesale,Central,Tea,Earl Grey,76,666,98,881
9/1/2021,Wholesale,Central,Espresso,Caffe Mocha,888,8891,97,881
9/1/2021,Wholesale,Central,Espresso,Decaf Espresso,48,417,6,818
9/1/2021,Wholesale,Central,Coffee,Amaretto,88,481,89,888
9/1/2021,Wholesale,Central,Coffee,Columbian,48,473,79,817
9/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,88,817,-8,886
9/1/2021,Retail,Central,Herbal tea,Chamomile,79,737,88,888
9/1/2021,Retail,Central,Herbal tea,Lemon,88,979,81,886
9/1/2021,Retail,Central,Tea,Darjeeling,46,473,88,888
9/1/2021,Retail,Central,Tea,Earl Grey,68,688,8,737
9/1/2021,Retail,Central,Espresso,Caffe Mocha,98,8168,88,898
9/1/2021,Retail,Central,Espresso,Decaf Espresso,88,797,88,76
9/1/2021,Retail,Central,Coffee,Amaretto,67,798,88,737
9/1/2021,Retail,Central,Coffee,Columbian,78,678,86,888
9/1/2021,Retail,Central,Coffee,Decaf Irish Cream,98,888,89,797
9/1/2021,Retail,East,Tea,Darjeeling,44,996,48,819
9/1/2021,Retail,East,Tea,Green Tea,88,917,79,79
9/1/2021,Retail,East,Herbal tea,Lemon,67,797,73,881
9/1/2021,Retail,East,Herbal tea,Mint,68,8179,88,886
9/1/2021,Retail,East,Espresso,Caffe Mocha,68,688,8,737
9/1/2021,Retail,East,Espresso,Decaf Espresso,49,891,88,888
9/1/2021,Retail,East,Coffee,Columbian,818,8881,78,889
9/1/2021,Wholesale,East,Tea,Darjeeling,88,978,88,97
9/1/2021,Wholesale,East,Tea,Green Tea,88,979,47,886
9/1/2021,Wholesale,East,Herbal tea,Chamomile,88,797,88,76
9/1/2021,Wholesale,East,Herbal tea,Lemon,67,798,73,737
9/1/2021,Wholesale,East,Herbal tea,Mint,98,8168,88,898
9/1/2021,Wholesale,East,Espresso,Decaf Espresso,98,888,89,797
9/1/2021,Wholesale,East,Espresso,Caffe Mocha,78,678,79,888
9/1/2021,Wholesale,East,Coffee,Columbian,77,779,96,737
9/1/2021,Wholesale,East,Coffee,Decaf Irish Cream,76,666,98,881
9/1/2021,Wholesale,East,Tea,Darjeeling,79,968,88,78
9/1/2021,Wholesale,East,Tea,Green Tea,81,498,88,81
9/1/2021,Wholesale,East,Herbal tea,Lemon,48,417,6,818
9/1/2021,Wholesale,East,Espresso,Regular Espresso,888,8891,97,881
9/1/2021,Wholesale,East,Espresso,Caffe Mocha,88,881,-88,79
9/1/2021,Wholesale,East,Coffee,Columbian,61,-8798,468,796
9/1/2021,Retail,East,Tea,Darjeeling,79,949,88,49
9/1/2021,Retail,East,Tea,Green Tea,1,478,88,48
9/1/2021,Retail,East,Herbal tea,Lemon,41,734,8,78
9/1/2021,Retail,East,Espresso,Regular Espresso,73,888,-88,73
9/1/2021,Retail,East,Espresso,Caffe Mocha,44,888,-7,816
9/1/2021,Retail,East,Coffee,Amaretto,47,888,88,881
9/1/2021,Retail,East,Coffee,Columbian,88,488,73,879
9/1/2021,Wholesale,East,Tea,Darjeeling,811,798,816,738
9/1/2021,Wholesale,East,Tea,Earl Grey,888,789,888,818
9/1/2021,Wholesale,East,Tea,Green Tea,98,899,94,797
9/1/2021,Wholesale,East,Herbal tea,Lemon,818,8889,78,738
9/1/2021,Wholesale,East,Herbal tea,Mint,888,7949,-889,888
9/1/2021,Wholesale,East,Espresso,Regular Espresso,737,8896,793,867
9/1/2021,Wholesale,East,Espresso,Caffe Mocha,888,7988,-797,69
9/1/2021,Wholesale,East,Coffee,Columbian,886,8891,888,771
9/1/2021,Retail,South,Coffee,Decaf Irish Cream,88,979,81,886
9/1/2021,Retail,South,Coffee,Columbian,49,973,46,879
9/1/2021,Retail,South,Herbal tea,Chamomile,67,798,88,879
9/1/2021,Retail,South,Herbal tea,Lemon,67,797,88,881
9/1/2021,Retail,South,Espresso,Caffe Latte,68,-688,8,737
9/1/2021,Retail,South,Espresso,Caffe Mocha,79,737,88,888
9/1/2021,Retail,South,Espresso,Decaf Espresso,46,473,88,888
9/1/2021,Retail,South,Coffee,Decaf Irish Cream,814,8794,-44,888
9/1/2021,Retail,South,Coffee,Columbian,88,488,73,879
9/1/2021,Retail,South,Herbal tea,Chamomile,79,949,88,49
9/1/2021,Retail,South,Herbal tea,Lemon,88,8118,9,78
9/1/2021,Retail,South,Espresso,Caffe Latte,73,-488,-88,73
9/1/2021,Retail,South,Espresso,Caffe Mocha,44,888,-9,816
9/1/2021,Retail,South,Espresso,Decaf Espresso,79,739,88,78
9/1/2021,Retail,South,Coffee,Decaf Irish Cream,79,968,88,78
9/1/2021,Retail,South,Coffee,Columbian,68,797,47,731
9/1/2021,Retail,South,Herbal tea,Chamomile,67,798,73,737
9/1/2021,Retail,South,Herbal tea,Lemon,78,678,86,888
9/1/2021,Retail,South,Espresso,Caffe Latte,76,-8888,98,881
9/1/2021,Retail,South,Espresso,Caffe Mocha,81,498,88,81
9/1/2021,Retail,South,Espresso,Decaf Espresso,77,779,97,737
9/1/2021,Wholesale,South,Coffee,Decaf Irish Cream,89,739,48,888
9/1/2021,Wholesale,South,Coffee,Columbian,888,8869,797,736
9/1/2021,Wholesale,South,Herbal tea,Chamomile,88,481,79,888
9/1/2021,Wholesale,South,Herbal tea,Lemon,48,473,89,817
9/1/2021,Wholesale,South,Espresso,Caffe Latte,61,-789,79,881
9/1/2021,Wholesale,South,Espresso,Caffe Mocha,888,789,793,818
9/1/2021,Wholesale,South,Espresso,Decaf Espresso,98,899,98,797
9/1/2021,Retail,West,Coffee,Amaretto,68,8179,88,886
9/1/2021,Retail,West,Coffee,Columbian,49,891,88,888
9/1/2021,Retail,West,Herbal tea,Chamomile,47,888,73,881
9/1/2021,Retail,West,Herbal tea,Lemon,88,488,73,879
9/1/2021,Retail,West,Herbal tea,Mint,814,8794,-48,888
9/1/2021,Retail,West,Tea,Darjeeling,44,888,-7,816
9/1/2021,Retail,West,Tea,Earl Grey,79,739,88,78
9/1/2021,Retail,West,Tea,Green Tea,73,888,-88,73
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,67,797,73,881
9/1/2021,Retail,West,Espresso,Caffe Latte,88,979,79,77
9/1/2021,Retail,West,Espresso,Caffe Mocha,67,798,86,879
9/1/2021,Retail,West,Espresso,Decaf Espresso,44,996,41,819
9/1/2021,Wholesale,West,Coffee,Amaretto,888,8799,-74,817
9/1/2021,Wholesale,West,Coffee,Columbian,886,8891,888,771
9/1/2021,Wholesale,West,Herbal tea,Chamomile,811,798,818,738
9/1/2021,Wholesale,West,Herbal tea,Lemon,888,8869,796,736
9/1/2021,Wholesale,West,Herbal tea,Mint,89,739,48,888
9/1/2021,Wholesale,West,Tea,Darjeeling,888,789,793,818
9/1/2021,Wholesale,West,Tea,Earl Grey,98,899,94,797
9/1/2021,Wholesale,West,Tea,Green Tea,61,686,79,881
9/1/2021,Wholesale,West,Coffee,Decaf Irish Cream,868,7388,-881,889
9/1/2021,Wholesale,West,Espresso,Caffe Latte,737,7978,886,479
9/1/2021,Wholesale,West,Espresso,Caffe Mocha,888,781,86,791
9/1/2021,Wholesale,West,Espresso,Decaf Espresso,888,8696,881,897
9/1/2021,Retail,West,Coffee,Columbian,41,734,8,78
9/1/2021,Retail,West,Herbal tea,Chamomile,888,781,86,791
9/1/2021,Retail,West,Herbal tea,Lemon,868,7939,879,897
9/1/2021,Retail,West,Herbal tea,Mint,888,918,888,799
9/1/2021,Retail,West,Tea,Darjeeling,888,8696,888,897
9/1/2021,Retail,West,Tea,Earl Grey,737,7978,886,479
9/1/2021,Retail,West,Tea,Green Tea,818,6488,-481,79
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,88,8118,7,78
9/1/2021,Retail,West,Espresso,Caffe Latte,1,478,88,48
9/1/2021,Retail,West,Espresso,Caffe Mocha,79,949,88,49
9/1/2021,Retail,West,Espresso,Decaf Espresso,88,918,79,89
9/1/2021,Retail,West,Coffee,Amaretto,88,817,-8,886
9/1/2021,Retail,West,Herbal tea,Chamomile,88,988,79,68
9/1/2021,Retail,West,Herbal tea,Lemon,68,797,47,731
9/1/2021,Retail,West,Tea,Darjeeling,81,498,88,81
9/1/2021,Retail,West,Tea,Earl Grey,77,779,97,737
9/1/2021,Retail,West,Tea,Green Tea,76,666,98,881
9/1/2021,Retail,West,Coffee,Columbian,79,467,89,879
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,48,473,89,817
9/1/2021,Retail,West,Espresso,Caffe Latte,48,417,6,818
9/1/2021,Retail,West,Espresso,Caffe Mocha,88,481,89,888
9/1/2021,Retail,West,Espresso,Decaf Espresso,888,8891,97,881
9/1/2021,Retail,West,Herbal tea,Chamomile,818,8881,78,889
9/1/2021,Retail,West,Herbal tea,Lemon,49,973,47,879
9/1/2021,Retail,West,Tea,Darjeeling,79,737,73,888
9/1/2021,Retail,West,Tea,Earl Grey,46,473,88,888
9/1/2021,Retail,West,Tea,Green Tea,68,688,8,737
9/1/2021,Retail,West,Coffee,Columbian,69,448,86,867
9/1/2021,Retail,West,Coffee,Decaf Irish Cream,78,678,86,888
9/1/2021,Retail,West,Espresso,Caffe Latte,88,797,88,76
9/1/2021,Retail,West,Espresso,Caffe Mocha,67,798,88,737
9/1/2021,Retail,West,Espresso,Decaf Espresso,98,8168,88,898
10/1/2021,Wholesale,Central,Tea,Green Tea,71,798,74,818
10/1/2021,Wholesale,Central,Herbal tea,Chamomile,868,8867,78,888
10/1/2021,Wholesale,Central,Herbal tea,Lemon,88,818,-8,888
10/1/2021,Wholesale,Central,Herbal tea,Mint,88,418,86,888
10/1/2021,Wholesale,Central,Tea,Darjeeling,73,414,88,881
10/1/2021,Wholesale,Central,Tea,Earl Grey,73,8179,79,889
10/1/2021,Wholesale,Central,Espresso,Decaf Espresso,78,681,86,898
10/1/2021,Wholesale,Central,Espresso,Caffe Mocha,76,891,77,897
10/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,819,778,886,868
10/1/2021,Wholesale,Central,Coffee,Amaretto,888,788,888,818
10/1/2021,Wholesale,Central,Coffee,Columbian,79,738,79,71
10/1/2021,Wholesale,Central,Herbal tea,Chamomile,888,788,888,818
10/1/2021,Wholesale,Central,Herbal tea,Lemon,79,738,79,71
10/1/2021,Wholesale,Central,Herbal tea,Mint,819,778,886,868
10/1/2021,Wholesale,Central,Tea,Darjeeling,76,891,79,897
10/1/2021,Wholesale,Central,Tea,Earl Grey,78,681,88,898
10/1/2021,Wholesale,Central,Espresso,Decaf Espresso,879,7988,737,479
10/1/2021,Wholesale,Central,Espresso,Caffe Mocha,879,8668,793,799
10/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,888,797,888,799
10/1/2021,Wholesale,Central,Coffee,Columbian,793,8888,881,867
10/1/2021,Retail,Central,Herbal tea,Chamomile,879,8668,793,799
10/1/2021,Retail,Central,Herbal tea,Lemon,888,797,793,799
10/1/2021,Retail,Central,Tea,Darjeeling,879,7988,737,479
10/1/2021,Retail,Central,Tea,Earl Grey,888,7986,898,867
10/1/2021,Retail,Central,Espresso,Caffe Mocha,88,911,89,89
10/1/2021,Retail,Central,Espresso,Decaf Espresso,1,481,88,48
10/1/2021,Retail,Central,Coffee,Decaf Irish Cream,81,799,-8,88
10/1/2021,Retail,Central,Coffee,Amaretto,88,946,88,88
10/1/2021,Retail,Central,Coffee,Columbian,88,8111,7,69
10/1/2021,Retail,Central,Tea,Green Tea,73,731,-8,77
10/1/2021,Retail,Central,Herbal tea,Chamomile,48,881,-6,817
10/1/2021,Retail,Central,Herbal tea,Lemon,96,8679,-86,817
10/1/2021,Retail,Central,Tea,Darjeeling,79,734,88,78
10/1/2021,Retail,Central,Tea,Earl Grey,88,817,-88,86
10/1/2021,Retail,Central,Espresso,Caffe Mocha,41,998,86,77
10/1/2021,Retail,Central,Espresso,Decaf Espresso,88,988,89,77
10/1/2021,Retail,Central,Coffee,Decaf Irish Cream,68,8188,88,738
10/1/2021,Retail,Central,Coffee,Columbian,77,798,88,797
10/1/2021,Wholesale,Central,Tea,Darjeeling,98,799,68,818
10/1/2021,Wholesale,Central,Tea,Earl Grey,78,686,76,889
10/1/2021,Wholesale,Central,Herbal tea,Chamomile,88,491,86,88
10/1/2021,Wholesale,Central,Herbal tea,Lemon,79,979,81,66
10/1/2021,Wholesale,Central,Espresso,Caffe Mocha,868,8867,78,888
10/1/2021,Wholesale,Central,Espresso,Decaf Espresso,73,414,88,881
10/1/2021,Wholesale,Central,Coffee,Amaretto,88,418,86,888
10/1/2021,Wholesale,Central,Coffee,Columbian,48,479,89,817
10/1/2021,Wholesale,Central,Coffee,Decaf Irish Cream,88,818,-8,888
10/1/2021,Retail,Central,Tea,Darjeeling,46,447,81,888
10/1/2021,Retail,Central,Tea,Earl Grey,61,616,1,734
10/1/2021,Retail,Central,Herbal tea,Chamomile,61,879,79,879
10/1/2021,Retail,Central,Herbal tea,Lemon,49,988,48,889
10/1/2021,Retail,Central,Espresso,Caffe Mocha,91,8188,49,794
10/1/2021,Retail,Central,Espresso,Decaf Espresso,88,798,81,88
10/1/2021,Retail,Central,Coffee,Amaretto,86,898,88,886
10/1/2021,Retail,Central,Coffee,Columbian,76,698,89,881
